,time,id,lon,lat,10U,10V,10UV,MSL,3h_Dvalue,6h_Dvalue,9h_Dvalue,12h_Dvalue,max_Dvalue,2_min_wind_force,great_wind_force,2_Min_Wind_Force,Great_Wind_Force,delta_ec_ob
14,2016-03-16 20:00:00,F2273,117.9,24.035,2.8344173836786704,4.049139430967006,4.9426159102555856,1.6641079364950428,1.322583401665952,0.4599423675704202,2.4462381639916657,2.0177007637452107,2.4462381639916657,1.1,3.4,1.6875,3.0,-3.8426159102555855
15,2016-03-17 20:00:00,F2273,117.9,24.035,-4.3345627681019545,-4.397741176732729,6.17483294090992,1.6808527669289788,2.4590754045963195,2.7467633291250877,1.4392443051477812,2.27015141329548,2.7467633291250877,6.2,9.0,4.28,5.357142857142857,0.0251670590900801
16,2016-03-18 20:00:00,F2273,117.9,24.035,-6.079716534516432,-5.220573888039514,8.013572540418693,2.1217686963826736,1.5553758490573273,1.168763933227865,0.9368785939843748,0.1274165983338662,1.5553758490573273,7.7,9.9,4.88,5.678571428571429,-0.31357254041869265
17,2016-03-19 20:00:00,F2273,117.9,24.035,-5.63150128489145,-7.047438100380313,9.021096967687805,2.212439844260757,0.9288663588707776,0.0500000000001819,2.0973589659039362,1.3556873204254316,2.0973589659039362,9.5,13.2,5.535714285714287,6.774193548387097,0.47890303231219455
18,2016-03-20 20:00:00,F2273,117.9,24.035,-3.971294289960301,-3.831842812212779,5.5185322029483554,0.9506695557257672,1.3052372749784809,0.3210760086994924,2.2011208019124524,2.281658806262044,2.281658806262044,4.9,6.6,3.7142857142857135,4.44,-0.6185322029483551
19,2016-03-21 20:00:00,F2273,117.9,24.035,-6.459275680661977,-6.259986627859759,8.994980539154836,2.4890485089026697,3.724438414436804,3.353659410365367,2.2860162790500453,2.459733321844851,3.724438414436804,11.2,16.0,6.129032258064518,7.636363636363638,2.205019460845163
20,2016-03-22 20:00:00,F2273,117.9,24.035,-8.087400863482024,-9.324361083332617,12.343004591225656,3.798239200359717,1.9248506839239776,1.4095371153363203,1.0097461610613436,1.6031790384454323,1.9248506839239776,13.7,19.1,6.935483870967742,8.527777777777779,1.3569954087743437
21,2016-03-23 20:00:00,F2273,117.9,24.035,-6.2100706057341934,-6.32115701359466,8.861264182875988,2.7790191316701107,2.2827924473915573,1.702538608452869,0.6329525054638907,0.7377455569580889,2.2827924473915573,8.1,12.3,5.035714285714286,6.483870967741938,-0.7612641828759887
22,2016-03-24 20:00:00,F2273,117.9,24.035,-8.28339874807538,-4.1143742577720985,9.248933471089217,2.2269274878176475,1.7470027013227991,0.460839657016777,2.0539533944775035,2.0741799274585446,2.0741799274585446,10.4,11.6,5.857142857142858,6.258064516129032,1.1510665289107838
23,2016-03-25 20:00:00,F2273,117.9,24.035,-5.986574859584838,-0.7721019143852379,6.036159367976509,1.71455333822405,2.5005380043495498,1.0781409904909651,1.3343399855316422,1.1417164386919012,2.5005380043495498,8.4,10.8,5.142857142857143,6.0,2.363840632023491
24,2016-03-26 20:00:00,F2273,117.9,24.035,-5.382403097133349,-4.854078028234829,7.2479194672832,1.517029130299079,0.6059714858365624,0.3309071081480397,2.716549635360252,2.4351045228629573,2.716549635360252,9.1,11.2,5.3928571428571415,6.129032258064518,1.8520805327167995
25,2016-03-27 20:00:00,F2273,117.9,24.035,-3.633528622974145,-2.388798260234768,4.348435049770553,0.20762585040665726,0.6473589659042318,0.8636650254194365,3.2812360667724083,3.6760291182665696,3.6760291182665696,5.3,6.3,3.9047619047619047,4.32,0.9515649502294465
26,2016-03-28 20:00:00,F2273,117.9,24.035,-1.1511485974564122,0.2866065344619886,1.1862910262756674,0.4078868050038409,0.7927924473913208,0.7423120754710908,3.1100576324297435,2.9172075526087164,3.1100576324297435,3.4,4.5,3.0,3.523809523809524,2.2137089737243327
27,2016-03-29 20:00:00,F2273,117.9,24.035,-2.8444417078131243,-0.3648189831209765,2.8677415363997274,0.2297464853211295,0.7142998403579668,0.6808494757181052,3.1143399855318417,2.937162759395733,3.1143399855318417,3.8,5.3,3.1904761904761902,3.9047619047619047,0.9322584636002724
28,2016-03-30 20:00:00,F2273,117.9,24.035,-3.8669740475686414,-0.500079807263604,3.8991753100113615,0.6812627053578808,1.530866962973505,0.5830766128021878,1.6311609470867552,0.8862829572051396,1.6311609470867552,6.3,8.2,4.32,5.071428571428571,2.4008246899886383
29,2016-03-31 20:00:00,F2273,117.9,24.035,-2.7694743384140166,-0.9550114753250984,2.9295110563260174,0.007462896971787813,1.2778588234492645,0.6530058155052529,3.1370343296687224,2.668439296992005,3.1370343296687224,3.1,4.4,2.833333333333333,3.4761904761904763,0.1704889436739827
30,2016-04-01 20:00:00,F2273,117.9,24.035,2.723542464304775,5.5764386979368865,6.205993240950183,1.6196583028997793,1.1925834016659564,0.5563629862414246,3.1548555932748736,2.8979322060771437,3.1548555932748736,6.8,9.3,4.52,5.4642857142857135,0.594006759049817
31,2016-04-02 20:00:00,F2273,117.9,24.035,2.4561813744233705,4.656046483710548,5.264180449275806,1.1338372942341266,1.4512821434431091,0.9336093821503936,1.3887250899275614,0.6373909199008949,1.4512821434431091,4.6,6.6,3.571428571428571,4.44,-0.6641804492758068
32,2016-04-03 20:00:00,F2273,117.9,24.035,-2.8221810106944574,0.3930690380709568,2.849422560066235,0.13306949552600145,1.389942367570029,0.27909289185208763,2.5349531095672546,2.2451621552924053,2.5349531095672546,5.0,6.8,3.761904761904762,4.52,2.150577439933765
33,2016-04-04 20:00:00,F2273,117.9,24.035,1.3620481749362598,3.883159543247991,4.1151067141892135,0.3671445008634464,1.1942550471445657,0.4374613915474583,3.3991330370264445,3.162312075471391,3.3991330370264445,5.4,6.3,3.952380952380953,4.32,1.2848932858107869
34,2016-04-05 20:00:00,F2273,117.9,24.035,3.1951752718950837,5.384843267472948,6.26144408530321,1.1919529459189562,1.9986125199324083,0.8111511283848358,1.2222369557854336,1.0568209615548767,1.9986125199324083,5.8,8.2,4.12,5.071428571428571,-0.46144408530321
35,2016-04-06 20:00:00,F2273,117.9,24.035,1.898899788249667,5.993627334556649,6.287240176051752,0.49256125049601,1.646300444460735,0.5785100942890722,2.1089065040450805,2.0389239913010897,2.1089065040450805,6.2,9.2,4.28,5.428571428571428,-0.08724017605175138
36,2016-04-07 20:00:00,F2273,117.9,24.035,-2.340686658441375,-2.068864497295489,3.1239421155288976,0.1704484183853765,1.4554334814871481,0.4248779898815656,3.6922369557860293,3.6745665185128473,3.6922369557860293,3.8,5.1,3.1904761904761902,3.8095238095238084,0.6760578844711023
37,2016-04-08 20:00:00,F2273,117.9,24.035,2.499191156456776,4.085952237694805,4.789672444461619,0.6081173475774904,1.910924595404026,0.7031790384457963,2.7010620074725007,2.626225324774623,2.7010620074725007,12.9,13.8,6.67741935483871,6.96774193548387,8.110327555538381
38,2016-04-09 20:00:00,F2273,117.9,24.035,-6.454450872871824,-5.6031700768612085,8.54724815250784,1.9001436929132751,1.5001962065089174,0.8142550471444565,0.8898037934915237,0.046029118266687874,1.5001962065089174,6.4,9.7,4.36,5.607142857142856,-2.1472481525078404
39,2016-04-10 20:00:00,F2273,117.9,24.035,-4.064847739297958,-2.6958463536466217,4.87755827296256,0.437520637449552,0.8751493160758628,1.1539837209500092,4.218012235113747,4.501671645478723,4.501671645478723,4.9,7.3,3.7142857142857135,4.72,0.02244172703744063
40,2016-04-11 20:00:00,F2273,117.9,24.035,6.018382573860757,5.3923596965467215,8.080746989127446,1.0491998107312384,0.9462813296811421,0.5710328430100162,2.50141943406436,2.3778538045646656,2.50141943406436,4.6,7.7,3.571428571428571,4.88,-3.4807469891274465
41,2016-04-12 20:00:00,F2273,117.9,24.035,-4.427153536499923,-3.7882246569706415,5.826691555885217,1.1789356849999422,1.5626943441369576,0.9280902657810656,0.2595976587475661,0.6863738270892554,1.5626943441369576,7.0,10.9,4.6,6.03225806451613,1.1733084441147827
42,2016-04-13 20:00:00,F2273,117.9,24.035,-4.575771300641693,-5.20170301865142,6.9278710503316585,1.1828918331217435,1.145433481486975,0.4180570283270981,2.347207552608665,2.133970881733717,2.347207552608665,5.9,11.2,4.16,6.129032258064518,-1.0278710503316582
43,2016-04-14 20:00:00,F2273,117.9,24.035,5.3075164050016435,5.75280419507504,7.827163374827088,1.2357730120734232,1.9109245954037988,0.5977455569586709,1.78279244739133,2.485046890432727,2.485046890432727,5.3,6.7,3.9047619047619047,4.48,-2.5271633748270883
44,2016-04-15 20:00:00,F2273,117.9,24.035,-4.728469753756208,-3.498775424647858,5.882164200726388,1.5311630411994197,2.672450649550341,1.1635842906794096,1.011831703551593,0.7632366708752443,2.672450649550341,5.3,10.8,3.9047619047619047,6.0,-0.5821642007263881
45,2016-04-16 20:00:00,F2273,117.9,24.035,-7.7430155763698565,-5.64299427779816,9.58111030283907,2.8215546999932712,2.1107342108582543,2.697314172691108,1.9872437010446904,2.9459714858365933,2.9459714858365933,10.6,14.0,5.928571428571428,7.03030303030303,1.0188896971609296
46,2016-04-17 20:00:00,F2273,117.9,24.035,-7.445223933532622,-4.129553981621359,8.513787377399778,1.6499604817101954,1.1848378447075447,0.4771900653527154,2.7477280697027027,2.2734457166003494,2.7477280697027027,9.0,11.4,5.357142857142857,6.193548387096772,0.48621262260022213
47,2016-04-18 20:00:00,F2273,117.9,24.035,-2.1267916687779804,-0.12615072916678616,2.1305297014716174,0.4626647105689017,0.7997909542748403,1.0654159942308752,4.032027910060491,4.641387480067691,4.641387480067691,3.6,5.1,3.0952380952380962,3.8095238095238084,1.4694702985283827
48,2016-04-19 20:00:00,F2273,117.9,24.035,2.389076521047444,5.997819785153912,6.456123356829847,0.9427636624159276,1.5108669629742053,0.9619429716728972,1.7860116310106378,1.8013874800676604,1.8013874800676604,6.0,9.0,4.2,5.357142857142857,-0.4561233568298473
49,2016-04-20 20:00:00,F2273,117.9,24.035,3.1560925271009435,3.891092537784038,5.0101418320463775,0.14800472448553134,1.9503289586245955,1.5348378447077948,1.4614899057107775,1.5062829572045755,1.9503289586245955,5.7,10.5,4.08,5.892857142857142,0.6898581679536226
50,2016-04-21 20:00:00,F2273,117.9,24.035,3.4411492059048303,5.959569506858574,6.881713199805554,1.2149930807629516,1.2005380043493687,0.6501544430186641,2.1668785939845066,2.333774675224845,2.333774675224845,6.4,9.3,4.36,5.4642857142857135,-0.4817131998055535
51,2016-04-22 20:00:00,F2273,117.9,24.035,1.4505070150262012,5.044951685881738,5.249334063814307,0.5687829160025331,1.2931790384452595,0.7023871951572573,1.3065944285733622,1.476536796143705,1.476536796143705,3.2,4.8,2.8888888888888893,3.6666666666666665,-2.0493340638143067
52,2016-04-23 20:00:00,F2273,117.9,24.035,-3.4220387386295457,-3.637197074488424,4.993951510312093,0.8982266948083861,1.675433481486948,0.8737170427953058,0.7068209615545129,0.15799939589692258,1.675433481486948,5.5,7.6,4.0,4.84,0.5060484896879069
53,2016-04-24 20:00:00,F2273,117.9,24.035,-2.57624326797307,-1.1269903153420282,2.8119631126050155,0.02044805549928697,0.6659714858363941,1.441178434342305,4.056282957205212,3.7088918518817313,4.056282957205212,3.5,4.7,3.0476190476190474,3.619047619047618,0.6880368873949845
54,2016-04-25 20:00:00,F2273,117.9,24.035,4.351018957575487,5.907439804277999,7.336839306564468,0.190608671839982,2.0622096498283327,1.0376431313153491,1.4866998747316984,1.8696273434916293,2.0622096498283327,5.9,7.9,4.16,4.96,-1.436839306564468
55,2016-04-26 20:00:00,F2273,117.9,24.035,-6.086821484177473,-1.2300394459725847,6.209862544283327,2.2667083288001777,2.2797461610616665,1.8470474945360136,0.4622271370844828,1.1444640928700665,2.2797461610616665,6.3,9.0,4.32,5.357142857142857,0.09013745571667275
56,2016-04-27 20:00:00,F2273,117.9,24.035,-7.22246815756421,-4.538098533937493,8.529852553869532,1.6654347272057066,1.4582078546603725,0.1703974319016197,1.5338576152429368,1.3030081395248772,1.5338576152429368,8.8,11.0,5.285714285714286,6.064516129032258,0.27014744613046915
57,2016-04-28 20:00:00,F2273,117.9,24.035,-5.0361595127178935,-3.0044655866682404,5.8642745586315,1.1082610504703323,0.3194172024368527,1.1817612319051705,2.3865944285736305,2.7594619956503266,2.7594619956503266,6.7,9.2,4.48,5.428571428571428,0.8357254413685
58,2016-04-29 20:00:00,F2273,117.9,24.035,-2.683733514407126,-2.8376421543636767,3.905718701157797,0.9844445547917076,0.8838451468708399,0.2260739114796025,2.686554283399687,2.1945088860833266,2.686554283399687,3.7,5.7,3.1428571428571432,4.08,-0.20571870115779678
59,2017-03-01 20:00:00,F2273,117.9,24.035,-5.255744645621157,-6.3840678811768665,8.26917012108528,1.5298896244153184,1.085971485836808,0.2785775454202621,3.3270343296685496,3.81822360485819,3.81822360485819,9.1,11.1,5.3928571428571415,6.096774193548387,0.8308298789147202
60,2017-03-02 20:00:00,F2273,117.9,24.035,-2.7841006252481715,-1.9299245492518269,3.3875987155080995,0.7547689267656779,0.8751045228626708,0.13307661280214236,2.395206948506029,2.7786125199324943,2.7786125199324943,3.1,4.9,2.833333333333333,3.7142857142857135,-0.28759871550809946
61,2017-03-03 20:00:00,F2273,117.9,24.035,0.16218686775673286,1.8634609465175955,1.8705056212877291,0.04099673996881848,1.0093752535244676,0.3428791895171344,3.2332081481416712,3.4143417892703383,3.4143417892703383,2.9,3.2,2.7222222222222223,2.8888888888888893,1.0294943787122708
62,2017-03-04 20:00:00,F2273,117.9,24.035,-6.997859349868122,-6.533974166992122,9.574071960010382,2.7955508363997983,1.6060291182664062,0.8497461610613755,0.7822544430415519,0.12630845021578807,1.6060291182664062,10.7,15.9,5.9642857142857135,7.606060606060606,1.125928039989617
63,2017-03-05 20:00:00,F2273,117.9,24.035,-7.356718812569039,-4.513298608003686,8.630827075791473,2.3454420529672007,2.038510094289109,1.2744064604401046,0.665491113916687,0.3388663588709733,2.038510094289109,6.8,12.1,4.52,6.419354838709677,-1.8308270757914729
64,2017-03-06 20:00:00,F2273,117.9,24.035,-4.575384119919611,-5.4165053685659945,7.090322295390866,2.0812064995850506,1.4214049673237241,0.8790928918523377,1.0005956367791669,0.3022544430415337,1.4214049673237241,6.2,8.9,4.28,5.321428571428571,-0.8903222953908658
65,2017-03-07 20:00:00,F2273,117.9,24.035,-4.623209397954187,-5.567792856543639,7.237014745785053,1.6345533382241229,0.724508886083072,0.4497734670187583,2.9131615511894324,3.0699999999999363,3.0699999999999363,4.1,11.6,3.333333333333333,6.258064516129032,-3.137014745785053
66,2017-03-08 20:00:00,F2273,117.9,24.035,-5.051954850012715,-7.65368791775061,9.170669907312588,3.544737973931205,2.051705533869153,1.7090754045959784,0.5029699927204092,0.08071554967875727,2.051705533869153,7.0,10.8,4.6,6.0,-2.170669907312588
67,2017-03-09 20:00:00,F2273,117.9,24.035,-4.492024195755817,-6.208995132300355,7.663543692586686,1.326143986031525,1.6457048076814544,1.5230189803722851,0.8736547623259412,1.2382084416223051,1.6457048076814544,6.7,8.9,4.48,5.321428571428571,-0.9635436925866863
68,2017-03-10 20:00:00,F2273,117.9,24.035,-4.31244577323588,-2.936781595267272,5.217458642423588,0.3716579346270237,0.7007918432882434,0.3032191836196034,3.0395196280804835,3.7603289586244273,3.7603289586244273,2.9,4.2,2.7222222222222223,3.3809523809523814,-2.317458642423588
69,2017-03-11 20:00:00,F2273,117.9,24.035,2.4461951289583848,4.867954471663769,5.448013523031217,2.1757650169872704,2.0606259632520505,1.3380600488418397,1.4854031550145237,1.9542247206721868,2.0606259632520505,5.8,10.9,4.12,6.03225806451613,0.3519864769687828
70,2017-03-12 20:00:00,F2273,117.9,24.035,-7.108363605690656,-8.219216557865813,10.866662503998318,3.401839553677746,2.1081090457023492,2.343076612801952,1.2714625997535904,3.0645665185127204,3.0645665185127204,10.4,14.9,5.857142857142858,7.303030303030303,-0.4666625039983181
71,2017-03-13 20:00:00,F2273,117.9,24.035,-7.15589211387491,-7.826992125218539,10.605121294622244,2.391412466236261,1.0597086012188583,0.5526034742528054,3.1802913987811507,2.9346040783558465,3.1802913987811507,8.6,14.4,5.214285714285714,7.151515151515151,-2.005121294622244
72,2017-03-14 20:00:00,F2273,117.9,24.035,-5.148621261721129,-4.708799750236853,6.977183958050518,1.5055129102620413,1.7272032302204252,1.6698241917291623,0.9315619956730644,0.8554334814863296,1.7272032302204252,5.6,8.8,4.04,5.285714285714286,-1.3771839580505185
73,2017-03-15 20:00:00,F2273,117.9,24.035,-6.659307504002963,-5.581616604517905,8.689120804356454,2.5479887023369656,1.4664337835387191,0.8535988669539165,1.1204628846635387,0.6096134089457337,1.4664337835387191,7.1,10.5,4.64,5.892857142857142,-1.5891208043564546
74,2017-03-16 20:00:00,F2273,117.9,24.035,-4.0169853631386365,-3.316240819799903,5.208994584617763,1.8424799163694845,0.6845554830349556,0.2713384924154525,2.337519023977052,2.404953109567145,2.404953109567145,5.2,6.8,3.8571428571428568,4.52,-0.008994584617762591
75,2017-03-17 20:00:00,F2273,117.9,24.035,-4.777620610190907,-4.895509647872972,6.840443948117571,1.8600692651425559,0.6747930514939071,0.25256591440995635,2.631925484417252,2.089075404596315,2.631925484417252,6.5,11.0,4.4,6.064516129032258,-0.3404439481175707
76,2017-03-18 20:00:00,F2273,117.9,24.035,-0.5068654903863079,3.704017278278662,3.7385366954373236,0.5210713721269258,1.491928514140568,0.4377280697023025,2.849982512744192,3.5051045228627795,3.5051045228627795,3.8,5.0,3.1904761904761902,3.761904761904762,0.061463304562676235
77,2017-03-19 20:00:00,F2273,117.9,24.035,-7.921318045549092,-6.890161608979804,10.4986478451561,2.7101107617553453,1.8665094901856487,1.7619429716726245,0.16634058963529694,0.12650949018552635,1.8665094901856487,10.8,15.2,6.0,7.393939393939394,0.3013521548439009
78,2017-03-20 20:00:00,F2273,117.9,24.035,-4.6617433734402365,-5.3557068669552805,7.100383604043228,1.1818375753545072,1.2888215656577129,0.5437170427950377,1.8562829572052808,2.0776879245285045,2.0776879245285045,5.2,8.5,3.8571428571428568,5.178571428571429,-1.9003836040432276
79,2017-03-21 20:00:00,F2273,117.9,24.035,-5.864178771587006,-4.237259524061524,7.234843532474063,1.608411330515537,1.6382835613084126,1.1513473348940124,0.6409071081475304,0.119359570007191,1.6382835613084126,5.7,7.9,4.08,4.96,-1.5348435324740626
80,2017-03-22 20:00:00,F2273,117.9,24.035,-4.90056919751177,-4.3890038291387174,6.578672591928822,0.930038479956238,1.1633880841707196,0.13801043137493707,3.2754159942313663,3.623926088520193,3.623926088520193,6.2,9.0,4.28,5.357142857142857,-0.3786725919288214
81,2017-03-23 20:00:00,F2273,117.9,24.035,-5.857975201689799,-5.5879480903630165,8.095741925494186,2.0876333187601404,1.8368960812405248,1.5014625997534952,0.0986125199323169,1.2960291182665742,1.8368960812405248,7.2,11.4,4.68,6.193548387096772,-0.8957419254941863
82,2017-03-24 20:00:00,F2273,117.9,24.035,-3.2228324922398333,-4.72971487371193,5.723360207050459,1.7816219868126382,1.7628500798209643,1.016820961554572,0.4554334814872618,0.8345665185130429,1.7628500798209643,4.8,9.0,3.6666666666666665,5.357142857142857,-0.9233602070504592
83,2017-03-25 20:00:00,F2273,117.9,24.035,-6.061742268903084,-3.1855742550677464,6.847817365347643,1.4253711956718007,0.6927924473917528,0.6726235468396453,3.223548142243544,2.9372075526086974,3.223548142243544,6.2,9.5,4.28,5.535714285714287,-0.6478173653476427
84,2017-03-26 20:00:00,F2273,117.9,24.035,-3.2283286396609108,-2.35494350120668,3.99598106846497,1.2149748851420554,1.5381793319261303,0.6456134175161878,2.129282059621005,2.9080459928485425,2.9080459928485425,3.5,6.3,3.0476190476190474,4.32,-0.49598106846497014
85,2017-03-27 20:00:00,F2273,117.9,24.035,-3.4736501901754764,-1.9518772967738247,3.9844787143825,0.5636646234811451,1.2603289586242,0.18543348148682529,1.9485950326762804,1.3077455569583665,1.9485950326762804,5.5,7.0,4.0,4.6,1.5155212856175
86,2017-03-28 20:00:00,F2273,117.9,24.035,-3.197689870472664,-0.35062807470685864,3.2168556937631068,0.230100217977224,1.36510452286268,0.29892399130062586,3.398595032676326,3.723717042795101,3.723717042795101,4.2,6.5,3.3809523809523814,4.4,0.9831443062368934
87,2017-03-29 20:00:00,F2273,117.9,24.035,-8.72689819491674,-6.928964729574683,11.143128121319034,3.7514442323091535,4.045772955308394,4.668492607033387,2.1999279008290387,2.0479849291560868,4.668492607033387,11.7,17.5,6.290322580645161,8.083333333333334,0.5568718786809654
88,2017-03-30 20:00:00,F2273,117.9,24.035,-6.935759884746371,-5.919341237910007,9.118298408676859,2.101094950028255,1.8002113697449431,0.7590304807270059,1.5074433173297166,1.3457825126979517,1.8002113697449431,9.3,12.5,5.4642857142857135,6.548387096774192,0.1817015913231419
89,2017-03-31 20:00:00,F2273,117.9,24.035,-5.482875669842978,-4.9676723447685545,7.398627854942727,1.5079105192806992,0.9775298648249872,0.2984284561446202,2.33875741476902,1.6572227158450232,2.33875741476902,9.0,10.8,5.357142857142857,6.0,1.6013721450572733
90,2017-04-01 20:00:00,F2273,117.9,24.035,-6.575589749002183,-4.0791548436005804,7.738080174387744,1.6494431880380491,1.3565671226159566,0.06100521140194815,2.2557449528551388,2.162545841822748,2.2557449528551388,7.8,10.4,4.92,5.857142857142858,0.06191982561225551
91,2017-04-02 20:00:00,F2273,117.9,24.035,-3.784494007986543,-2.8122213975121486,4.714974452222539,0.5886649965207198,0.8943126795743409,0.6746689441562239,3.391818864335164,3.762045397316456,3.762045397316456,5.8,7.0,4.12,4.6,1.0850255477774606
92,2017-04-03 20:00:00,F2273,117.9,24.035,-2.876538480776257,-1.155974749728952,3.1001211675348257,0.2758888812948044,0.5032547450927041,1.1344532520228086,3.70491554972466,3.9346017543365406,3.9346017543365406,2.9,3.6,2.7222222222222223,3.0952380952380962,-0.20012116753482578
93,2017-04-04 20:00:00,F2273,117.9,24.035,0.3226648356073695,2.0748792679269688,2.099818223706682,0.20233722274588206,0.6290754045963922,0.7073208190990954,2.7250064196080075,2.804604078355509,2.804604078355509,2.8,4.9,2.6666666666666665,3.7142857142857135,0.7001817762933178
94,2017-04-06 20:00:00,F2273,117.9,24.035,1.4175948746492866,4.411720973037333,4.633881437042752,0.5725878690733452,1.504948787178364,0.35391524767283045,3.4122212055875707,3.486589519222889,3.486589519222889,5.1,6.4,3.8095238095238084,4.36,0.46611856295724774
95,2017-04-07 20:00:00,F2273,117.9,24.035,3.399893912113071,7.448568769623054,8.187823601508976,2.057468872837603,1.1253886882739152,0.2569681804109223,3.0977152304860733,3.344357472787692,3.344357472787692,10.9,12.3,6.03225806451613,6.483870967741938,2.7121763984910245
96,2017-04-08 20:00:00,F2273,117.9,24.035,5.294935893195113,7.098082892182453,8.855457461776842,2.008354017105262,1.5034328773838297,0.12005763242984813,3.198879198087184,3.090879802190443,3.198879198087184,9.8,12.6,5.642857142857142,6.580645161290323,0.9445425382231587
97,2017-04-09 20:00:00,F2273,117.9,24.035,-5.2207979023704425,-5.665388761092499,7.704113222928957,2.509187691350803,3.0533880841707064,2.792747654177901,1.598915346522972,2.8641351342454304,3.0533880841707064,9.3,15.2,5.4642857142857135,7.393939393939394,1.595886777071044
98,2017-04-10 20:00:00,F2273,117.9,24.035,-7.699114272450759,-6.920588734833367,10.35233833570742,2.595405551334011,2.3716716454788407,2.543076612802338,0.9371051269661166,1.5648954771374974,2.543076612802338,8.5,13.9,5.178571428571429,7.0,-1.8523383357074206
99,2017-04-11 20:00:00,F2273,117.9,24.035,-5.372842721932926,-5.755211611891231,7.8733664726262615,1.5390753374426822,1.8399999999999184,0.6414049673232967,1.8574165983341118,1.864121838722781,1.864121838722781,5.6,11.9,4.04,6.354838709677418,-2.273366472626262
