now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-06-05 08:00:00,2016-06-05 20:00:00,46730,119.66,23.259,4.042175199453781,6.463904054224713,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5,8.0,3.5,5.5,6.3,8.5,9.5
2016-06-06 08:00:00,2016-06-06 20:00:00,46730,119.66,23.259,2.3658339742664607,6.302128304299912,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5,8.0,3.5,5.5,6.3,8.5
2016-06-07 08:00:00,2016-06-07 20:00:00,46730,119.66,23.259,4.2861161822361575,6.380108586683264,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5,8.0,3.5,5.5,6.3
2016-06-08 08:00:00,2016-06-08 20:00:00,46730,119.66,23.259,2.4336176178663966,6.729519492136546,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5,8.0,3.5,5.5
2016-06-09 08:00:00,2016-06-09 20:00:00,46730,119.66,23.259,5.898035910065375,7.408749400194551,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5,8.0,3.5
2016-06-10 08:00:00,2016-06-10 20:00:00,46730,119.66,23.259,9.733094053089003,6.690660046224139,11.5,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5,8.0
2016-06-11 08:00:00,2016-06-11 20:00:00,46730,119.66,23.259,9.178345877407086,7.324049705465995,9.3,11.5,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0,7.5
2016-06-12 08:00:00,2016-06-12 20:00:00,46730,119.66,23.259,9.295307322258347,6.539881809624378,9.3,9.3,11.5,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0,7.0
2016-06-13 08:00:00,2016-06-13 20:00:00,46730,119.66,23.259,6.083196648203592,7.283740736689992,8.5,9.3,9.3,11.5,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0,6.0
2016-06-14 08:00:00,2016-06-14 20:00:00,46730,119.66,23.259,6.30106376389533,7.201018375184161,7.5,8.5,9.3,9.3,11.5,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6,6.0
2016-06-15 08:00:00,2016-06-15 20:00:00,46730,119.66,23.259,7.766979222741733,7.083699113155602,7.5,7.5,8.5,9.3,9.3,11.5,5.5,3.0,4.0,4.0,5.5,7.0,6.5,7.5,6.5,6.6
2017-05-01 08:00:00,2017-05-01 20:00:00,46730,119.66,23.259,2.522009508227194,5.422195752352195,3.4,3.9,8.0,14.5,14.3,11.6,5.1,6.0,11.1,11.6,13.8,5.6,6.1,5.5,6.5,8.0
2017-05-08 08:00:00,2017-05-08 20:00:00,46730,119.66,23.259,5.876425838054463,5.605459290903583,7.0,9.3,10.8,5.1,5.0,4.0,1.7,3.4,3.9,8.0,14.5,14.3,11.6,5.1,6.0,11.1
2017-05-09 08:00:00,2017-05-09 20:00:00,46730,119.66,23.259,4.218022912836569,5.011194572125532,5.5,7.0,9.3,10.8,5.1,5.0,4.0,1.7,3.4,3.9,8.0,14.5,14.3,11.6,5.1,6.0
2017-05-10 08:00:00,2017-05-10 20:00:00,46730,119.66,23.259,5.865356571626082,6.1032303511465225,4.5,5.5,7.0,9.3,10.8,5.1,5.0,4.0,1.7,3.4,3.9,8.0,14.5,14.3,11.6,5.1
2017-05-11 08:00:00,2017-05-11 20:00:00,46730,119.66,23.259,7.843802157206973,6.762145434623562,10.1,4.5,5.5,7.0,9.3,10.8,5.1,5.0,4.0,1.7,3.4,3.9,8.0,14.5,14.3,11.6
2017-05-12 08:00:00,2017-05-12 20:00:00,46730,119.66,23.259,3.790052499022965,5.757577797611248,3.0,10.1,4.5,5.5,7.0,9.3,10.8,5.1,5.0,4.0,1.7,3.4,3.9,8.0,14.5,14.3
2017-05-13 08:00:00,2017-05-13 20:00:00,46730,119.66,23.259,3.162444575067228,5.575330169383847,6.5,3.0,10.1,4.5,5.5,7.0,9.3,10.8,5.1,5.0,4.0,1.7,3.4,3.9,8.0,14.5
