now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-05-30 08:00:00,2016-05-30 20:00:00,46735,119.555,23.567,3.989280313788069,2.9057858423009293,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0,3.5,4.5,6.0,7.5,6.5,3.5
2016-05-31 08:00:00,2016-05-31 20:00:00,46735,119.555,23.567,6.5863003506393545,3.947421024863957,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0,3.5,4.5,6.0,7.5,6.5
2016-06-01 08:00:00,2016-06-01 20:00:00,46735,119.555,23.567,7.1268406050035535,3.628579335563245,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0,3.5,4.5,6.0,7.5
2016-06-02 08:00:00,2016-06-02 20:00:00,46735,119.555,23.567,4.882765580348171,3.1062726195452797,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0,3.5,4.5,6.0
2016-06-03 08:00:00,2016-06-03 20:00:00,46735,119.555,23.567,6.9245604735060535,3.2074844383388377,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0,3.5,4.5
2016-06-04 08:00:00,2016-06-04 20:00:00,46735,119.555,23.567,5.425369487662366,3.1924758098772372,5.0,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0,3.5
2016-06-05 08:00:00,2016-06-05 20:00:00,46735,119.555,23.567,3.766817673742502,2.7505435589700937,3.0,5.0,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0,5.0
2016-06-06 08:00:00,2016-06-06 20:00:00,46735,119.555,23.567,2.0907943525442105,2.0262676668550057,1.5,3.0,5.0,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5,3.0
2016-06-07 08:00:00,2016-06-07 20:00:00,46735,119.555,23.567,3.868250376490719,2.242212924615842,2.0,1.5,3.0,5.0,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5,3.5
2016-06-08 08:00:00,2016-06-08 20:00:00,46735,119.555,23.567,1.835695246041014,1.9956032966739483,2.0,2.0,1.5,3.0,5.0,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5,3.5
2016-06-09 08:00:00,2016-06-09 20:00:00,46735,119.555,23.567,4.525256592880258,2.7319674970382266,3.0,2.0,2.0,1.5,3.0,5.0,4.4,5.5,4.5,4.5,4.0,5.0,4.5,5.0,4.0,2.5
