now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-09-30 08:00:00,2015-10-01 20:00:00,59330,118.017,24.217,9.221901250527637,3.077801032846992,14.6,1.8544372954265242,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8,6.1,4.3,7.6,7.7,8.3,10.8
2015-10-01 08:00:00,2015-10-02 20:00:00,59330,118.017,24.217,6.281868450912215,2.964856463640672,3.3,8.65213700474507,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8,6.1,4.3,7.6,7.7,8.3
2015-10-02 08:00:00,2015-10-03 20:00:00,59330,118.017,24.217,6.074055097907922,2.3496792877662074,9.8,5.614857674675669,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8,6.1,4.3,7.6,7.7
2015-10-03 08:00:00,2015-10-04 20:00:00,59330,118.017,24.217,4.3244264474670855,2.696427658069183,9.6,6.058023933121718,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8,6.1,4.3,7.6
2015-10-04 08:00:00,2015-10-05 20:00:00,59330,118.017,24.217,5.645812345640907,2.4362896615828054,7.2,4.6998065158067,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8,6.1,4.3
2015-10-05 08:00:00,2015-10-06 20:00:00,59330,118.017,24.217,5.415579995230354,2.153707898269772,6.3,6.2289501411664725,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8,6.1
2015-10-06 08:00:00,2015-10-07 20:00:00,59330,118.017,24.217,1.9588650006859087,1.4442340829862133,7.3,5.0639317582451495,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0,3.8
2015-10-07 08:00:00,2015-10-08 20:00:00,59330,118.017,24.217,5.670013054467457,2.3499836396051705,9.0,2.329352554489728,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7,7.0
2015-10-08 08:00:00,2015-10-09 20:00:00,59330,118.017,24.217,5.391957325632607,2.510758418511841,4.9,6.252452673940469,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2,1.7
2015-10-09 08:00:00,2015-10-10 20:00:00,59330,118.017,24.217,5.2524735866802175,4.081293320093323,3.8,5.736745768101798,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7,7.2
2015-10-10 08:00:00,2015-10-11 20:00:00,59330,118.017,24.217,7.949705035903622,3.2206595020816167,6.0,4.968781761633113,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2,8.7
2015-10-11 08:00:00,2015-10-12 20:00:00,59330,118.017,24.217,7.702443551718132,3.4421511540778056,6.4,7.35774469914899,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3,8.2
2015-10-12 08:00:00,2015-10-13 20:00:00,59330,118.017,24.217,6.7859685556445575,2.8988502150474464,10.0,7.393376111865942,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4,9.3
2015-10-13 08:00:00,2015-10-14 20:00:00,59330,118.017,24.217,5.783157300756402,2.1788222238229764,7.4,6.8509660694411085,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2,5.4
2015-10-14 08:00:00,2015-10-15 20:00:00,59330,118.017,24.217,6.791820665427626,3.1545087197766857,6.7,6.4038797086086285,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7,3.2
2015-10-15 08:00:00,2015-10-16 20:00:00,59330,118.017,24.217,8.53768282576146,3.1691863912939198,9.2,7.711595473111792,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6,2.7
2015-10-16 08:00:00,2015-10-17 20:00:00,59330,118.017,24.217,7.915707459218669,4.327689876290152,8.6,8.950237384561246,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3,14.6
2015-10-17 08:00:00,2015-10-18 20:00:00,59330,118.017,24.217,7.643498667891802,3.7999721107977393,9.4,7.840275424832796,9.2,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8,3.3
2015-10-18 08:00:00,2015-10-19 20:00:00,59330,118.017,24.217,6.8888025413011125,4.0707101729932464,6.0,7.81283439943734,8.6,9.2,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6,9.8
2015-10-19 08:00:00,2015-10-20 20:00:00,59330,118.017,24.217,7.58161446402586,4.405462071913007,6.6,6.997532644180932,9.4,8.6,9.2,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2,9.6
2015-10-20 08:00:00,2015-10-21 20:00:00,59330,118.017,24.217,7.2400001500491475,4.003637670829448,6.8,7.659277876621741,6.0,9.4,8.6,9.2,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3,7.2
2015-10-21 08:00:00,2015-10-22 20:00:00,59330,118.017,24.217,7.627757717083173,2.6688918894730023,5.0,7.3589677719641875,6.6,6.0,9.4,8.6,9.2,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3,6.3
2015-10-22 08:00:00,2015-10-23 20:00:00,59330,118.017,24.217,5.9597473690892215,2.424837062878737,6.6,7.526183516486004,6.8,6.6,6.0,9.4,8.6,9.2,6.7,7.4,10.0,6.4,6.0,3.8,4.9,9.0,7.3
