id,time,ob
46730,2015-10-11 08:00:00,14.5
46730,2015-10-12 08:00:00,12.5
46730,2015-10-13 08:00:00,13.0
46730,2015-10-14 08:00:00,11.0
46730,2015-10-15 08:00:00,13.5
46730,2015-10-16 08:00:00,15.0
46730,2015-10-17 08:00:00,15.5
46730,2015-10-18 08:00:00,16.0
46730,2015-10-19 08:00:00,14.8
46730,2015-10-20 08:00:00,10.5
46730,2015-10-21 08:00:00,11.5
46730,2015-10-22 08:00:00,13.0
46730,2015-10-23 08:00:00,12.5
46730,2015-10-24 08:00:00,8.5
46730,2015-10-25 08:00:00,10.0
46730,2015-10-27 08:00:00,3.5
46730,2015-10-28 08:00:00,7.0
46730,2015-10-29 08:00:00,6.0
46730,2015-10-30 08:00:00,11.0
46730,2015-10-31 08:00:00,13.0
46730,2015-11-01 08:00:00,12.5
46730,2015-11-02 08:00:00,14.3
46730,2015-11-03 08:00:00,13.0
46730,2015-11-04 08:00:00,10.6
46730,2015-11-05 08:00:00,7.4
46730,2015-11-06 08:00:00,5.0
46730,2015-11-07 08:00:00,4.0
46730,2015-11-08 08:00:00,4.0
46730,2015-11-09 08:00:00,9.5
46730,2015-11-10 08:00:00,14.0
46730,2015-11-11 08:00:00,12.0
46730,2015-11-12 08:00:00,10.0
46730,2015-11-14 08:00:00,7.0
46730,2015-11-15 08:00:00,9.5
46730,2015-11-17 08:00:00,3.5
46730,2015-11-18 08:00:00,5.0
46730,2015-11-19 08:00:00,9.0
46730,2015-11-20 08:00:00,11.5
46730,2015-11-21 08:00:00,6.5
46730,2015-11-22 08:00:00,10.5
46730,2015-11-23 08:00:00,11.6
46730,2015-11-24 08:00:00,14.5
46730,2015-11-25 08:00:00,14.8
46730,2015-11-26 08:00:00,18.2
46730,2015-11-27 08:00:00,13.0
46730,2015-11-28 08:00:00,9.5
46730,2015-11-29 08:00:00,9.5
46730,2015-11-30 08:00:00,10.5
46730,2015-12-01 08:00:00,10.0
46730,2015-12-02 08:00:00,8.3
46730,2015-12-03 08:00:00,13.5
46730,2015-12-04 08:00:00,13.0
46730,2015-12-05 08:00:00,11.0
46730,2015-12-06 08:00:00,16.5
46730,2015-12-07 08:00:00,14.5
46730,2015-12-08 08:00:00,15.0
46730,2015-12-09 08:00:00,11.0
46730,2015-12-10 08:00:00,11.5
46730,2015-12-11 08:00:00,12.0
46730,2015-12-12 08:00:00,11.0
46730,2015-12-13 08:00:00,9.5
46730,2015-12-14 08:00:00,12.1
46730,2015-12-15 08:00:00,15.5
46730,2015-12-16 08:00:00,18.0
46730,2015-12-17 08:00:00,18.6
46730,2015-12-18 08:00:00,14.0
46730,2015-12-19 08:00:00,14.5
46730,2015-12-20 08:00:00,9.0
46730,2015-12-21 08:00:00,11.1
46730,2015-12-22 08:00:00,8.5
46730,2015-12-23 08:00:00,6.5
46730,2015-12-24 08:00:00,7.5
46730,2015-12-25 08:00:00,14.0
46730,2015-12-26 08:00:00,11.0
46730,2015-12-27 08:00:00,13.0
46730,2015-12-28 08:00:00,16.8
46730,2015-12-29 08:00:00,13.5
46730,2015-12-30 08:00:00,13.5
46730,2015-12-31 08:00:00,16.1
46730,2016-01-01 08:00:00,13.3
46730,2016-01-02 08:00:00,10.5
46730,2016-01-03 08:00:00,9.0
46730,2016-01-04 08:00:00,6.0
46730,2016-01-05 08:00:00,7.0
46730,2016-01-06 08:00:00,13.8
46730,2016-01-07 08:00:00,14.5
46730,2016-01-08 08:00:00,14.1
46730,2016-01-09 08:00:00,12.5
46730,2016-01-10 08:00:00,11.0
46730,2016-01-11 08:00:00,14.0
46730,2016-01-12 08:00:00,14.5
46730,2016-01-13 08:00:00,13.5
46730,2016-01-14 08:00:00,13.5
46730,2016-01-15 08:00:00,9.5
46730,2016-01-16 08:00:00,11.1
46730,2016-01-17 08:00:00,8.5
46730,2016-01-18 08:00:00,14.0
46730,2016-01-19 08:00:00,13.5
46730,2016-01-20 08:00:00,13.0
46730,2016-01-21 08:00:00,12.0
46730,2016-01-22 08:00:00,14.5
46730,2016-01-23 08:00:00,20.8
46730,2016-01-24 08:00:00,17.6
46730,2016-01-25 08:00:00,14.0
46730,2016-01-26 08:00:00,11.5
46730,2016-01-27 08:00:00,11.5
46730,2016-01-28 08:00:00,14.5
46730,2016-01-29 08:00:00,15.0
46730,2016-01-30 08:00:00,13.0
46730,2016-01-31 08:00:00,13.1
46730,2016-02-01 08:00:00,19.5
46730,2016-02-02 08:00:00,16.5
46730,2016-02-03 08:00:00,13.5
46730,2016-02-04 08:00:00,13.6
46730,2016-02-05 08:00:00,17.0
46730,2016-02-06 08:00:00,19.0
46730,2016-02-07 08:00:00,14.5
46730,2016-02-08 08:00:00,11.0
46730,2016-02-09 08:00:00,8.0
46730,2016-02-11 08:00:00,10.0
46730,2016-02-12 08:00:00,7.0
46730,2016-02-13 08:00:00,9.0
46730,2016-02-14 08:00:00,13.5
46730,2016-02-15 08:00:00,16.5
46730,2016-02-16 08:00:00,12.0
46730,2016-02-17 08:00:00,10.6
46730,2016-02-19 08:00:00,11.0
46730,2016-02-20 08:00:00,15.5
46730,2016-02-21 08:00:00,10.0
46730,2016-02-22 08:00:00,8.5
46730,2016-02-23 08:00:00,16.5
46730,2016-02-24 08:00:00,18.0
46730,2016-02-25 08:00:00,14.0
46730,2016-02-26 08:00:00,15.0
46730,2016-02-27 08:00:00,11.6
46730,2016-02-28 08:00:00,10.0
46730,2016-02-29 08:00:00,15.5
46730,2016-03-01 08:00:00,12.0
46730,2016-03-02 08:00:00,8.5
46730,2016-03-03 08:00:00,5.5
46730,2016-03-05 08:00:00,7.6
46730,2016-03-06 08:00:00,6.5
46730,2016-03-07 08:00:00,5.0
46730,2016-03-09 08:00:00,14.5
46730,2016-03-10 08:00:00,20.5
46730,2016-03-11 08:00:00,14.5
46730,2016-03-12 08:00:00,9.0
46730,2016-03-13 08:00:00,8.0
46730,2016-03-14 08:00:00,16.5
46730,2016-03-15 08:00:00,12.3
46730,2016-03-16 08:00:00,8.5
46730,2016-03-18 08:00:00,8.0
46730,2016-03-19 08:00:00,5.5
46730,2016-03-20 08:00:00,12.0
46730,2016-03-21 08:00:00,12.5
46730,2016-03-22 08:00:00,8.5
46730,2016-03-23 08:00:00,11.5
46730,2016-03-24 08:00:00,16.0
46730,2016-03-25 08:00:00,13.1
46730,2016-03-26 08:00:00,13.0
46730,2016-03-27 08:00:00,11.5
46730,2016-03-28 08:00:00,10.5
46730,2016-03-30 08:00:00,5.0
46730,2016-03-31 08:00:00,5.5
46730,2016-04-03 08:00:00,5.0
46730,2016-04-04 08:00:00,3.5
46730,2016-04-06 08:00:00,8.1
46730,2016-04-07 08:00:00,6.0
46730,2016-04-09 08:00:00,2.5
46730,2016-04-10 08:00:00,12.0
46730,2016-04-11 08:00:00,8.5
46730,2016-04-12 08:00:00,6.5
46730,2016-04-13 08:00:00,10.5
46730,2016-04-14 08:00:00,10.0
46730,2016-04-15 08:00:00,8.5
46730,2016-04-16 08:00:00,9.5
46730,2016-04-17 08:00:00,4.0
46730,2016-04-18 08:00:00,12.5
46730,2016-04-19 08:00:00,10.0
46730,2016-04-20 08:00:00,5.5
46730,2016-04-21 08:00:00,8.5
46730,2016-04-22 08:00:00,5.3
46730,2016-04-23 08:00:00,6.0
46730,2016-04-24 08:00:00,7.6
46730,2016-04-25 08:00:00,4.0
46730,2016-04-26 08:00:00,5.3
46730,2016-05-05 08:00:00,7.0
46730,2016-05-06 08:00:00,4.0
46730,2016-05-07 08:00:00,2.5
46730,2016-05-09 08:00:00,8.8
46730,2016-05-10 08:00:00,8.0
46730,2016-05-11 08:00:00,11.5
46730,2016-05-12 08:00:00,7.0
46730,2016-05-13 08:00:00,7.5
46730,2016-05-14 08:00:00,8.0
46730,2016-05-15 08:00:00,3.5
46730,2016-05-16 08:00:00,14.5
46730,2016-05-17 08:00:00,11.5
46730,2016-05-18 08:00:00,9.5
46730,2016-05-19 08:00:00,9.5
46730,2016-05-20 08:00:00,7.5
46730,2016-05-21 08:00:00,11.5
46730,2016-05-22 08:00:00,9.5
46730,2016-05-23 08:00:00,9.8
46730,2016-05-24 08:00:00,6.0
46730,2016-05-25 08:00:00,4.5
46730,2016-05-26 08:00:00,4.5
46730,2016-05-27 08:00:00,8.5
46730,2016-05-28 08:00:00,8.5
46730,2016-05-29 08:00:00,5.5
46730,2016-05-30 08:00:00,9.0
46730,2016-05-31 08:00:00,6.0
46730,2016-06-01 08:00:00,9.0
46730,2016-06-02 08:00:00,8.1
46730,2016-06-04 08:00:00,5.5
46730,2016-06-05 08:00:00,3.5
46730,2016-06-06 08:00:00,5.5
46730,2016-06-07 08:00:00,3.0
46730,2016-06-08 08:00:00,2.5
46730,2016-06-09 08:00:00,4.0
46730,2016-06-10 08:00:00,8.5
46730,2016-06-11 08:00:00,10.5
46730,2016-06-12 08:00:00,11.0
46730,2016-06-13 08:00:00,7.5
46730,2016-06-14 08:00:00,8.5
46730,2016-06-15 08:00:00,6.5
46730,2016-06-16 08:00:00,7.5
46730,2016-06-17 08:00:00,6.0
46730,2016-06-18 08:00:00,5.3
46730,2016-06-19 08:00:00,5.0
46730,2016-06-20 08:00:00,6.5
46730,2016-06-21 08:00:00,6.5
46730,2016-06-22 08:00:00,4.5
46730,2016-06-23 08:00:00,5.0
46730,2016-06-24 08:00:00,6.8
46730,2016-06-25 08:00:00,7.5
46730,2016-06-26 08:00:00,3.5
46730,2016-06-27 08:00:00,4.0
46730,2016-06-28 08:00:00,11.8
46730,2016-06-29 08:00:00,10.0
46730,2016-06-30 08:00:00,7.5
46730,2016-07-01 08:00:00,8.5
46730,2016-07-02 08:00:00,7.5
46730,2016-07-03 08:00:00,8.5
46730,2016-07-04 08:00:00,10.5
46730,2016-07-05 08:00:00,7.0
46730,2016-07-06 08:00:00,4.9
46730,2016-07-07 08:00:00,14.0
46730,2016-07-08 08:00:00,22.6
46730,2016-07-09 08:00:00,10.3
46730,2016-07-10 08:00:00,10.0
46730,2016-07-11 08:00:00,11.8
46730,2016-07-12 08:00:00,11.5
46730,2016-07-13 08:00:00,8.0
46730,2016-07-14 08:00:00,7.5
46730,2016-07-16 08:00:00,6.3
46730,2016-07-17 08:00:00,5.5
46730,2016-07-18 08:00:00,6.0
46730,2016-07-19 08:00:00,7.0
46730,2016-07-20 08:00:00,4.0
46730,2016-07-21 08:00:00,3.5
46730,2016-07-22 08:00:00,4.0
46730,2016-07-23 08:00:00,3.5
46730,2016-07-24 08:00:00,3.5
46730,2016-07-25 08:00:00,5.5
46730,2016-07-26 08:00:00,3.0
46730,2016-07-28 08:00:00,8.0
46730,2016-07-29 08:00:00,6.0
46730,2016-07-30 08:00:00,4.5
46730,2016-07-31 08:00:00,10.6
46730,2016-08-01 08:00:00,15.0
46730,2016-08-02 08:00:00,9.6
46730,2016-08-03 08:00:00,5.0
46730,2016-08-04 08:00:00,3.7
46730,2016-08-05 08:00:00,4.6
46730,2016-08-06 08:00:00,4.5
46730,2016-08-07 08:00:00,6.0
46730,2016-08-08 08:00:00,5.0
46730,2016-08-10 08:00:00,3.9
46730,2016-08-11 08:00:00,8.0
46730,2016-08-12 08:00:00,4.0
46730,2016-08-13 08:00:00,9.0
46730,2016-08-14 08:00:00,10.6
46730,2016-08-15 08:00:00,12.0
46730,2016-08-16 08:00:00,11.0
46730,2016-08-17 08:00:00,10.5
46730,2016-08-18 08:00:00,10.0
46730,2016-08-19 08:00:00,6.0
46730,2016-08-20 08:00:00,2.5
46730,2016-08-21 08:00:00,2.5
46730,2016-08-22 08:00:00,5.0
46730,2016-08-23 08:00:00,4.0
46730,2016-08-25 08:00:00,3.5
46730,2016-08-26 08:00:00,4.5
46730,2016-08-27 08:00:00,6.0
46730,2016-08-28 08:00:00,11.0
46730,2016-08-29 08:00:00,11.5
46730,2016-08-31 08:00:00,4.5
46730,2016-09-01 08:00:00,5.0
46730,2016-09-02 08:00:00,7.3
46730,2016-09-03 08:00:00,3.0
46730,2016-09-05 08:00:00,4.0
46730,2016-09-15 08:00:00,17.3
46730,2016-09-16 08:00:00,5.5
46730,2016-09-17 08:00:00,7.0
46730,2016-09-18 08:00:00,7.1
46730,2016-09-19 08:00:00,11.1
46730,2016-09-20 08:00:00,13.1
46730,2016-09-21 08:00:00,10.8
46730,2016-09-22 08:00:00,9.6
46730,2016-09-23 08:00:00,9.5
46730,2016-09-24 08:00:00,9.3
46730,2016-09-25 08:00:00,12.0
46730,2016-09-26 08:00:00,17.0
46730,2016-09-27 08:00:00,31.5
46730,2016-09-29 08:00:00,11.0
46730,2016-09-30 08:00:00,3.0
46730,2016-10-01 08:00:00,3.7
46730,2016-10-02 08:00:00,4.8
46730,2016-10-03 08:00:00,7.0
46730,2016-10-04 08:00:00,7.5
46730,2016-10-05 08:00:00,10.5
46730,2016-10-06 08:00:00,6.0
46730,2016-10-07 08:00:00,6.6
46730,2016-10-08 08:00:00,8.1
46730,2016-10-09 08:00:00,18.5
46730,2016-10-10 08:00:00,13.1
46730,2016-10-11 08:00:00,11.5
46730,2016-10-12 08:00:00,13.1
46730,2016-10-13 08:00:00,12.8
46730,2016-10-14 08:00:00,14.6
46730,2016-10-15 08:00:00,7.5
46730,2016-10-16 08:00:00,4.9
46730,2016-10-17 08:00:00,6.5
46730,2016-10-18 08:00:00,5.6
46730,2016-10-19 08:00:00,7.8
46730,2016-10-20 08:00:00,5.1
46730,2016-10-21 08:00:00,13.8
46730,2016-10-22 08:00:00,7.3
46730,2016-10-23 08:00:00,4.8
46730,2016-10-24 08:00:00,6.8
46730,2016-10-25 08:00:00,5.1
46730,2016-10-26 08:00:00,5.4
46730,2016-10-27 08:00:00,4.0
46730,2016-10-28 08:00:00,6.3
46730,2016-10-29 08:00:00,15.8
46730,2016-10-30 08:00:00,16.7
46730,2016-10-31 08:00:00,14.3
46730,2016-11-01 08:00:00,18.7
46730,2016-11-02 08:00:00,17.0
46730,2016-11-03 08:00:00,15.0
46730,2016-11-04 08:00:00,9.5
46730,2016-11-05 08:00:00,6.3
46730,2016-11-06 08:00:00,6.0
46730,2016-11-07 08:00:00,4.3
46730,2016-11-08 08:00:00,16.2
46730,2016-11-09 08:00:00,18.2
46730,2016-11-10 08:00:00,13.3
46730,2016-11-11 08:00:00,10.3
46730,2016-11-12 08:00:00,7.0
46730,2016-11-13 08:00:00,4.0
46730,2016-11-14 08:00:00,3.9
46730,2016-11-15 08:00:00,13.0
46730,2016-11-16 08:00:00,10.0
46730,2016-11-17 08:00:00,8.0
46730,2016-11-18 08:00:00,6.0
46730,2016-11-19 08:00:00,5.5
46730,2016-11-20 08:00:00,9.8
46730,2016-11-21 08:00:00,11.3
46730,2016-11-22 08:00:00,13.0
46730,2016-11-23 08:00:00,16.6
46730,2016-11-24 08:00:00,16.1
46730,2016-11-25 08:00:00,13.3
46730,2016-11-26 08:00:00,12.8
46730,2016-11-27 08:00:00,15.1
46730,2016-12-01 08:00:00,17.6
46730,2016-12-02 08:00:00,15.6
46730,2016-12-03 08:00:00,12.5
46730,2016-12-04 08:00:00,10.3
46730,2016-12-05 08:00:00,12.5
46730,2016-12-06 08:00:00,18.8
46730,2016-12-07 08:00:00,13.3
46730,2016-12-08 08:00:00,12.6
46730,2016-12-09 08:00:00,13.5
46730,2016-12-10 08:00:00,13.0
46730,2016-12-11 08:00:00,11.6
46730,2016-12-12 08:00:00,8.5
46730,2016-12-13 08:00:00,9.1
46730,2016-12-14 08:00:00,16.5
46730,2016-12-15 08:00:00,16.7
46730,2016-12-16 08:00:00,16.7
46730,2016-12-17 08:00:00,11.1
46730,2016-12-18 08:00:00,7.8
46730,2016-12-19 08:00:00,7.5
46730,2016-12-20 08:00:00,9.5
46730,2016-12-21 08:00:00,6.6
46730,2016-12-22 08:00:00,14.0
46730,2016-12-23 08:00:00,16.0
46730,2016-12-24 08:00:00,11.3
46730,2016-12-25 08:00:00,8.5
46730,2016-12-26 08:00:00,7.5
46730,2016-12-27 08:00:00,22.2
46730,2016-12-29 08:00:00,18.3
46730,2016-12-30 08:00:00,13.6
46730,2016-12-31 08:00:00,11.8
46730,2017-01-01 08:00:00,9.5
46730,2017-01-02 08:00:00,8.3
46730,2017-01-03 08:00:00,11.6
46730,2017-01-05 08:00:00,7.5
46730,2017-01-06 08:00:00,9.1
46730,2017-01-07 08:00:00,6.0
46730,2017-01-08 08:00:00,9.8
46730,2017-01-09 08:00:00,12.8
46730,2017-01-10 08:00:00,12.1
46730,2017-01-11 08:00:00,11.8
46730,2017-01-12 08:00:00,10.5
46730,2017-01-13 08:00:00,14.3
46730,2017-01-14 08:00:00,15.6
46730,2017-01-15 08:00:00,13.8
46730,2017-01-16 08:00:00,12.1
46730,2017-01-17 08:00:00,11.8
46730,2017-01-18 08:00:00,11.5
46730,2017-01-19 08:00:00,10.0
46730,2017-01-20 08:00:00,17.3
46730,2017-01-21 08:00:00,15.0
46730,2017-01-22 08:00:00,15.6
46730,2017-01-23 08:00:00,14.3
46730,2017-01-24 08:00:00,14.0
46730,2017-01-25 08:00:00,15.3
46730,2017-01-28 08:00:00,9.3
46730,2017-01-29 08:00:00,7.4
46730,2017-01-30 08:00:00,17.7
46730,2017-01-31 08:00:00,16.7
46730,2017-02-01 08:00:00,18.1
46730,2017-02-02 08:00:00,16.8
46730,2017-02-03 08:00:00,12.8
46730,2017-02-04 08:00:00,6.5
46730,2017-02-05 08:00:00,13.8
46730,2017-02-06 08:00:00,15.3
46730,2017-02-07 08:00:00,13.3
46730,2017-02-08 08:00:00,9.3
46730,2017-02-09 08:00:00,15.3
46730,2017-02-10 08:00:00,15.3
46730,2017-02-11 08:00:00,15.6
46730,2017-02-12 08:00:00,12.6
46730,2017-02-13 08:00:00,13.3
46730,2017-02-14 08:00:00,12.5
46730,2017-02-15 08:00:00,8.3
46730,2017-02-26 08:00:00,13.8
46730,2017-02-27 08:00:00,13.5
46730,2017-02-28 08:00:00,11.5
46730,2017-03-01 08:00:00,10.1
46730,2017-03-02 08:00:00,14.1
46730,2017-03-03 08:00:00,10.5
46730,2017-03-04 08:00:00,6.5
46730,2017-03-05 08:00:00,7.5
46730,2017-03-06 08:00:00,13.6
46730,2017-03-07 08:00:00,13.1
