,time,id,lon,lat,10U,10V,10UV,MSL,3h_Dvalue,6h_Dvalue,9h_Dvalue,12h_Dvalue,max_Dvalue,2_min_wind_force,delta_ec_ob
22,2016-05-24 08:00:00,F6118,117.23200000000001,23.601,-3.477899577795784,-1.3064726868173622,3.715192640312461,2.9858802052234523,1.5642495515410246,0.9357504484588616,0.6356756369619916,0.3700748114969201,1.5642495515410246,5.6,1.8848073596875388
23,2016-05-25 08:00:00,F6118,117.23200000000001,23.601,0.5009232531938852,3.058501021674556,3.099250329543364,2.185414835937877,1.5061579381081174,0.5116520957259354,0.8300887038203655,0.018573914579405937,1.5061579381081174,7.7,4.600749670456636
24,2016-05-26 08:00:00,F6118,117.23200000000001,23.601,3.1051162397847136,3.7047699140719392,4.8339494183108025,1.5498279171639524,1.8830781811468569,1.3099999999999454,0.14022244769898862,1.0274025441847243,1.8830781811468569,6.0,1.1660505816891975
25,2016-05-27 08:00:00,F6118,117.23200000000001,23.601,2.850033545400441,2.9578344175297664,4.107490188841777,1.909425802929832,1.5072529211912524,1.0972529211912845,0.4800000000000182,1.3319083865671928,1.5072529211912524,10.6,6.4925098111582225
26,2016-05-28 08:00:00,F6118,117.23200000000001,23.601,4.038666049374815,3.971210894357053,5.664039144094338,1.4691944843993952,1.4742495515412202,1.106921818853266,0.22615793810837204,1.0954193461207071,1.4742495515412202,6.0,0.33596085590566194
27,2016-05-29 08:00:00,F6118,117.23200000000001,23.601,4.845412956476513,3.999979668332597,6.283141257831518,0.7376948159867425,0.5415024727323043,0.5015024727323407,0.6384975272676456,0.3827470788089613,0.6384975272676456,7.9,1.6168587421684828
28,2016-05-30 08:00:00,F6118,117.23200000000001,23.601,5.070690758193788,2.381165982651135,5.601951106727622,1.1388414032589935,1.961450650447205,1.5949363212436083,0.43262044502671415,1.840279280052755,1.961450650447205,7.8,2.198048893272378
29,2016-05-31 08:00:00,F6118,117.23200000000001,23.601,2.4840398116524023,3.301947318325745,4.13198619054719,1.907596350554968,1.384249551540961,0.8064395177066217,0.6930781811466886,1.2938420618916098,1.384249551540961,10.7,6.568013809452809
30,2016-06-01 08:00:00,F6118,117.23200000000001,23.601,5.2681552429204315,4.405959972223816,6.86774656931577,1.818106646580759,1.243767250394967,2.3541731642295645,1.1196673218476008,2.378497527267996,2.378497527267996,8.0,1.13225343068423
31,2016-06-02 08:00:00,F6118,117.23200000000001,23.601,2.2434023048102474,1.2849325093148514,2.5853250191653063,2.357300146265402,1.896921818853116,1.416996630350127,0.9469218188529568,1.6328218903058769,1.896921818853116,7.1,4.514674980834693
32,2016-06-03 08:00:00,F6118,117.23200000000001,23.601,1.93671731689002,1.9525704067375984,2.7501645694047303,2.192336433830405,1.4643243630380312,1.3184991030826725,0.009743709159010905,1.263842061891637,1.4643243630380312,6.8,4.0498354305952695
33,2016-06-04 08:00:00,F6118,117.23200000000001,23.601,2.3344859713919823,0.8693156763821271,2.491091025199537,1.990455988019676,1.0748599339318616,1.0191842969699108,0.019313230298052986,1.3106867697021016,1.3106867697021016,6.5,4.0089089748004625
34,2016-06-05 08:00:00,F6118,117.23200000000001,23.601,3.0449842831805407,1.8524508031187483,3.5641974219719934,1.6295953204777334,1.1822663534769615,0.5021915419798688,0.7730781811470706,0.40801680193567336,1.1822663534769615,2.0,-1.5641974219719934
35,2016-06-06 08:00:00,F6118,117.23200000000001,23.601,-2.873094980336354,-1.5571469404936942,3.267932275969444,2.467834343406821,1.377252921190916,1.9131545684584808,0.37040748964977865,1.6927470788089067,1.9131545684584808,4.9,1.6320677240305566
36,2016-06-07 08:00:00,F6118,117.23200000000001,23.601,-4.355989582006598,-1.892592846061549,4.749373950271063,3.54901580316573,1.0730033696497685,0.8664142289491109,1.0143227872237048,0.693078181146916,1.0730033696497685,7.2,2.450626049728937
37,2016-06-08 08:00:00,F6118,117.23200000000001,23.601,2.6749192740124186,2.9969518468923706,4.017077730773294,1.2703215232545515,1.6991628835723986,1.5584242915851974,0.16684700735561364,1.5010965588973022,1.6991628835723986,7.2,3.1829222692267063
38,2016-06-09 08:00:00,F6118,117.23200000000001,23.601,4.669762197294649,2.909968176848359,5.502235342981279,1.7867416581005957,1.2061579381083902,0.9888302054201858,0.5495925103504078,0.4572529211910705,1.2061579381083902,8.1,2.597764657018721
39,2016-06-10 08:00:00,F6118,117.23200000000001,23.601,5.114851158460555,3.267532374737335,6.069470338766134,0.9499672372360236,1.231833575070027,0.6089050169172197,0.2719336753243624,0.2576588350260636,1.231833575070027,12.4,6.330529661233866
40,2016-06-11 08:00:00,F6118,117.23200000000001,23.601,4.664286346690206,3.68374576890214,5.943530096989927,1.4720094883756474,1.3903311023381093,0.7234108592992925,0.4207385919876288,1.575750448458848,1.575750448458848,9.3,3.3564699030100735
41,2016-06-12 08:00:00,F6118,117.23200000000001,23.601,4.949813114622253,5.217732872882892,7.192036304305563,1.4640704585349342,0.8843243630379902,0.6285739145793059,0.2325974558151529,0.3727470788088567,0.8843243630379902,7.0,-0.19203630430556284
42,2016-06-13 08:00:00,F6118,117.23200000000001,23.601,5.175078717626113,6.068351383668437,7.975357562473133,1.0676896616588465,1.0995940861652116,1.097178109694141,0.6818335750703001,1.4884227157709802,1.4884227157709802,9.2,1.2246424375268665
43,2016-06-14 08:00:00,F6118,117.23200000000001,23.601,3.803969234899459,3.6217121248500064,5.2523309735152,1.467042370467084,1.5968470073565868,2.0515024727325226,1.3604097891952731,2.4656756369621458,2.4656756369621458,7.6,2.3476690264848
44,2016-06-15 08:00:00,F6118,117.23200000000001,23.601,3.2445028341176707,3.7407867986873855,4.951796089686186,1.8262284040048369,1.4960831266113246,1.7188302054203175,0.5730781811469114,2.7876588350259226,2.7876588350259226,5.8,0.8482039103138135
45,2016-06-16 08:00:00,F6118,117.23200000000001,23.601,-0.12844683969097925,2.60435430048186,2.6075198777890374,3.062859739700343,0.5627455029944031,0.4889034411029343,0.21117137039436784,0.1327455029943394,0.5627455029944031,3.7,1.0924801222109628
46,2016-06-17 08:00:00,F6118,117.23200000000001,23.601,-1.6010665608821717,2.7576130560149776,3.1887056777130325,2.9045500386507683,1.1903311023374954,0.7661563622933727,1.2981664249302869,0.3511713703945816,1.2981664249302869,4.6,1.4112943222869672
47,2016-06-18 08:00:00,F6118,117.23200000000001,23.601,-1.9919603252624063,2.963170349245043,3.570473981989577,2.6641300273754496,1.2515772842292563,1.3715024727322316,0.787327732688027,1.3426722673119684,1.3715024727322316,4.6,1.0295260180104226
48,2016-06-19 08:00:00,F6118,117.23200000000001,23.601,2.4273981747401936,1.5540674497598224,2.8822538987977837,2.1909220116328925,1.3669966303505134,1.1642495515413884,0.5554193461213117,1.8208386922419777,1.8208386922419777,4.6,1.717746101202216
49,2016-06-20 08:00:00,F6118,117.23200000000001,23.601,3.5280971595529347,1.8317773002327344,3.975283341460506,1.9913799411128816,0.8072529211910933,0.6799251885029207,0.3846554653759995,1.3538420618914415,1.3538420618914415,4.4,0.42471665853949414
50,2016-06-21 08:00:00,F6118,117.23200000000001,23.601,3.2377682403504826,-0.3052271607709791,3.252123429068241,2.030061967918755,1.1641747400439044,1.3030797569615515,0.2311713703944633,1.8396688976619089,1.8396688976619089,3.5,0.24787657093175897
51,2016-06-22 08:00:00,F6118,117.23200000000001,23.601,0.8314999434358937,1.94360910314487,2.114002956895165,2.1094474429630736,1.6880168019361008,1.3080168019361054,0.6537672503944805,2.2107638807448207,2.2107638807448207,3.7,1.5859970431048351
52,2016-06-23 08:00:00,F6118,117.23200000000001,23.601,1.1243636239473649,2.7292398781005955,2.95176961686894,2.5870958518838734,1.1426722673118093,0.8884227157706164,0.2084227157707801,1.265750448458789,1.265750448458789,4.5,1.54823038313106
53,2016-06-26 08:00:00,F6118,117.23200000000001,23.601,-0.30836095962986776,4.305440529662701,4.316469000918007,2.8617084774169825,1.3523411649741774,1.4153445346238414,0.005013432286204989,1.0339168733887618,1.4153445346238414,4.8,0.48353099908199315
54,2016-06-27 08:00:00,F6118,117.23200000000001,23.601,1.2427539742715257,4.48829844614133,4.657173003250186,2.5035156449293936,1.0010949830825666,0.8076093122861039,0.0665143292033008,0.5011697945794822,1.0010949830825666,2.5,-2.157173003250186
55,2016-06-28 08:00:00,F6118,117.23200000000001,23.601,-0.7584462140794211,2.6918366963612543,2.79664539395478,2.421952786303109,1.6195925103505715,0.9200000000000728,0.4926722673117183,0.05541934612085697,1.6195925103505715,1.5,-1.2966453939547802
56,2016-06-29 08:00:00,F6118,117.23200000000001,23.601,0.4991417829289858,3.2103478334321345,3.2489191635200663,1.9447394569571088,0.8356756369618097,0.8545058423821956,0.2584975272677639,0.5942495515412247,0.8545058423821956,4.1,0.8510808364799334
57,2016-06-30 08:00:00,F6118,117.23200000000001,23.601,0.8461391187193427,3.839341836689644,3.931475187150817,2.223221608220456,1.1826722673120005,0.8856756369619916,0.03157728422911532,1.3473277326883135,1.3473277326883135,2.9,-1.031475187150817
58,2017-05-01 08:00:00,F6118,117.23200000000001,23.601,-3.1127484280467925,-2.264630241330665,3.8493834449502633,1.5869566418648446,1.6599251885029391,1.3057504484586389,0.18534453462405054,1.342264777662308,1.6599251885029391,4.8,0.9506165550497365
59,2017-05-08 08:00:00,F6118,117.23200000000001,23.601,-2.0568995565462145,-1.1923240226930354,2.377492872925367,1.9092631662734905,1.4189050169176198,1.4454711684063568,0.4761579381088268,1.477327732688309,1.477327732688309,4.6,2.222507127074633
60,2017-05-09 08:00:00,F6118,117.23200000000001,23.601,1.666792652600581,-0.23506545726257194,1.683286522241933,1.6281415143179174,1.1918335750702909,0.4514276612352433,1.4900748114970384,0.6800748114967519,1.4900748114970384,4.3,2.6167134777580667
61,2017-05-10 08:00:00,F6118,117.23200000000001,23.601,2.8058028747861488,-1.6917875967510632,3.2763813948743747,1.835561379639444,2.1935604822933783,1.7674025441849608,0.29391687338863903,1.0308371164271648,2.1935604822933783,4.7,1.4236186051256254
62,2017-05-11 08:00:00,F6118,117.23200000000001,23.601,-4.7240473491236,-0.9689390034239788,4.822392160444643,1.9143340658706616,1.6888302054204587,1.4388302054204587,1.1234108592994971,2.576845431541642,2.576845431541642,4.9,0.07760783955535722
63,2017-05-12 08:00:00,F6118,117.23200000000001,23.601,-3.1834769998971963,-0.2485068323379061,3.1931616706006407,1.8699608752090169,1.3088302054203496,0.6860831266116065,1.0911697945796277,0.21424955154122927,1.3088302054203496,7.6,4.406838329399359
64,2017-05-13 08:00:00,F6118,117.23200000000001,23.601,-6.412253122419671,-6.2183724853832985,8.932253157683837,4.0041102508066615,2.8668119993773185,1.0461497947017049,1.770106667846676,1.0997755655087076,2.8668119993773185,11.0,2.067746842316163
65,2017-05-14 08:00:00,F6118,117.23200000000001,23.601,-3.511241751979626,-4.274463656001871,5.531713856240745,1.7189218272158089,2.182672267312228,2.2757520242735154,1.4600000000004911,2.798422715771153,2.798422715771153,10.7,5.168286143759254
66,2017-05-15 08:00:00,F6118,117.23200000000001,23.601,-5.472391730441451,-4.220393069729543,6.910773394810826,2.35521469285834,1.8080168019357643,1.7907638807446349,1.0362580383626891,2.6194126068212427,2.6194126068212427,6.3,-0.6107733948108258
67,2017-05-16 08:00:00,F6118,117.23200000000001,23.601,-4.810049379060863,-5.259497839596752,7.127334182829277,2.797567984439638,1.0083731930311617,0.7556772127762769,0.917658835025918,0.4646059426363536,1.0083731930311617,6.9,-0.22733418282927698
68,2017-05-17 08:00:00,F6118,117.23200000000001,23.601,-5.972842782454428,-4.067044690301975,7.226043413710675,2.6769682362573803,1.8199251885032481,0.9625974558149436,0.8103311023378409,0.12234116497415926,1.8199251885032481,7.4,0.1739565862893251
69,2017-05-18 08:00:00,F6118,117.23200000000001,23.601,-4.898213850606113,-4.60565822706813,6.723435627031013,2.556227936825394,1.1982766553833244,1.0075875861356278,0.5055654065082535,0.5160118777208709,1.1982766553833244,7.6,0.8765643729689865
70,2017-05-19 08:00:00,F6118,117.23200000000001,23.601,-5.9612570269480125,-3.3055443358886167,6.816392645517303,2.2710801074200617,1.3600000000000136,1.018830205420386,0.07934634970854404,1.9028218903062002,1.9028218903062002,5.9,-0.9163926455173028
71,2017-05-20 08:00:00,F6118,117.23200000000001,23.601,-3.7131296969219703,-0.8053144170246584,3.799455678966608,1.8699340832069995,1.0452813159046173,0.07417474004409996,1.4369202430385712,0.0658268357705083,1.4369202430385712,7.8,4.0005443210333915
72,2017-05-21 08:00:00,F6118,117.23200000000001,23.601,3.910380738313616,-0.05174139809860389,3.9107230393945485,1.7546118926917416,1.1542495515412838,0.4550134322861368,0.8977336465230792,0.2261563622939775,1.1542495515412838,5.9,1.989276960605452
73,2017-05-22 08:00:00,F6118,117.23200000000001,23.601,-5.4939352450094665,-4.345041333133032,7.004477758048183,3.4767027425140213,1.9857504484590438,2.1391613077583997,1.1491613077583906,2.612646978554608,2.612646978554608,10.5,3.495522241951817
74,2017-05-23 08:00:00,F6118,117.23200000000001,23.601,-5.249534745875148,-2.9881477337890137,6.040417363651197,2.075621382515465,1.598499103082645,1.015752024273752,0.2052681473121538,1.3584991030828633,1.598499103082645,7.3,1.259582636348803
75,2017-05-24 08:00:00,F6118,117.23200000000001,23.601,-3.5654373962195582,-3.326343322836407,4.876156655373087,2.519769570495328,1.5573277326882362,1.370000000000232,0.027252921191006863,0.9611697945799732,1.5573277326882362,4.3,-0.5761566553730875
76,2017-05-25 08:00:00,F6118,117.23200000000001,23.601,-4.10072647796099,-3.7615661474652713,5.564650710404658,2.401048073811808,1.077252921190734,0.9744310308844888,0.07717810969381844,1.204249551541011,1.204249551541011,5.6,0.03534928959534156
77,2017-05-26 08:00:00,F6118,117.23200000000001,23.601,-5.850537692177143,-4.7780630865556395,7.5537194908661425,2.722351846778224,1.3641747400438362,1.2115024727320358,0.32157728422896525,1.8843243630379904,1.8843243630379904,7.5,-0.05371949086614247
78,2017-05-27 08:00:00,F6118,117.23200000000001,23.601,-4.261867096585166,-4.227931216232785,6.003241917343571,1.4386728569909335,1.8160083151140043,0.9505889689930882,0.3397421333448847,0.8960831266110745,1.8160083151140043,8.3,2.29675808265643
79,2017-05-28 08:00:00,F6118,117.23200000000001,23.601,-1.483346196187474,-1.8241155596208056,2.351108996323772,1.0745269436291665,0.9581831410123414,0.0931712845410857,1.3857337323762522,1.0306470644079582,1.3857337323762522,7.8,5.448891003676228
80,2017-05-29 08:00:00,F6118,117.23200000000001,23.601,4.936740241285293,4.1262929481177135,6.4341042658330885,0.45658539821045,0.13959408616494784,1.0949865677142725,2.630405913835034,1.7411445058226036,2.630405913835034,9.1,2.665895734166911
81,2017-05-30 08:00:00,F6118,117.23200000000001,23.601,7.185871812083633,6.646871357643813,9.788649168540257,0.12131322690049727,1.7077367981522684,0.7420611611903496,0.4747539898160085,0.17916288357241686,1.7077367981522684,11.6,1.8113508314597428
82,2017-05-31 08:00:00,F6118,117.23200000000001,23.601,-5.626549620334281,-5.4737192679592015,7.849819313494525,2.709811918829588,2.1832308274173333,1.8522122316462628,1.0116773844836189,2.8269950545357005,2.8269950545357005,7.9,0.05018068650547569
83,2017-06-01 08:00:00,F6118,117.23200000000001,23.601,-6.589908761184193,-4.4095937064921005,7.929149647791176,2.629222663523251,1.689962594251483,0.9571239878634972,0.18671807402824925,0.8838294175129704,1.689962594251483,7.2,-0.7291496477911759
84,2017-06-02 08:00:00,F6118,117.23200000000001,23.601,-4.043327432951033,-0.6740195613033177,4.099121747286107,2.106207297109564,1.5005100857927118,1.2138046561432247,0.3942869572897507,1.234212145792526,1.5005100857927118,9.7,5.600878252713892
85,2017-06-03 08:00:00,F6118,117.23200000000001,23.601,2.4709994787453136,4.431591602541904,5.073937579008982,1.906670055313612,1.556996630349886,1.5215772842291244,0.9697437091592748,2.2324159764710885,2.2324159764710885,9.5,4.426062420991018
86,2017-06-04 08:00:00,F6118,117.23200000000001,23.601,0.8639288921558231,3.0891723913343063,3.2077031025460734,2.0527648385109387,1.3758793817867172,1.4272155154426398,0.4530407753983354,1.5257130427103218,1.5257130427103218,6.3,3.0922968974539264
87,2017-06-05 08:00:00,F6118,117.23200000000001,23.601,0.7004729896237494,2.2386611557163887,2.3456909812048714,1.9916670748893919,1.095269723126762,1.4753445346237868,0.4068844131047625,0.5966680239014295,1.4753445346237868,2.3,-0.045690981204871584
88,2017-06-06 08:00:00,F6118,117.23200000000001,23.601,-2.711913807508463,0.07815940111455856,2.7130398801598243,2.1869713327232603,0.7553445346237595,0.4280916134327981,0.6315772842292517,0.21842271577077105,0.7553445346237595,6.3,3.5869601198401755
89,2017-06-07 08:00:00,F6118,117.23200000000001,23.601,-1.0896268323557092,-1.2094439477261605,1.6278947436738582,2.226702964059428,1.289592510350758,0.8026722673121185,0.6030781811464294,0.13109498308278944,1.289592510350758,5.3,3.672105256326142
90,2017-06-08 08:00:00,F6118,117.23200000000001,23.601,2.220036271040136,1.1906798892517454,2.5191823362754704,1.9894587116757518,1.1757504484585295,0.7573277326879406,0.5,0.5554193461207433,1.1757504484585295,2.8,0.28081766372452943
91,2017-06-09 08:00:00,F6118,117.23200000000001,23.601,-1.97476251396696,1.979950799535844,2.7964070081359287,2.7037185735422327,1.5672529211909705,0.8061801884725809,0.11809161343308006,1.0530033696497867,1.5672529211909705,5.1,2.303592991864071
92,2017-06-10 08:00:00,F6118,117.23200000000001,23.601,-0.06906834783383059,5.987310005726677,5.98770837143454,2.4628272649899827,1.4234856707963672,0.6004823011465987,0.5381664249299547,1.087071441847229,1.4234856707963672,9.0,3.0122916285654604
93,2017-06-11 08:00:00,F6118,117.23200000000001,23.601,5.581647594545286,0.865075975589332,5.648287024685893,0.8944610778785318,0.9777104609675008,1.3188302054198855,0.3375314775125844,1.328663866343959,1.328663866343959,5.4,-0.2482870246858928
94,2017-06-12 08:00:00,F6118,117.23200000000001,23.601,5.388739070318488,-0.4650893268978959,5.408772212801283,1.6323033048391835,1.0784242915854063,1.4534108592996515,0.31926140801238034,0.2334856707965401,1.4534108592996515,7.7,2.291227787198717
95,2017-06-13 08:00:00,F6118,117.23200000000001,23.601,-5.7229298318070745,-4.4812830266355865,7.26868787502941,1.9911283696712871,1.0558268357705174,0.3258268357702718,1.4727470788088797,0.8568454315415011,1.4727470788088797,5.3,-1.96868787502941
96,2017-06-14 08:00:00,F6118,117.23200000000001,23.601,5.462102200500916,2.9742150739144666,6.219366185924172,1.7519060575542649,0.4615024727324908,0.6050866679685214,2.7424144006562297,2.2666639521975185,2.7424144006562297,7.4,1.1806338140758283
97,2017-06-15 08:00:00,F6118,117.23200000000001,23.601,-5.6004740788773475,-4.53172844942118,7.204295430329768,2.9862731392905744,0.9150118564716648,1.2821760738424928,0.2803563910954381,1.3510949830829304,1.3510949830829304,9.7,2.495704569670231
98,2017-06-16 08:00:00,F6118,117.23200000000001,23.601,-5.102186772150746,-5.617074085346007,7.588401092336628,2.6714651570438264,0.762166253222972,0.4261579381085312,0.5960512702615688,0.4017824765161322,0.762166253222972,7.4,-0.18840109233662794
99,2017-06-17 08:00:00,F6118,117.23200000000001,23.601,5.7793270362349185,3.1298635907389745,6.572417141994972,1.1103090739903791,0.774249551541061,0.2903326781524811,0.6460815507971347,0.0769966303498677,0.774249551541061,4.7,-1.8724171419949718
100,2017-06-18 08:00:00,F6118,117.23200000000001,23.601,5.563638788197235,4.234440047735801,6.991749357879011,1.8273987166071493,1.2787538181090667,1.0400000000000773,0.2130033696497549,1.1641731642297373,1.2787538181090667,5.8,-1.1917493578790115
101,2017-06-19 08:00:00,F6118,117.23200000000001,23.601,3.5398155954990886,4.556664215041943,5.770050538667957,1.5858169501719883,1.4130781811468296,1.2142495515412293,0.9357504484588616,2.3630781811469888,2.3630781811469888,6.3,0.529949461332043
102,2017-06-20 08:00:00,F6118,117.23200000000001,23.601,2.920695750076224,3.314806384629461,4.41796390117592,1.989851201105012,0.7626722673121549,0.6215024727323453,0.2400000000000091,1.2273277326880816,1.2273277326880816,5.8,1.3820360988240799
103,2017-06-21 08:00:00,F6118,117.23200000000001,23.601,4.1437542100505365,2.796865433849052,4.999315473979531,1.2684397570202464,0.4901663390766089,0.20608312661147465,0.9254193461207478,0.09000000000003182,0.9254193461207478,7.3,2.3006845260204685
104,2017-06-22 08:00:00,F6118,117.23200000000001,23.601,4.8904789347785975,3.541807286200512,6.038309619760836,1.2294284219649398,1.5999251885029937,1.2118335750703864,0.2361579381085903,1.0630781811469203,1.5999251885029937,7.2,1.1616903802391638
105,2017-06-23 08:00:00,F6118,117.23200000000001,23.601,4.771159333231821,4.7216828323797255,6.7125442384147105,0.9109003715997231,1.2025974558152939,1.264431030885362,0.4372529211913161,1.5084227157708483,1.5084227157708483,8.4,1.6874557615852899
106,2017-06-24 08:00:00,F6118,117.23200000000001,23.601,3.9886452766011833,4.265800951530276,5.840064117852608,1.2282891749098326,1.3542495515413293,1.0884227157707755,0.10534453462355486,1.2384227157708665,1.3542495515413293,9.0,3.1599358821473924
107,2017-06-25 08:00:00,F6118,117.23200000000001,23.601,2.360180872022996,3.1505081323035387,3.936515621761707,2.187556834434872,1.1884975272678275,0.7230033696503142,0.4930797569613787,0.6069202430388714,1.1884975272678275,8.0,4.063484378238293
108,2017-06-26 08:00:00,F6118,117.23200000000001,23.601,1.2932036499872783,3.62750214707606,3.851122889156077,2.3867443903247927,1.084324363037922,0.9499999999999318,0.04109498308309867,0.27732773268792243,1.084324363037922,4.1,0.24887711084392272
109,2017-06-27 08:00:00,F6118,117.23200000000001,23.601,-1.9440406563524493,1.527008535881229,2.472053628505133,2.8649394750090096,1.2611682187650786,1.2787538181084983,0.3269966303499814,0.8341731642294692,1.2787538181084983,3.3,0.8279463714948667
110,2017-06-28 08:00:00,F6118,117.23200000000001,23.601,0.024510533244425464,3.3481786701691507,3.348268384346689,2.265190900618336,1.3942479757264437,1.1456756369617551,0.011833575070113513,0.9345806538791519,1.3942479757264437,4.4,1.0517316156533112
111,2017-06-29 08:00:00,F6118,117.23200000000001,23.601,0.3610991680222561,3.0195021443297234,3.0410172325651432,1.98545926928216,1.3499251885028798,1.314249551541252,0.5184975272678685,1.0927470788093387,1.3499251885028798,4.1,1.0589827674348564
