now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,10UV_-2,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-04-29 08:00:00,2016-05-01 20:00:00,F6119,117.369,23.569000000000006,2.6739204345639527,0.6918613790617201,2.8,5.560029490006783,7.9187493020799185,8.6,3.3,3.9,6.0,5.8,4.7,2.9,2.4,10.9,12.4,9.0,6.2,7.2,9.7,15.2
2016-04-30 08:00:00,2016-05-02 20:00:00,F6119,117.369,23.569000000000006,5.033202341542256,1.6992036178556873,5.6,4.702548920312738,6.144966314462391,5.3,8.6,3.3,3.9,6.0,5.8,4.7,2.9,2.4,10.9,12.4,9.0,6.2,7.2,9.7
2016-05-01 08:00:00,2016-05-03 20:00:00,F6119,117.369,23.569000000000006,3.3240691361782937,0.9977890682973792,7.3,5.932994223479378,4.180692922437994,5.3,5.3,8.6,3.3,3.9,6.0,5.8,4.7,2.9,2.4,10.9,12.4,9.0,6.2,7.2
2016-05-02 08:00:00,2016-05-04 20:00:00,F6119,117.369,23.569000000000006,2.187977473814757,0.908680965827898,2.1,3.56688688190533,5.43159098966061,2.8,5.3,5.3,8.6,3.3,3.9,6.0,5.8,4.7,2.9,2.4,10.9,12.4,9.0,6.2
2016-05-23 08:00:00,2016-05-25 20:00:00,F6119,117.369,23.569000000000006,4.146657999496757,1.6309388649237917,4.6,4.813238416148739,4.9790237389494125,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0,9.8,8.1,5.7,12.9,6.1,2.1
2016-05-24 08:00:00,2016-05-26 20:00:00,F6119,117.369,23.569000000000006,3.740867820705468,2.1212301083035072,6.0,6.362676906188481,5.785987619660418,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0,9.8,8.1,5.7,12.9,6.1
2016-05-25 08:00:00,2016-05-27 20:00:00,F6119,117.369,23.569000000000006,4.447427126312533,1.3111783323696498,6.3,4.32175821324103,6.969858999542687,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0,9.8,8.1,5.7,12.9
2016-05-26 08:00:00,2016-05-28 20:00:00,F6119,117.369,23.569000000000006,5.764320755694272,1.2529982285186634,7.8,6.085783140551747,4.431654920911722,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0,9.8,8.1,5.7
2016-05-27 08:00:00,2016-05-29 20:00:00,F6119,117.369,23.569000000000006,4.890843312150691,1.2024783192656514,7.3,5.252404759045715,5.155932450595405,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0,9.8,8.1
2016-05-28 08:00:00,2016-05-30 20:00:00,F6119,117.369,23.569000000000006,6.438892849821564,1.4918724066420737,3.7,5.7221050265921045,6.225118529895494,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0,9.8
2016-05-29 08:00:00,2016-05-31 20:00:00,F6119,117.369,23.569000000000006,7.286917684471849,1.8258859147603064,7.3,6.406780336216984,5.6871280650879585,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7,10.0
2016-05-30 08:00:00,2016-06-01 20:00:00,F6119,117.369,23.569000000000006,6.9377362682603625,2.28042072987148,6.7,7.269211382642696,5.517486942992708,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9,10.7
2016-05-31 08:00:00,2016-06-02 20:00:00,F6119,117.369,23.569000000000006,5.617259477683259,1.3602434363613156,8.0,7.376781352985978,8.1703349835481,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4,6.9
2016-06-01 08:00:00,2016-06-03 20:00:00,F6119,117.369,23.569000000000006,8.188683566935277,2.9758429130749846,9.1,6.252203186024326,8.174586988170407,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7,8.4
2016-06-02 08:00:00,2016-06-04 20:00:00,F6119,117.369,23.569000000000006,3.834881214139545,1.9895515203670584,4.7,7.5823147978379,3.6602303699848417,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3,10.7
2016-06-03 08:00:00,2016-06-05 20:00:00,F6119,117.369,23.569000000000006,3.1862844582825374,1.5661439248723354,6.2,3.9920138468446087,7.770133714102774,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3,6.3
2016-06-04 08:00:00,2016-06-06 20:00:00,F6119,117.369,23.569000000000006,3.163369137069652,1.4827985862079909,7.5,4.340674990406939,5.436983746765171,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8,8.3
2016-06-05 08:00:00,2016-06-07 20:00:00,F6119,117.369,23.569000000000006,4.502887621608604,0.9752331114228808,2.1,3.2071086258807853,6.107113481772382,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8,11.8
2016-06-06 08:00:00,2016-06-08 20:00:00,F6119,117.369,23.569000000000006,2.8285139095092164,1.4509825385811157,3.6,2.535089442915192,4.1254622849951605,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6,8.8
2016-06-07 08:00:00,2016-06-09 20:00:00,F6119,117.369,23.569000000000006,4.3927855197482835,2.6066626953405603,7.6,4.819888896073264,1.8399199089650464,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4,6.6
2016-06-08 08:00:00,2016-06-10 20:00:00,F6119,117.369,23.569000000000006,5.295179157112461,1.2961869265576524,4.1,5.42602119989233,3.4111023184592053,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6,6.4
2016-06-09 08:00:00,2016-06-11 20:00:00,F6119,117.369,23.569000000000006,6.738312231467688,0.8610097845638621,8.6,4.261015189733581,9.03072638756311,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0,4.6
2016-06-10 08:00:00,2016-06-12 20:00:00,F6119,117.369,23.569000000000006,7.3588126879486575,1.3224783192655425,7.2,7.504320690744648,6.4004902078525285,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3,6.0
2016-06-11 08:00:00,2016-06-13 20:00:00,F6119,117.369,23.569000000000006,7.2773161707110825,1.202955226833069,8.8,7.987975903151753,8.549023962466606,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8,6.3
2016-06-12 08:00:00,2016-06-14 20:00:00,F6119,117.369,23.569000000000006,8.658844627200088,1.0566638341255157,6.1,7.064962138975036,9.862140766569652,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3,7.8
2016-06-13 08:00:00,2016-06-15 20:00:00,F6119,117.369,23.569000000000006,8.828199663118369,1.1275746475749884,6.4,8.011533450671903,8.01452041505663,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7,7.3
2016-06-14 08:00:00,2016-06-16 20:00:00,F6119,117.369,23.569000000000006,6.478615193989098,0.9965778307547452,7.5,10.026830078085604,7.005278600589968,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3,3.7
2016-06-15 08:00:00,2016-06-17 20:00:00,F6119,117.369,23.569000000000006,5.9843681122037236,1.202955226833183,5.4,6.0906272154508425,9.28394776589294,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7,7.3
2016-06-16 08:00:00,2016-06-18 20:00:00,F6119,117.369,23.569000000000006,2.84889587041265,2.151208233030274,4.6,4.712492815028691,4.39873050952002,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0,6.7
2016-06-17 08:00:00,2016-06-19 20:00:00,F6119,117.369,23.569000000000006,3.688958034803482,2.1780909297842754,4.2,3.0539573783470213,4.524516950793627,7.5,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1,8.0
2016-06-18 08:00:00,2016-06-20 20:00:00,F6119,117.369,23.569000000000006,4.335531817312363,1.7240403554458226,4.6,4.108857081401585,1.72119243225107,5.4,7.5,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7,9.1
2016-06-19 08:00:00,2016-06-21 20:00:00,F6119,117.369,23.569000000000006,3.3723450211211587,1.6525213209511094,2.7,4.118456838192857,5.199440062226267,4.6,5.4,7.5,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2,4.7
2016-06-20 08:00:00,2016-06-22 20:00:00,F6119,117.369,23.569000000000006,4.760981831691072,1.5623063125242425,4.3,4.079334847499156,4.158792499451971,4.2,4.6,5.4,7.5,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5,6.2
2016-06-21 08:00:00,2016-06-23 20:00:00,F6119,117.369,23.569000000000006,3.655805291291232,1.571872406642001,4.3,4.538280914657976,4.6223957808536165,4.6,4.2,4.6,5.4,7.5,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1,7.5
2016-06-22 08:00:00,2016-06-24 20:00:00,F6119,117.369,23.569000000000006,2.786227097584704,1.6356240156195554,3.6,2.945285863416779,4.517403411704778,2.7,4.6,4.2,4.6,5.4,7.5,6.4,6.1,8.8,7.2,8.6,4.1,7.6,3.6,2.1
