predict_time,MSL,ob,10UV,ob_p
2016-03-01 20:00:00,0.7348444485505752,13.6,5.926156781424322,10.222428
2016-03-02 20:00:00,0.2033153553139755,8.3,2.55454168666182,8.226
2016-03-03 20:00:00,0.6422519806660603,2.6,2.3841411552872507,5.741683
2016-03-04 20:00:00,0.6140687943479861,2.0,2.193825920737107,5.2775083
2016-03-05 20:00:00,1.0248470004141836,1.7,1.57181206631474,5.2705483
2016-03-06 20:00:00,0.44073501429568296,3.2,5.36305699975325,5.6539836
2016-03-07 20:00:00,0.4403787527317036,6.7,1.7310968712711219,7.940777
2016-03-08 20:00:00,0.4252527012989731,2.7,2.274337441516161,6.1157923
2016-03-09 20:00:00,2.519217756182797,10.9,8.968443328319053,6.0943084
2016-03-10 20:00:00,2.8538686852804176,10.9,8.681549578685539,10.003216
2016-03-11 20:00:00,2.577019054351694,12.1,6.479592273025987,9.733024
2016-03-12 20:00:00,1.0274026908709857,5.1,4.965858897004203,7.7841687
2016-03-13 20:00:00,2.3663438556881147,12.4,8.637305279961197,5.7010517
2016-03-14 20:00:00,2.2628846853251616,7.8,9.230085056335726,9.038003
2016-03-15 20:00:00,1.0200579058171115,8.7,5.841628702385885,9.605688
2016-03-16 20:00:00,0.8710581882569386,3.3,3.139128277604798,7.3649344
2016-03-17 20:00:00,0.5703314007197378,6.1,1.0309215744984177,6.381953
2016-03-18 20:00:00,1.0841404173195317,2.8,4.706209636356333,4.832125
2016-03-19 20:00:00,0.6577086000291956,9.3,6.1040021833840274,5.6689267
2016-03-20 20:00:00,1.7773913710142324,12.5,7.51824360913084,8.515895
2016-03-21 20:00:00,1.363375976971497,6.5,5.962704235953226,8.114001
2016-03-22 20:00:00,0.8252041979906153,4.3,2.570284923687743,7.8923144
2016-03-23 20:00:00,2.9002365545178463,12.4,11.339193473877199,5.697378
2016-03-24 20:00:00,2.605431228529256,12.2,9.321560382823547,10.774896
2016-03-25 20:00:00,2.3933217438768684,7.9,7.980586618940593,9.883327
2016-03-26 20:00:00,1.5852537443706751,8.5,6.725155058532826,9.635797
2016-03-27 20:00:00,2.1770300689127,5.7,6.492167202448254,6.897884
2016-03-28 20:00:00,1.2496732602521659,3.4,3.9436329917309583,8.380506
2016-03-29 20:00:00,0.5536757685667908,2.4,1.817278148318168,6.4113746
2016-03-30 20:00:00,0.9464549488948252,2.6,2.225968904609536,5.4321275
2016-03-31 20:00:00,0.8885667752938389,8.7,2.6870503332122606,4.9110546
2016-04-01 20:00:00,0.538459844695808,2.2,1.5755108112932017,5.218295
2016-04-02 20:00:00,1.496357173999172,1.3,2.6170361257955497,4.8827214
2016-04-03 20:00:00,0.8876101654055901,1.7,3.6418895228602377,7.29522
2016-04-04 20:00:00,0.7599704914304084,5.4,3.706159222948135,6.3547997
2016-04-05 20:00:00,0.9215857736948008,9.1,2.0268059677588024,6.2333736
2016-04-06 20:00:00,1.055385469341104,2.2,4.463068596686432,4.7375984
2016-04-07 20:00:00,0.9324596423549564,2.5,4.7930007644352,5.4867144
2016-04-08 20:00:00,0.5809202091178349,3.9,4.867969237905428,6.105146
2016-04-09 20:00:00,0.6774729940103725,10.3,2.2917654444187234,5.8556304
2016-04-10 20:00:00,1.4837926027101958,10.9,6.148355397304147,5.032932
2016-04-11 20:00:00,1.123320916087437,7.9,5.180392888498588,7.210588
2016-04-12 20:00:00,1.085001252614347,3.9,4.651408229523673,5.9560657
2016-04-13 20:00:00,1.9216517459345823,3.0,4.907456586301801,3.6571245
2016-04-14 20:00:00,1.5936813853998046,7.6,5.472654522209057,6.2909627
2016-04-15 20:00:00,0.5143744292852261,8.6,3.2341421760637834,7.377007
2016-04-16 20:00:00,1.4226540976042088,5.4,5.8201198385628965,4.8855205
2016-04-17 20:00:00,2.5835576831932485,4.6,3.988528046118312,5.499679
2016-04-18 20:00:00,1.6333536157904969,5.8,7.85727777248813,5.59125
2016-04-19 20:00:00,0.8422584167353762,8.1,4.4915583872782765,8.460033
2016-04-20 20:00:00,1.4580248544954202,6.3,3.170634641635983,5.707667
2016-04-21 20:00:00,1.122525681062598,1.8,5.501963624459882,4.4042535
2016-04-22 20:00:00,0.7820861997420252,2.5,5.573196757745562,6.1792054
2016-04-24 20:00:00,0.8272479266438495,9.7,5.1101139731077545,7.1819415
2016-04-25 20:00:00,0.9577488046166992,4.1,3.963224843402793,7.355394
2016-04-26 20:00:00,1.4417889837975508,5.8,6.106838424649781,5.7421117
2016-04-27 20:00:00,2.053047982631824,3.9,3.9638410700323368,4.329188
2016-04-28 20:00:00,2.2473972978368693,11.3,7.01680426806654,5.3976593
2016-04-29 20:00:00,1.0825443013299036,10.7,5.207115141808943,7.46981
2016-04-30 20:00:00,1.4947250114836383,7.2,2.5639746806705705,5.7296996
2017-03-01 20:00:00,3.2144649977099107,6.1,4.727366082027559,7.497853
2017-03-02 20:00:00,2.74071132918425,9.1,7.645240312723911,7.790927
2017-03-03 20:00:00,0.9389083106208318,11.6,4.341840249535939,9.557189
2017-03-04 20:00:00,0.28439972832734384,4.7,2.372191900475279,6.664475
2017-03-05 20:00:00,2.006637090637355,12.1,7.819267679031457,5.7926445
2017-03-06 20:00:00,1.9557958095560928,9.3,8.086653325145233,9.342445
2017-03-07 20:00:00,1.594744988541038,9.6,6.623251150914936,9.72671
2017-03-08 20:00:00,2.2941650355309093,5.6,5.300959842669919,8.703698
2017-03-09 20:00:00,2.1623354387614877,4.6,5.670822219403343,7.8578005
2017-03-10 20:00:00,1.359260631977918,6.0,6.232928059253242,7.9615955
2017-03-11 20:00:00,0.4790600926320394,8.2,3.7107800716712176,9.663508
2017-03-12 20:00:00,0.8930629983807421,5.5,1.4048206866978012,8.090436
2017-03-13 20:00:00,2.2591516272472063,12.7,8.991342835420504,5.449887
2017-03-14 20:00:00,2.4425780916114945,11.5,9.698119994509034,9.811025
2017-03-15 20:00:00,2.0347830400377243,10.6,6.872097732258163,9.956214
2017-03-16 20:00:00,1.9251511162278805,5.4,6.298458079337974,7.9075236
2017-03-17 20:00:00,1.5455916287029368,6.7,5.824435329839332,8.641385
2017-03-18 20:00:00,1.5677878239554277,7.0,5.237457335059744,8.218565
2017-03-19 20:00:00,0.4136269579066721,5.9,4.568017214771401,8.108167
2017-03-20 20:00:00,2.4197304937039235,6.9,3.233660709035877,7.0399857
2017-03-21 20:00:00,1.6173253903127716,7.9,8.051998468387414,6.342068
2017-03-22 20:00:00,0.6279754882551742,11.0,4.019746962425027,10.241034
2017-03-23 20:00:00,1.221228006265278,7.8,6.806507708912719,6.4394956
2017-03-24 20:00:00,0.9921734812689921,8.2,5.281497775063783,8.515383
2017-03-25 20:00:00,2.658213583333236,4.3,5.95040697074139,6.7815804
2017-03-26 20:00:00,1.7596966644689471,7.4,3.4857407513302974,7.795138
2017-03-27 20:00:00,1.2743845667716869,5.2,3.971978152253104,6.940166
2017-03-28 20:00:00,1.1478416910011902,7.4,3.0271205271025003,7.2550254
2017-03-29 20:00:00,1.2411561527721915,4.7,3.8984011543938113,6.2132115
2017-03-30 20:00:00,0.5633760824196088,1.9,0.9256958688404272,6.293226
2017-03-31 20:00:00,2.1532636265760634,12.5,8.604832610349911,5.7985854
2017-04-01 20:00:00,2.38150493019441,12.3,6.541493200478027,9.69918
2017-04-02 20:00:00,1.8335614169133123,5.3,5.234149881584803,7.3570423
2017-04-03 20:00:00,1.4962783625055636,4.4,4.463227635032774,6.575738
2017-04-04 20:00:00,1.2460278594649026,6.8,2.5756327323591535,6.1357026
2017-04-05 20:00:00,1.2135207684831355,1.7,1.7866711285272152,4.998173
2017-04-06 20:00:00,1.0251657286805766,1.8,3.292746504725033,5.003199
2017-04-07 20:00:00,0.6075647499363868,4.4,2.757778276852203,5.3425884
2017-04-08 20:00:00,1.058076288933421,1.8,4.126860824848944,5.009182
2017-04-09 20:00:00,0.6882649558693856,4.8,5.9938768817301975,6.0694337
2017-04-10 20:00:00,1.6054299598215491,5.9,7.103149922240315,7.4509826
2017-04-11 20:00:00,2.0773632583196786,9.3,8.59852437551163,7.28121
2017-04-12 20:00:00,1.7007115018190009,8.8,7.347044216337363,8.252655
2017-04-13 20:00:00,1.228105432229654,8.5,3.3034761288303485,8.37955
2017-04-14 20:00:00,1.1637446756977852,3.2,1.9978510099863227,5.436069
2017-04-15 20:00:00,1.0777029224421997,2.0,1.5658073174929898,3.8140817
2017-04-16 20:00:00,1.8005715587352142,2.3,3.695361431059478,4.0606637
2017-04-17 20:00:00,1.9218404182354327,2.6,4.026258169853009,5.1229634
2017-04-18 20:00:00,0.5256104194537556,2.9,3.364943535668181,5.478763
2017-04-19 20:00:00,0.9368074294332018,6.0,5.733886545017801,4.1338754
2017-04-20 20:00:00,1.2633063717644288,5.3,3.681735161302712,6.5723147
2017-04-21 20:00:00,2.484813732625753,13.8,8.168957331920442,4.711048
2017-04-22 20:00:00,2.380076555285541,12.6,6.295142783484759,7.892025
2018-03-01 20:00:00,1.2344581823811038,3.4,4.493385213184851,7.8068576
2018-03-02 20:00:00,0.6438263378532838,4.4,2.2503286907731908,7.3231425
2018-03-03 20:00:00,0.7864035144563104,5.5,3.5678597726686463,6.6511006
2018-03-04 20:00:00,1.3673237235743727,2.7,3.0222589445612638,6.525193
2018-03-06 20:00:00,1.4033547063691003,18.6,8.91136355646093,10.541843
2018-03-07 20:00:00,3.0575776665145886,9.7,2.6581696640497365,9.697291
2018-03-08 20:00:00,3.2330305877186447,6.8,7.858234451529762,6.172293
2018-03-09 20:00:00,2.0273769365203407,7.8,7.9981199974230615,10.199539
2018-03-10 20:00:00,1.8640569606941424,7.7,6.408817437279001,9.262548
2018-03-12 20:00:00,0.6755501903027152,3.1,2.8093709801103217,6.2920814
2018-03-13 20:00:00,0.6274856872263399,2.3,3.406679459223712,5.630018
2018-03-14 20:00:00,1.0347269688051028,2.5,2.2381990976226414,5.6763806
2018-03-15 20:00:00,0.7067173443886077,2.1,1.3831186093975862,5.804307
2018-03-16 20:00:00,1.6352265201820728,11.6,7.874607611700946,5.613501
2018-03-17 20:00:00,1.1357750736733578,12.0,4.6937252350648615,10.018566
2018-03-18 20:00:00,0.9798151632201098,5.9,2.711168158030982,6.490663
2018-03-19 20:00:00,1.0769296001636803,8.5,3.353651840918802,5.463149
2018-03-20 20:00:00,1.6550895172211997,3.4,5.908764741663468,7.58378
2018-03-21 20:00:00,2.518586855610579,8.5,6.353019857473006,8.347268
2018-03-22 20:00:00,0.8931777516410193,9.3,4.648145314953184,9.2587385
2018-03-23 20:00:00,1.7588707878841203,2.7,4.099155904263752,6.887103
2018-03-24 20:00:00,1.0682240547174615,3.3,4.067089250190313,5.7024655
2018-03-25 20:00:00,1.0640680830289284,6.0,2.9559837713272024,5.8178735
2018-03-26 20:00:00,1.0733474982272355,4.9,3.786273139755626,6.227829
2018-03-27 20:00:00,1.6175167263509138,6.1,3.40174598339112,5.7108397
2018-03-28 20:00:00,1.6167673175349364,4.5,3.429182917736832,5.6613593
2018-03-30 20:00:00,2.10520445578004,5.8,7.100684021194204,7.794716
2018-03-31 20:00:00,1.7999091690621754,7.8,5.205488828343122,8.267679
2018-04-01 20:00:00,0.7922672063660912,3.4,2.353762266873133,6.755898
2018-04-02 20:00:00,0.4534738573149753,1.8,1.892030248551684,5.3901896
2018-04-03 20:00:00,1.3526135877206116,1.3,2.1812597997565217,4.1518307
2018-04-04 20:00:00,1.0262859498708394,2.8,2.64399626074434,4.487552
2018-04-05 20:00:00,1.4321535022742182,1.4,2.4301178964406325,4.5676937
2018-04-06 20:00:00,2.5106459135872683,8.4,7.883358130144348,4.031836
2018-04-07 20:00:00,2.3736901580866743,9.5,6.050831095929443,8.26068
2018-04-08 20:00:00,0.7928454368835673,6.6,2.819431344481478,6.3755784
