now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,10UV_-2,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-02-28 08:00:00,2016-03-01 20:00:00,F6119,117.369,23.569000000000006,10.24944822279588,0.9727200226334388,8.1,13.738607146862028,6.5174263866584825,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1,5.0,5.1,6.9,7.4,7.9,4.2
2016-02-29 08:00:00,2016-03-02 20:00:00,F6119,117.369,23.569000000000006,4.848357218405349,0.3953697473580178,6.5,10.370199261433708,13.526531788558225,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1,5.0,5.1,6.9,7.4,7.9
2016-03-01 08:00:00,2016-03-03 20:00:00,F6119,117.369,23.569000000000006,4.121560663948531,0.8769067729176641,2.8,5.095935205032604,10.561611993830338,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1,5.0,5.1,6.9,7.4
2016-03-02 08:00:00,2016-03-04 20:00:00,F6119,117.369,23.569000000000006,3.8986140011219663,0.6832861659922855,2.8,3.840233073418116,5.418388732886903,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1,5.0,5.1,6.9
2016-03-03 08:00:00,2016-03-05 20:00:00,F6119,117.369,23.569000000000006,1.7655278488776571,1.0389663227513208,2.4,3.8072728374046862,3.3722268215335127,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1,5.0,5.1
2016-03-04 08:00:00,2016-03-06 20:00:00,F6119,117.369,23.569000000000006,8.500526299360809,0.4270293692864016,7.6,1.9659335327547849,3.90107688254157,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1,5.0
2016-03-05 08:00:00,2016-03-07 20:00:00,F6119,117.369,23.569000000000006,5.413011986359472,0.6973502752754257,2.9,7.911708702948487,3.145672689935333,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5,5.1
2016-03-06 08:00:00,2016-03-08 20:00:00,F6119,117.369,23.569000000000006,1.6083815959688166,0.5227967121977599,3.2,4.458236852509407,8.048241864638182,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9,7.5
2016-03-07 08:00:00,2016-03-09 20:00:00,F6119,117.369,23.569000000000006,13.84596349447269,2.5606584553879657,7.8,1.8297437860819483,4.504072362252635,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1,8.9
2016-03-08 08:00:00,2016-03-10 20:00:00,F6119,117.369,23.569000000000006,13.780646024262149,2.44885785396184,8.6,13.446902672940011,3.0234993759842497,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5,10.1
2016-03-09 08:00:00,2016-03-11 20:00:00,F6119,117.369,23.569000000000006,9.775497473595589,2.480024529951038,6.7,11.529473859183915,12.638010879389842,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6,9.5
2016-03-10 08:00:00,2016-03-12 20:00:00,F6119,117.369,23.569000000000006,8.906457990263446,1.130614565994506,4.9,9.731238409211947,12.010953193825861,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4,10.6
2016-03-11 08:00:00,2016-03-13 20:00:00,F6119,117.369,23.569000000000006,11.26229802877894,2.423120272864708,12.9,8.196530685235889,10.478246952062275,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7,8.4
2016-03-12 08:00:00,2016-03-14 20:00:00,F6119,117.369,23.569000000000006,11.62378333745404,1.7064313078556097,7.0,9.968482776377163,8.78475602810876,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1,6.7
2016-03-13 08:00:00,2016-03-15 20:00:00,F6119,117.369,23.569000000000006,9.096152856936556,1.2079786911549488,5.6,11.493721018769332,10.581162748509833,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4,3.1
2016-03-14 08:00:00,2016-03-16 20:00:00,F6119,117.369,23.569000000000006,7.3371837669889235,0.9792912885417308,5.7,9.000793756753,12.051143194721645,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4,5.4
2016-03-15 08:00:00,2016-03-17 20:00:00,F6119,117.369,23.569000000000006,3.0824780218774825,0.9901823976910008,5.2,7.619898100930474,8.675402773169559,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1,9.4
2016-03-16 08:00:00,2016-03-18 20:00:00,F6119,117.369,23.569000000000006,4.657787450689675,0.8635404895793499,3.3,3.790608770576184,8.43068404278929,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5,8.1
2016-03-17 08:00:00,2016-03-19 20:00:00,F6119,117.369,23.569000000000006,9.744860089279367,0.7653818640681038,10.8,4.236607654832589,3.269062196529845,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8,6.5
2016-03-18 08:00:00,2016-03-20 20:00:00,F6119,117.369,23.569000000000006,10.812392575082978,1.9075269873162601,14.1,9.969434947612593,2.7743505925019485,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8,2.8
2016-03-19 08:00:00,2016-03-21 20:00:00,F6119,117.369,23.569000000000006,10.007537818612748,1.3769640584083618,7.1,10.640057564563564,9.756892980740293,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4,2.8
2016-03-20 08:00:00,2016-03-22 20:00:00,F6119,117.369,23.569000000000006,4.278165247734779,1.1668254112632894,6.2,10.561708587526583,10.883223734040001,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6,2.4
2016-03-21 08:00:00,2016-03-23 20:00:00,F6119,117.369,23.569000000000006,14.008061077950304,2.7699132676362987,10.9,6.869429742644803,9.750967618157876,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9,7.6
2016-03-22 08:00:00,2016-03-24 20:00:00,F6119,117.369,23.569000000000006,12.290228244130766,2.4666214159938136,12.9,13.190271562368867,7.398615263663468,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2,2.9
2016-03-23 08:00:00,2016-03-25 20:00:00,F6119,117.369,23.569000000000006,10.082720935716177,1.8937458579725897,6.5,11.242710748967244,13.403416087161396,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8,3.2
2016-03-24 08:00:00,2016-03-26 20:00:00,F6119,117.369,23.569000000000006,8.972351429409924,1.3236289472540648,6.1,9.950628179626547,11.213953041966612,10.9,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6,7.8
2016-03-25 08:00:00,2016-03-27 20:00:00,F6119,117.369,23.569000000000006,8.963657893018556,1.9794777906661238,4.9,7.537090904486138,9.049406981481509,12.9,10.9,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7,8.6
2016-03-26 08:00:00,2016-03-28 20:00:00,F6119,117.369,23.569000000000006,7.374671464252794,1.4474697390714937,3.1,9.177011619097687,6.8273977217810655,6.5,12.9,10.9,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9,6.7
2016-03-27 08:00:00,2016-03-29 20:00:00,F6119,117.369,23.569000000000006,2.697480020762979,1.0429298497859918,2.1,7.420612591285354,8.917722121590721,6.1,6.5,12.9,10.9,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9,4.9
2016-03-28 08:00:00,2016-03-30 20:00:00,F6119,117.369,23.569000000000006,2.09219381281438,0.7674641052984725,4.0,2.863479294453988,6.6954322371164015,4.9,6.1,6.5,12.9,10.9,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0,12.9
2016-03-29 08:00:00,2016-03-31 20:00:00,F6119,117.369,23.569000000000006,2.5461892924154563,0.5688034233497774,7.1,2.1551255230186617,4.118356057702605,3.1,4.9,6.1,6.5,12.9,10.9,6.2,7.1,14.1,10.8,3.3,5.2,5.7,5.6,7.0
