now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,10UV_-2,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2017-09-29 08:00:00,2017-10-01 20:00:00,F6054,117.689,23.533,3.967382160465585,1.4354821845626018,8.3,5.698590134716067,9.96084862593693,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5,6.2,5.9,6.8,6.1,5.6,13.3
2017-09-30 08:00:00,2017-10-02 20:00:00,F6054,117.689,23.533,4.180558737157414,1.4082560630638454,3.8,2.019110780386799,6.553169991694403,2.4,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5,6.2,5.9,6.8,6.1,5.6
2017-10-01 08:00:00,2017-10-03 20:00:00,F6054,117.689,23.533,11.90270644622457,3.628617108442427,14.2,4.743062076313917,2.639278848603734,7.5,2.4,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5,6.2,5.9,6.8,6.1
2017-10-02 08:00:00,2017-10-04 20:00:00,F6054,117.689,23.533,12.202929074093886,3.354274263870593,15.9,12.769706121408932,3.845341724373732,8.3,7.5,2.4,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5,6.2,5.9,6.8
2017-10-03 08:00:00,2017-10-05 20:00:00,F6054,117.689,23.533,9.486427058118737,2.7854110205377083,13.1,13.0236114428609,12.073111396244874,3.8,8.3,7.5,2.4,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5,6.2,5.9
2017-10-04 08:00:00,2017-10-06 20:00:00,F6054,117.689,23.533,12.28364271065028,3.49344030157431,13.3,10.246598514887738,13.19055030628885,14.2,3.8,8.3,7.5,2.4,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5,6.2
2017-10-05 08:00:00,2017-10-07 20:00:00,F6054,117.689,23.533,13.322356480781796,3.983606165650599,17.2,12.47941402316964,10.962202008727685,15.9,14.2,3.8,8.3,7.5,2.4,9.6,4.6,4.9,4.7,7.0,9.6,7.0,5.1,3.5
2017-11-14 08:00:00,2017-11-16 20:00:00,F6054,117.689,23.533,7.263345697733492,1.2308775587198395,10.8,10.900227905902002,10.279904505493523,12.4,16.5,15.6,14.9,15.0,16.3,7.3,15.6,19.7,21.2,21.2,11.3,15.8,17.0,17.9
2017-11-15 08:00:00,2017-11-17 20:00:00,F6054,117.689,23.533,3.0603166028912523,1.770256502981738,5.0,6.4347880911978805,11.161008096693001,11.4,12.4,16.5,15.6,14.9,15.0,16.3,7.3,15.6,19.7,21.2,21.2,11.3,15.8,17.0
2017-11-16 08:00:00,2017-11-18 20:00:00,F6054,117.689,23.533,16.360491394001528,4.302161716298315,20.6,4.025673167602936,5.809371671158912,11.0,11.4,12.4,16.5,15.6,14.9,15.0,16.3,7.3,15.6,19.7,21.2,21.2,11.3,15.8
