now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,10UV_-2,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-09-29 08:00:00,2015-10-01 20:00:00,F6084,117.756,23.937,9.06762138846822,3.5497162102240054,5.0,4.397263040245481,6.960127783532494,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9,3.9,4.4,4.7,3.3
2015-09-30 08:00:00,2015-10-02 20:00:00,F6084,117.756,23.937,7.608765082169362,3.5628975206606133,1.7,9.300274833767267,3.584724945998905,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9,3.9,4.4,4.7
2015-10-01 08:00:00,2015-10-03 20:00:00,F6084,117.756,23.937,7.993880182374508,3.17339524288343,4.3,8.5249940976291,10.467501810748846,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9,3.9,4.4
2015-10-02 08:00:00,2015-10-04 20:00:00,F6084,117.756,23.937,6.885542122294723,2.9901941093106643,3.8,7.795105705192242,8.075148516496862,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9,3.9
2015-10-03 08:00:00,2015-10-05 20:00:00,F6084,117.756,23.937,5.877549632266447,2.962087487727672,3.6,6.705106707657618,8.053710900047383,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9
2015-10-04 08:00:00,2015-10-06 20:00:00,F6084,117.756,23.937,5.3296963911007635,2.2106500487273024,2.7,7.068228477595603,6.725952490032216,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1
2015-10-05 08:00:00,2015-10-07 20:00:00,F6084,117.756,23.937,2.9237743104218286,1.52655674844857,3.6,6.713058580448108,7.6439872858977465,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1
2015-10-06 08:00:00,2015-10-08 20:00:00,F6084,117.756,23.937,7.3866379898051475,2.8722601283012636,4.3,2.4867476335042893,6.737307255956716,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3
2015-10-07 08:00:00,2015-10-09 20:00:00,F6084,117.756,23.937,7.75430662480157,2.918924468373689,2.0,6.301828263007527,3.981037367063186,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3
2015-10-08 08:00:00,2015-10-10 20:00:00,F6084,117.756,23.937,6.0874905881106125,3.569696575713806,2.7,7.728090476224258,7.6020511417894205,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7
2015-10-09 08:00:00,2015-10-11 20:00:00,F6084,117.756,23.937,9.914210699657087,3.531834740546288,3.8,7.249993278549813,8.547416834600519,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3
