now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-03-01 08:00:00,2016-03-01 20:00:00,F6032,118.04,24.41,7.097811774197353,0.6313802011227381,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0,1.1,1.9
2016-03-02 08:00:00,2016-03-02 20:00:00,F6032,118.04,24.41,2.6075367940173404,0.251460185724909,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0,1.1
2016-03-03 08:00:00,2016-03-03 20:00:00,F6032,118.04,24.41,1.7711965484159558,0.2736709238068897,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0
2016-03-04 08:00:00,2016-03-04 20:00:00,F6032,118.04,24.41,1.5571980121174709,0.7560053008135128,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8
2016-03-05 08:00:00,2016-03-05 20:00:00,F6032,118.04,24.41,1.8628399406405345,1.2454117356659251,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2
2016-03-06 08:00:00,2016-03-06 20:00:00,F6032,118.04,24.41,4.206774007127936,0.4276489585059835,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2
2016-03-07 08:00:00,2016-03-07 20:00:00,F6032,118.04,24.41,0.7100735880637011,0.0744449893776391,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1
2016-03-08 08:00:00,2016-03-08 20:00:00,F6032,118.04,24.41,3.4811702309638055,1.5360591287233092,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5
2016-03-09 08:00:00,2016-03-09 20:00:00,F6032,118.04,24.41,8.158744610343716,3.0822943225811064,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6
2016-03-10 08:00:00,2016-03-10 20:00:00,F6032,118.04,24.41,7.4171720648129025,3.2621564497417235,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2
2016-03-11 08:00:00,2016-03-11 20:00:00,F6032,118.04,24.41,6.066965676892309,1.8076127546074756,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5
2016-03-12 08:00:00,2016-03-12 20:00:00,F6032,118.04,24.41,2.9845052465630686,0.1233240118839376,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7
2016-03-13 08:00:00,2016-03-13 20:00:00,F6032,118.04,24.41,7.515222410317963,2.6568172486365698,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3
2016-03-14 08:00:00,2016-03-14 20:00:00,F6032,118.04,24.41,7.667299598165507,1.9750159809170784,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3
2016-03-15 08:00:00,2016-03-15 20:00:00,F6032,118.04,24.41,3.295067555553254,0.11804323857404594,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3
2016-03-16 08:00:00,2016-03-16 20:00:00,F6032,118.04,24.41,4.050329073418274,0.09662365019266872,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5
2016-03-17 08:00:00,2016-03-17 20:00:00,F6032,118.04,24.41,1.3408072350297993,0.4477263688681887,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7,1.6
2016-03-18 08:00:00,2016-03-18 20:00:00,F6032,118.04,24.41,2.5666399846434453,2.158766390686992,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5,1.7
2016-03-19 08:00:00,2016-03-19 20:00:00,F6032,118.04,24.41,5.413578676000454,0.4246539993151828,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2,1.5
2016-03-20 08:00:00,2016-03-20 20:00:00,F6032,118.04,24.41,6.7201990634684075,0.8604381899654072,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8,1.2
2016-03-21 08:00:00,2016-03-21 20:00:00,F6032,118.04,24.41,4.534729257576603,1.1114143697501504,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6,1.8
2016-03-22 08:00:00,2016-03-22 20:00:00,F6032,118.04,24.41,3.1846478964293348,0.4711938404221882,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7,1.6
2016-03-23 08:00:00,2016-03-23 20:00:00,F6032,118.04,24.41,9.417753336747811,3.4079134954056363,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1,1.7
2016-03-24 08:00:00,2016-03-24 20:00:00,F6032,118.04,24.41,7.310945774470293,2.5098863803268614,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3,2.1
2016-03-25 08:00:00,2016-03-25 20:00:00,F6032,118.04,24.41,6.145872121737452,1.6413164236821558,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7,2.3
2016-03-26 08:00:00,2016-03-26 20:00:00,F6032,118.04,24.41,3.8496434671327218,1.540712357907978,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0,2.7
2016-03-27 08:00:00,2016-03-27 20:00:00,F6032,118.04,24.41,3.4520824818184823,1.280910521131318,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4,1.0
2016-03-28 08:00:00,2016-03-28 20:00:00,F6032,118.04,24.41,2.354004782887477,0.1625008060991604,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6,2.4
2016-03-29 08:00:00,2016-03-29 20:00:00,F6032,118.04,24.41,1.5782354453027658,0.2959728928989307,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0,2.6
2016-03-30 08:00:00,2016-03-30 20:00:00,F6032,118.04,24.41,2.103828356069289,0.6695036023363627,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8,2.0
2016-03-31 08:00:00,2016-03-31 20:00:00,F6032,118.04,24.41,2.6046196850465213,0.4333005584168177,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4,0.8
2016-04-01 08:00:00,2016-04-01 20:00:00,F6032,118.04,24.41,1.5392787888185209,0.035529905428916216,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8,1.4
2016-04-02 08:00:00,2016-04-02 20:00:00,F6032,118.04,24.41,2.472373925932036,0.7337604128181283,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1,1.8
2016-04-03 08:00:00,2016-04-03 20:00:00,F6032,118.04,24.41,2.6150800729531203,1.1297259835595241,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8,2.1
2016-04-04 08:00:00,2016-04-04 20:00:00,F6032,118.04,24.41,3.59296704465577,0.34025908386047377,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7,3.8
2016-04-05 08:00:00,2016-04-05 20:00:00,F6032,118.04,24.41,1.1039931158613892,0.5850418080544841,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2,1.7
2016-04-06 08:00:00,2016-04-06 20:00:00,F6032,118.04,24.41,2.8843721202355583,1.0666683669040822,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3,2.2
2016-04-07 08:00:00,2016-04-07 20:00:00,F6032,118.04,24.41,4.500849625814982,0.8164526852777954,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1,2.3
2016-04-08 08:00:00,2016-04-08 20:00:00,F6032,118.04,24.41,5.049651132122202,0.37094920076515336,2.0,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0,2.1
2016-04-09 08:00:00,2016-04-09 20:00:00,F6032,118.04,24.41,3.3576957849306823,0.3743058621679438,3.2,2.0,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3,1.0
2016-04-10 08:00:00,2016-04-10 20:00:00,F6032,118.04,24.41,5.816773967107509,1.1878437779614617,3.9,3.2,2.0,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5,1.3
2016-04-11 08:00:00,2016-04-11 20:00:00,F6032,118.04,24.41,3.7926973335079848,1.2480100002281915,3.0,3.9,3.2,2.0,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2,1.5
2016-04-12 08:00:00,2016-04-12 20:00:00,F6032,118.04,24.41,2.536779831863383,1.2156534000698684,2.8,3.0,3.9,3.2,2.0,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2,1.2
2016-04-13 08:00:00,2016-04-13 20:00:00,F6032,118.04,24.41,4.667501678997451,1.4622934796592515,1.9,2.8,3.0,3.9,3.2,2.0,2.0,2.2,2.5,2.7,1.1,1.4,2.2,2.6,1.6,1.2
