now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-03-01 08:00:00,2016-03-01 20:00:00,F6031,118.113,24.331,8.111358670381826,1.2869927795672993,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5,2.5,1.0,1.7,1.7,1.6,2.0
2016-03-02 08:00:00,2016-03-02 20:00:00,F6031,118.113,24.331,2.7609472531427603,0.29950139727770875,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5,2.5,1.0,1.7,1.7,1.6
2016-03-03 08:00:00,2016-03-03 20:00:00,F6031,118.113,24.331,2.038487166948193,0.4365341677179231,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5,2.5,1.0,1.7,1.7
2016-03-04 08:00:00,2016-03-04 20:00:00,F6031,118.113,24.331,2.124180145230498,0.9419901260491772,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5,2.5,1.0,1.7
2016-03-05 08:00:00,2016-03-05 20:00:00,F6031,118.113,24.331,1.9482790185369985,1.0642010545815308,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5,2.5,1.0
2016-03-06 08:00:00,2016-03-06 20:00:00,F6031,118.113,24.331,4.915620866151762,0.6808864718937002,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5,2.5
2016-03-07 08:00:00,2016-03-07 20:00:00,F6031,118.113,24.331,1.050875627411995,0.3992580968741777,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8,2.5
2016-03-08 08:00:00,2016-03-08 20:00:00,F6031,118.113,24.331,3.852170688080328,1.1466805140654517,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3,1.8
2016-03-09 08:00:00,2016-03-09 20:00:00,F6031,118.113,24.331,10.415100366124896,3.426695640933985,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9,2.3
2016-03-10 08:00:00,2016-03-10 20:00:00,F6031,118.113,24.331,9.634969069314014,3.2562737686631635,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3,3.9
2016-03-11 08:00:00,2016-03-11 20:00:00,F6031,118.113,24.331,7.619632094132569,2.3197101430888547,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0,2.3
2016-03-12 08:00:00,2016-03-12 20:00:00,F6031,118.113,24.331,4.858826855391836,0.6141512616392221,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5,2.0
2016-03-13 08:00:00,2016-03-13 20:00:00,F6031,118.113,24.331,9.480730835301456,2.4763751732597257,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9,1.5
2016-03-14 08:00:00,2016-03-14 20:00:00,F6031,118.113,24.331,9.422331275053606,2.409385716228485,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5,1.9
2016-03-15 08:00:00,2016-03-15 20:00:00,F6031,118.113,24.331,5.1530436292102815,0.4070449174383839,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5,2.5
2016-03-16 08:00:00,2016-03-16 20:00:00,F6031,118.113,24.331,5.3489687290021015,0.7279013798888627,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1,2.5
2016-03-17 08:00:00,2016-03-17 20:00:00,F6031,118.113,24.331,1.2228853868713745,0.5144731048093263,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9,2.1
2016-03-18 08:00:00,2016-03-18 20:00:00,F6031,118.113,24.331,3.636026812195606,1.637278893760481,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0,1.9
2016-03-19 08:00:00,2016-03-19 20:00:00,F6031,118.113,24.331,6.834565383633809,1.0571220683895035,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4,1.0
2016-03-20 08:00:00,2016-03-20 20:00:00,F6031,118.113,24.331,8.446340188911941,1.6762080609677241,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5,1.4
2016-03-21 08:00:00,2016-03-21 20:00:00,F6031,118.113,24.331,6.1786643897368005,1.3956306878956184,1.6,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1,1.5
2016-03-22 08:00:00,2016-03-22 20:00:00,F6031,118.113,24.331,4.565563288855119,0.9299290991300496,1.0,1.6,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4,1.1
2016-03-23 08:00:00,2016-03-23 20:00:00,F6031,118.113,24.331,11.523536641110717,3.502597212801561,2.5,1.0,1.6,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8,1.4
2016-03-24 08:00:00,2016-03-24 20:00:00,F6031,118.113,24.331,9.198107008470444,2.298789319358775,3.0,2.5,1.0,1.6,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7,2.8
2016-03-25 08:00:00,2016-03-25 20:00:00,F6031,118.113,24.331,7.6467513468823265,2.040613992830913,2.7,3.0,2.5,1.0,1.6,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6,2.7
2016-03-26 08:00:00,2016-03-26 20:00:00,F6031,118.113,24.331,5.286162599610515,1.4515337993043431,1.6,2.7,3.0,2.5,1.0,1.6,3.2,1.4,2.0,1.2,1.3,3.1,2.0,2.1,1.4,3.6
