now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-02-29 08:00:00,2016-03-01 20:00:00,F6032,118.04,24.41,7.197305691427159,0.4616669200152046,1.5,9.277889085141773,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0,1.1,1.9,2.0
2016-03-01 08:00:00,2016-03-02 20:00:00,F6032,118.04,24.41,2.5474601995492097,0.1688374356493796,1.6,7.097811774197353,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0,1.1,1.9
2016-03-02 08:00:00,2016-03-03 20:00:00,F6032,118.04,24.41,1.4389152695510818,0.2747479245883824,1.7,2.6075367940173404,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0,1.1
2016-03-03 08:00:00,2016-03-04 20:00:00,F6032,118.04,24.41,1.922314025192205,0.401750483598903,1.5,1.7711965484159558,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8,1.0
2016-03-04 08:00:00,2016-03-05 20:00:00,F6032,118.04,24.41,1.2997349497590802,1.3013002910823843,1.2,1.5571980121174709,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2,0.8
2016-03-05 08:00:00,2016-03-06 20:00:00,F6032,118.04,24.41,5.020647972691771,0.20467549138425056,1.8,1.8628399406405345,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2,1.2
2016-03-06 08:00:00,2016-03-07 20:00:00,F6032,118.04,24.41,0.797102151831168,0.028967042532144664,1.6,4.206774007127936,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1,2.2
2016-03-07 08:00:00,2016-03-08 20:00:00,F6032,118.04,24.41,3.8417985674716566,0.9899921341731216,1.7,0.7100735880637011,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5,2.1
2016-03-08 08:00:00,2016-03-09 20:00:00,F6032,118.04,24.41,9.492199605826196,2.2396908317911084,2.1,3.4811702309638055,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6,2.5
2016-03-09 08:00:00,2016-03-10 20:00:00,F6032,118.04,24.41,7.323191329600714,3.2708035359087257,2.3,8.158744610343716,1.7,1.6,1.8,1.2,1.5,1.7,1.6,1.5,2.3,1.3,1.3,0.7,1.5,2.2,1.6
