now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-02-29 08:00:00,2016-03-01 20:00:00,F2273,117.9,24.035,8.084928859597147,2.2878868050040637,12.5,10.73062413415014,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2,5.4,8.9,7.8,7.8,12.3,12.7
2016-03-01 08:00:00,2016-03-02 20:00:00,F2273,117.9,24.035,2.926361219433201,0.8538472808652386,9.0,8.248524676479352,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2,5.4,8.9,7.8,7.8,12.3
2016-03-02 08:00:00,2016-03-03 20:00:00,F2273,117.9,24.035,2.7049544641095995,1.0819734305996462,3.0,3.2677254778767257,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2,5.4,8.9,7.8,7.8
2016-03-03 08:00:00,2016-03-04 20:00:00,F2273,117.9,24.035,2.0893848063668297,0.879992859048798,3.4,2.25750973097846,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2,5.4,8.9,7.8
2016-03-04 08:00:00,2016-03-05 20:00:00,F2273,117.9,24.035,1.7598141957567115,0.7030365643681762,2.8,2.624200845738069,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2,5.4,8.9
2016-03-05 08:00:00,2016-03-06 20:00:00,F2273,117.9,24.035,6.4076656642797625,0.9185145651496214,4.9,2.8600782413912333,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2,5.4
2016-03-06 08:00:00,2016-03-07 20:00:00,F2273,117.9,24.035,2.164407080808016,0.35066598525008885,4.8,5.776569133376375,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6,12.2
2016-03-07 08:00:00,2016-03-08 20:00:00,F2273,117.9,24.035,2.58541559160129,0.8373794766783931,4.2,2.102843652177836,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5,11.6
2016-03-08 08:00:00,2016-03-09 20:00:00,F2273,117.9,24.035,10.977399329817144,3.5910739926318915,13.1,3.5935063950756487,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2,10.5
2016-03-09 08:00:00,2016-03-10 20:00:00,F2273,117.9,24.035,11.40642521950267,3.7896194222532813,13.3,11.854774853134966,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6,13.2
2016-03-10 08:00:00,2016-03-11 20:00:00,F2273,117.9,24.035,7.999660447070394,2.962405488598961,12.7,11.150484640497766,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4,13.6
2016-03-11 08:00:00,2016-03-12 20:00:00,F2273,117.9,24.035,5.594930818387367,1.4269239173422648,8.9,8.886025328943674,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8,13.4
2016-03-12 08:00:00,2016-03-13 20:00:00,F2273,117.9,24.035,9.372484267740806,2.896323626758885,10.5,5.861119634281431,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1,10.8
2016-03-13 08:00:00,2016-03-14 20:00:00,F2273,117.9,24.035,10.723574549406482,3.0486942058768136,10.7,10.49471910971474,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9,3.1
2016-03-14 08:00:00,2016-03-15 20:00:00,F2273,117.9,24.035,6.987180413524105,1.1830001429764252,10.8,10.921005560841609,10.5,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2,8.9
2016-03-15 08:00:00,2016-03-16 20:00:00,F2273,117.9,24.035,5.413704300638994,1.0778442133479302,4.8,6.395269807258433,10.7,10.5,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5,13.2
2016-03-16 08:00:00,2016-03-17 20:00:00,F2273,117.9,24.035,1.7950854516350097,0.5290368574864033,7.5,6.338152258480247,10.8,10.7,10.5,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0,12.5
2016-03-17 08:00:00,2016-03-18 20:00:00,F2273,117.9,24.035,4.705475150753465,0.4387337241669229,3.1,1.2353992601109984,4.8,10.8,10.7,10.5,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0,9.0
2016-03-18 08:00:00,2016-03-19 20:00:00,F2273,117.9,24.035,8.169214545152442,1.5837476167067734,8.2,3.9330669440952217,7.5,4.8,10.8,10.7,10.5,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4,3.0
2016-03-19 08:00:00,2016-03-20 20:00:00,F2273,117.9,24.035,8.657358668411778,2.438588992920017,10.8,8.18619738793306,3.1,7.5,4.8,10.8,10.7,10.5,8.9,12.7,13.3,13.1,4.2,4.8,4.9,2.8,3.4
