now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-04-30 08:00:00,2016-05-01 20:00:00,F2206,118.127,24.31,2.6388470690167707,1.159131415404545,2.2,3.0922863765802395,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0,2.1,5.2,4.5,2.3,2.1,3.4
2016-05-01 08:00:00,2016-05-02 20:00:00,F2206,118.127,24.31,6.730805146584003,0.8693310889927943,3.9,2.253699570806621,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0,2.1,5.2,4.5,2.3,2.1
2016-05-02 08:00:00,2016-05-03 20:00:00,F2206,118.127,24.31,4.316585816401826,1.809701897652758,5.9,6.318145276034781,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0,2.1,5.2,4.5,2.3
2016-05-03 08:00:00,2016-05-04 20:00:00,F2206,118.127,24.31,1.4236597337662455,0.9377209431930852,1.3,5.366109353704152,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0,2.1,5.2,4.5
2016-05-04 08:00:00,2016-05-05 20:00:00,F2206,118.127,24.31,5.185075387212317,0.9874363398585048,3.2,1.3739569980792117,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0,2.1,5.2
2016-05-05 08:00:00,2016-05-06 20:00:00,F2206,118.127,24.31,5.116153897558906,0.9662146382232776,3.2,4.241449867430672,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0,2.1
2016-05-06 08:00:00,2016-05-07 20:00:00,F2206,118.127,24.31,3.3131616713872423,0.8363459366139523,3.1,3.097058313035656,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4,2.0
2016-05-07 08:00:00,2016-05-08 20:00:00,F2206,118.127,24.31,4.8946919384212375,0.5607053024799598,3.2,2.897417662796822,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7,1.4
2016-05-08 08:00:00,2016-05-09 20:00:00,F2206,118.127,24.31,6.219641344671537,0.6212939748949111,4.8,2.712303153626612,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3,1.7
2016-05-09 08:00:00,2016-05-10 20:00:00,F2206,118.127,24.31,8.296900967195377,2.1811192619942403,6.5,6.376441402598936,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2,2.3
2016-05-10 08:00:00,2016-05-11 20:00:00,F2206,118.127,24.31,7.0287625208319255,1.9434165047224496,4.9,9.556764584948366,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3,2.2
2016-05-11 08:00:00,2016-05-12 20:00:00,F2206,118.127,24.31,3.9994035681798463,2.195460929586261,5.4,7.538081400929494,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4,2.3
2016-05-12 08:00:00,2016-05-13 20:00:00,F2206,118.127,24.31,6.336409066490747,2.4568136338839395,4.2,4.517624060685157,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8,1.4
2016-05-13 08:00:00,2016-05-14 20:00:00,F2206,118.127,24.31,4.3397105806272265,1.273497708708419,3.7,7.649980040266465,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2,5.8
2016-05-14 08:00:00,2016-05-15 20:00:00,F2206,118.127,24.31,5.615142531493818,3.0617810808746526,4.7,4.275082933490694,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0,5.2
2016-05-15 08:00:00,2016-05-16 20:00:00,F2206,118.127,24.31,9.188126296104938,2.53206714584178,6.9,6.030459045850318,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2,4.0
2016-05-16 08:00:00,2016-05-17 20:00:00,F2206,118.127,24.31,7.7795811854674914,2.1473306342130627,7.9,9.83539305784877,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9,2.2
2016-05-17 08:00:00,2016-05-18 20:00:00,F2206,118.127,24.31,6.120150912662694,1.8442907918084759,6.6,7.962018199755575,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9,3.9
2016-05-18 08:00:00,2016-05-19 20:00:00,F2206,118.127,24.31,5.471316704763875,2.0451700729172444,5.1,6.407363794888173,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3,5.9
2016-05-19 08:00:00,2016-05-20 20:00:00,F2206,118.127,24.31,4.070500696368201,1.7634395068606636,3.4,5.6754111482393865,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2,1.3
2016-05-20 08:00:00,2016-05-21 20:00:00,F2206,118.127,24.31,4.123826914155831,1.6976900471157703,6.1,5.596175604638042,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2,3.2
2016-05-21 08:00:00,2016-05-22 20:00:00,F2206,118.127,24.31,5.621728620646187,2.16791971885948,4.0,9.829685904749,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1,3.2
2016-05-22 08:00:00,2016-05-23 20:00:00,F2206,118.127,24.31,5.1222660346329745,1.8275527033125627,2.4,6.607912156180624,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2,3.1
2016-05-23 08:00:00,2016-05-24 20:00:00,F2206,118.127,24.31,3.2265459549979445,1.643428660648965,1.9,4.5265315248927465,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8,3.2
2016-05-24 08:00:00,2016-05-25 20:00:00,F2206,118.127,24.31,2.574038363799544,1.7331193344580242,1.5,4.071961664979825,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5,4.8
2016-05-25 08:00:00,2016-05-26 20:00:00,F2206,118.127,24.31,1.8141269841810728,1.9555541167841284,1.5,4.101836344911384,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9,6.5
2016-05-26 08:00:00,2016-05-27 20:00:00,F2206,118.127,24.31,5.07063140098504,0.8819128790511286,3.0,2.0227349628840217,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4,4.9
2016-05-27 08:00:00,2016-05-28 20:00:00,F2206,118.127,24.31,6.119797230641147,0.8629902663549274,4.0,5.483058457609986,1.5,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2,5.4
2016-05-28 08:00:00,2016-05-29 20:00:00,F2206,118.127,24.31,6.317707244812089,0.8388092545689005,2.6,6.354554166591291,3.0,1.5,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7,4.2
2016-05-29 08:00:00,2016-05-30 20:00:00,F2206,118.127,24.31,5.387192400213361,1.002500822777165,2.2,5.953077823579473,4.0,3.0,1.5,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7,3.7
2016-05-30 08:00:00,2016-05-31 20:00:00,F2206,118.127,24.31,7.548392119013077,0.7672052671588291,5.1,3.274060190916177,2.6,4.0,3.0,1.5,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9,4.7
2016-05-31 08:00:00,2016-06-01 20:00:00,F2206,118.127,24.31,6.977390242423028,1.3403027241280372,5.6,7.5024581984941126,2.2,2.6,4.0,3.0,1.5,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9,6.9
2016-06-01 08:00:00,2016-06-02 20:00:00,F2206,118.127,24.31,6.2566979944722725,1.119264800028759,4.4,6.738367699562619,5.1,2.2,2.6,4.0,3.0,1.5,1.5,1.9,2.4,4.0,6.1,3.4,5.1,6.6,7.9
