now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-04-30 08:00:00,2016-05-01 20:00:00,59129,117.6,24.133000000000006,0.6874622676853939,0.8944159103904212,2.3,1.7200549547712214,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7,1.9,2.1,3.3,3.2,1.8,2.0
2016-05-01 08:00:00,2016-05-02 20:00:00,59129,117.6,24.133000000000006,2.265569556201565,1.5211162223004069,2.8,0.8059945116679061,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7,1.9,2.1,3.3,3.2,1.8
2016-05-02 08:00:00,2016-05-03 20:00:00,59129,117.6,24.133000000000006,2.1375004750205,1.4864157692551316,3.4,1.8588895986609804,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7,1.9,2.1,3.3,3.2
2016-05-03 08:00:00,2016-05-04 20:00:00,59129,117.6,24.133000000000006,1.977718389049144,0.6187475482100808,1.8,2.3833886697855378,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7,1.9,2.1,3.3
2016-05-04 08:00:00,2016-05-05 20:00:00,59129,117.6,24.133000000000006,1.890059583558164,1.442706775040392,3.2,2.2676914494479705,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7,1.9,2.1
2016-05-05 08:00:00,2016-05-06 20:00:00,59129,117.6,24.133000000000006,1.3036062817296954,1.0442973277806686,3.9,1.6255845730325915,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7,1.9
2016-05-06 08:00:00,2016-05-07 20:00:00,59129,117.6,24.133000000000006,1.2828751964417318,1.0886289656000372,1.8,1.4968249890651888,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6,2.7
2016-05-07 08:00:00,2016-05-08 20:00:00,59129,117.6,24.133000000000006,2.1472031094817883,1.1312348049103775,2.6,1.2114272165321225,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6,1.6
2016-05-08 08:00:00,2016-05-09 20:00:00,59129,117.6,24.133000000000006,2.6800323376973894,0.8053126143508962,2.6,2.3567873112231994,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8,3.6
2016-05-09 08:00:00,2016-05-10 20:00:00,59129,117.6,24.133000000000006,4.005854020969071,2.1318575977802543,4.7,1.8503663790429528,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7,3.8
2016-05-10 08:00:00,2016-05-11 20:00:00,59129,117.6,24.133000000000006,2.5527757839013367,2.084543438128776,2.0,3.3059647732822666,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3,2.7
2016-05-11 08:00:00,2016-05-12 20:00:00,59129,117.6,24.133000000000006,1.7207568288180564,2.0831997917215404,2.5,2.231402843469676,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3,4.3
2016-05-12 08:00:00,2016-05-13 20:00:00,59129,117.6,24.133000000000006,3.065340638140752,2.330757590474377,2.7,1.7607290701601837,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3,3.3
2016-05-13 08:00:00,2016-05-14 20:00:00,59129,117.6,24.133000000000006,0.8933162861114532,1.3749911765601155,2.5,2.5661254452821254,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3,3.3
2016-05-14 08:00:00,2016-05-15 20:00:00,59129,117.6,24.133000000000006,3.3278354000052905,3.164862036853947,4.2,1.2399548604500106,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2,3.3
2016-05-15 08:00:00,2016-05-16 20:00:00,59129,117.6,24.133000000000006,3.9290205722544496,2.7665540700044176,7.0,3.1559890072409025,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3,3.2
2016-05-16 08:00:00,2016-05-17 20:00:00,59129,117.6,24.133000000000006,2.5054748027512708,2.2876120551183017,3.2,3.6686847687597854,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8,2.3
2016-05-17 08:00:00,2016-05-18 20:00:00,59129,117.6,24.133000000000006,2.257168161446685,1.7265068805368171,2.2,2.7020582134575672,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4,2.8
2016-05-18 08:00:00,2016-05-19 20:00:00,59129,117.6,24.133000000000006,2.02035087181294,1.7702883635510034,2.7,1.83595379530582,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8,3.4
2016-05-19 08:00:00,2016-05-20 20:00:00,59129,117.6,24.133000000000006,1.4969926970794358,1.6377896508364531,2.2,2.175147268176508,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2,1.8
2016-05-20 08:00:00,2016-05-21 20:00:00,59129,117.6,24.133000000000006,1.1540151047992064,1.673908253632817,3.6,1.8132768420286904,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9,3.2
2016-05-21 08:00:00,2016-05-22 20:00:00,59129,117.6,24.133000000000006,1.3561240903663752,1.8613533875201256,2.3,4.202868840560156,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8,3.9
2016-05-22 08:00:00,2016-05-23 20:00:00,59129,117.6,24.133000000000006,1.6825910090817882,1.7013533875200435,2.9,3.5736155630637634,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6,1.8
2016-05-23 08:00:00,2016-05-24 20:00:00,59129,117.6,24.133000000000006,1.3732974596191645,1.3701533304558775,3.6,1.0560126556693374,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6,2.6
2016-05-24 08:00:00,2016-05-25 20:00:00,59129,117.6,24.133000000000006,1.5810845800629971,1.5285944307787531,3.3,1.7129885607157982,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7,2.6
2016-05-25 08:00:00,2016-05-26 20:00:00,59129,117.6,24.133000000000006,1.2280188680069115,1.6134674861684744,2.0,2.352719180633036,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0,4.7
2016-05-26 08:00:00,2016-05-27 20:00:00,59129,117.6,24.133000000000006,2.7432139111119165,0.8442973277805095,2.9,1.015428826254121,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5,2.0
2016-05-27 08:00:00,2016-05-28 20:00:00,59129,117.6,24.133000000000006,2.588698413939272,1.4005409561307258,6.2,2.478538615246311,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7,2.5
2016-05-28 08:00:00,2016-05-29 20:00:00,59129,117.6,24.133000000000006,1.6384261103439408,1.4336796726589682,2.1,2.7408272115874315,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5,2.7
2016-05-29 08:00:00,2016-05-30 20:00:00,59129,117.6,24.133000000000006,1.7883336613054968,1.630862393921575,1.8,1.395918049326777,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2,2.5
2016-05-30 08:00:00,2016-05-31 20:00:00,59129,117.6,24.133000000000006,3.2711575000833344,1.7797709069571963,4.4,1.8623187683966127,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0,4.2
2016-05-31 08:00:00,2016-06-01 20:00:00,59129,117.6,24.133000000000006,2.284644997252308,2.0649402033620845,3.9,2.411575831572073,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2,7.0
2016-06-01 08:00:00,2016-06-02 20:00:00,59129,117.6,24.133000000000006,1.808696507442172,1.3654478533834435,2.5,1.73932883632327,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2,3.2
2016-06-02 08:00:00,2016-06-03 20:00:00,59129,117.6,24.133000000000006,2.3899303709042092,1.4702871277519307,3.7,1.1626935255953943,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7,2.2
2016-06-03 08:00:00,2016-06-04 20:00:00,59129,117.6,24.133000000000006,0.8298024283461622,1.7502871277524719,2.8,1.9152717511718924,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2,2.7
2016-06-04 08:00:00,2016-06-05 20:00:00,59129,117.6,24.133000000000006,0.978311115925499,1.4837220616105924,2.1,1.388950274680952,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6,2.2
2016-06-05 08:00:00,2016-06-06 20:00:00,59129,117.6,24.133000000000006,1.055784725062127,1.1253105946731239,2.6,1.2848869582050328,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3,3.6
2016-06-06 08:00:00,2016-06-07 20:00:00,59129,117.6,24.133000000000006,1.6513760387326966,1.7285756612961904,2.3,1.7698126850325169,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9,2.3
2016-06-07 08:00:00,2016-06-08 20:00:00,59129,117.6,24.133000000000006,2.2436831789862657,1.6850223393930719,2.5,1.4291948259547766,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6,2.9
2016-06-08 08:00:00,2016-06-09 20:00:00,59129,117.6,24.133000000000006,2.385887281703726,2.1323132224973733,3.0,0.896511060385748,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3,3.6
2016-06-09 08:00:00,2016-06-10 20:00:00,59129,117.6,24.133000000000006,1.4168908820903467,1.1946611477868605,2.0,2.9521532793400977,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0,3.3
2016-06-10 08:00:00,2016-06-11 20:00:00,59129,117.6,24.133000000000006,2.6995656260292518,0.4421315088709433,2.2,1.648191601037298,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9,2.0
2016-06-11 08:00:00,2016-06-12 20:00:00,59129,117.6,24.133000000000006,3.210280769961865,1.8660907357013912,3.5,2.218831765231707,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2,2.9
2016-06-12 08:00:00,2016-06-13 20:00:00,59129,117.6,24.133000000000006,2.275713377090774,1.3936034790008307,2.7,2.846606929128173,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1,6.2
2016-06-13 08:00:00,2016-06-14 20:00:00,59129,117.6,24.133000000000006,3.3741843827047964,0.8789504033909452,2.0,1.6575742882094058,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8,2.1
2016-06-14 08:00:00,2016-06-15 20:00:00,59129,117.6,24.133000000000006,3.1043346335457085,1.1855154695317651,3.9,3.414300258881608,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4,1.8
2016-06-15 08:00:00,2016-06-16 20:00:00,59129,117.6,24.133000000000006,1.8475468788748648,0.9562093183117212,3.7,3.8787992883682407,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9,4.4
2016-06-16 08:00:00,2016-06-17 20:00:00,59129,117.6,24.133000000000006,1.577288219070324,1.0438573073801078,2.0,1.7371895451259958,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5,3.9
2016-06-17 08:00:00,2016-06-18 20:00:00,59129,117.6,24.133000000000006,1.1528472959360143,1.1680536994305155,3.8,2.715207753120705,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7,2.5
2016-06-18 08:00:00,2016-06-19 20:00:00,59129,117.6,24.133000000000006,2.1893362607740503,1.7274784332603303,2.3,2.244224099588445,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8,3.7
2016-06-19 08:00:00,2016-06-20 20:00:00,59129,117.6,24.133000000000006,0.9443410395095708,1.2058878805205495,4.2,2.4594174954148182,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1,2.8
2016-06-20 08:00:00,2016-06-21 20:00:00,59129,117.6,24.133000000000006,1.457650961931933,1.4746187655716767,3.4,0.9000559726266213,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6,2.1
2016-06-21 08:00:00,2016-06-22 20:00:00,59129,117.6,24.133000000000006,1.838494682877596,1.55143766009121,2.4,1.554058953676983,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3,2.6
2016-06-22 08:00:00,2016-06-23 20:00:00,59129,117.6,24.133000000000006,1.6703000568961999,1.7993904237912377,2.4,1.5650960144022081,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5,2.3
2016-06-23 08:00:00,2016-06-24 20:00:00,59129,117.6,24.133000000000006,1.6186411127099507,1.7177998710511702,2.6,1.6138274863641582,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0,2.5
2016-06-24 08:00:00,2016-06-25 20:00:00,59129,117.6,24.133000000000006,1.382786897251459,1.5136034790011763,3.4,1.4290869881548978,2.4,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0,3.0
2016-06-25 08:00:00,2016-06-26 20:00:00,59129,117.6,24.133000000000006,0.763695230734192,1.7664667579658726,2.7,1.4691569433487062,2.6,2.4,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2,2.0
2016-06-26 08:00:00,2016-06-27 20:00:00,59129,117.6,24.133000000000006,1.6905318613723015,2.1642157546431235,4.9,1.4114245436236257,3.4,2.6,2.4,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5,2.2
2016-06-27 08:00:00,2016-06-28 20:00:00,59129,117.6,24.133000000000006,1.5497492180327213,1.5167948886070235,3.7,2.7510656991663605,2.7,3.4,2.6,2.4,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7,3.5
2016-06-28 08:00:00,2016-06-29 20:00:00,59129,117.6,24.133000000000006,1.0909641196265836,1.4501603973531016,3.1,1.0024786736397706,4.9,2.7,3.4,2.6,2.4,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0,2.7
2016-06-29 08:00:00,2016-06-30 20:00:00,59129,117.6,24.133000000000006,1.8115451727569345,0.9301991518909744,2.2,2.1447126901627374,3.7,4.9,2.7,3.4,2.6,2.4,2.4,3.4,4.2,2.3,3.8,2.0,3.7,3.9,2.0
2017-05-01 08:00:00,2017-05-02 20:00:00,59129,117.6,24.133000000000006,1.2459840131237518,1.1301533304557552,2.2,1.0396906243617028,2.2,2.8,2.6,6.8,3.9,1.6,2.5,2.8,5.6,3.6,5.4,4.3,1.8,2.9,1.6
2017-05-08 08:00:00,2017-05-09 20:00:00,59129,117.6,24.133000000000006,1.2047044336902992,1.6864157692548358,2.8,1.3590749278670995,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8,2.6,6.8,3.9,1.6,2.5,2.8
2017-05-09 08:00:00,2017-05-10 20:00:00,59129,117.6,24.133000000000006,1.4083271826152663,1.5162798402487851,2.1,1.2812793517520806,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8,2.6,6.8,3.9,1.6,2.5
2017-05-10 08:00:00,2017-05-11 20:00:00,59129,117.6,24.133000000000006,2.2703501821563616,1.5524529466615604,1.9,1.2803416732719826,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8,2.6,6.8,3.9,1.6
2017-05-11 08:00:00,2017-05-12 20:00:00,59129,117.6,24.133000000000006,1.1284203578153027,2.436784584480961,2.0,2.5524938187011057,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8,2.6,6.8,3.9
2017-05-12 08:00:00,2017-05-13 20:00:00,59129,117.6,24.133000000000006,1.6738582821614587,1.1765817293004377,2.5,1.0455612942053485,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8,2.6,6.8
2017-05-13 08:00:00,2017-05-14 20:00:00,59129,117.6,24.133000000000006,1.978806146418049,1.7184378326684282,2.9,1.8004505048823605,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8,2.6
2017-05-14 08:00:00,2017-05-15 20:00:00,59129,117.6,24.133000000000006,2.9491701123238365,2.9178755948420303,3.9,1.512144581101836,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2,2.8
2017-05-15 08:00:00,2017-05-16 20:00:00,59129,117.6,24.133000000000006,1.6930791054633234,1.7237937171878457,3.3,2.4782959972110508,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5,2.2
2017-05-16 08:00:00,2017-05-17 20:00:00,59129,117.6,24.133000000000006,1.7216457657316409,2.37563908079494,2.0,1.304879494640493,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2,2.5
2017-05-17 08:00:00,2017-05-18 20:00:00,59129,117.6,24.133000000000006,2.9938865930638627,2.6443437208412206,2.0,2.57999857922037,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3,2.2
2017-05-18 08:00:00,2017-05-19 20:00:00,59129,117.6,24.133000000000006,2.6468647542983947,2.6848026132124687,2.3,2.7899247549213104,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0,2.3
2017-05-19 08:00:00,2017-05-20 20:00:00,59129,117.6,24.133000000000006,1.6752991079594548,1.9685944307784664,3.8,2.0241087931479,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9,3.0
2017-05-20 08:00:00,2017-05-21 20:00:00,59129,117.6,24.133000000000006,1.988313817808236,1.890623794005819,2.6,1.752738442733994,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1,2.9
2017-05-21 08:00:00,2017-05-22 20:00:00,59129,117.6,24.133000000000006,1.1645762698405049,1.4981722820400591,2.4,1.5571488061624232,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0,2.1
2017-05-22 08:00:00,2017-05-23 20:00:00,59129,117.6,24.133000000000006,1.2060321802236915,1.3663279009211922,2.7,1.2560456581910957,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8,3.0
2017-05-23 08:00:00,2017-05-24 20:00:00,59129,117.6,24.133000000000006,2.759103901000371,2.5285944307782984,3.2,1.6377051836735494,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8,2.8
2017-05-24 08:00:00,2017-05-25 20:00:00,59129,117.6,24.133000000000006,1.5363463623098803,1.770747255922288,3.0,3.7074473159548416,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1,2.8
2017-05-25 08:00:00,2017-05-26 20:00:00,59129,117.6,24.133000000000006,1.5938768853122478,1.9654507950442621,3.2,1.7621072686729502,3.2,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9,2.1
2017-05-26 08:00:00,2017-05-27 20:00:00,59129,117.6,24.133000000000006,2.2851485577094093,2.923754962650264,2.5,2.005931633095352,3.0,3.2,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0,1.9
2017-05-27 08:00:00,2017-05-28 20:00:00,59129,117.6,24.133000000000006,2.9048753180104665,2.718959416335452,2.2,2.063196348426413,3.2,3.0,3.2,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5,2.0
2017-05-28 08:00:00,2017-05-29 20:00:00,59129,117.6,24.133000000000006,2.2163603781251995,1.8010702192873396,2.1,2.9665080501402783,2.5,3.2,3.0,3.2,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9,2.5
2017-05-29 08:00:00,2017-05-30 20:00:00,59129,117.6,24.133000000000006,0.9624961261063858,1.5497118615824093,3.3,1.5268127354926946,2.2,2.5,3.2,3.0,3.2,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9,2.9
2017-05-30 08:00:00,2017-05-31 20:00:00,59129,117.6,24.133000000000006,3.976776745076576,1.0006760702289057,3.0,1.0487154555933866,2.1,2.2,2.5,3.2,3.0,3.2,2.7,2.4,2.6,3.8,2.3,2.0,2.0,3.3,3.9
