now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-04-30 08:00:00,2016-05-01 20:00:00,F6040,117.583,23.717,4.871561283643347,0.8654101014627713,5.3,5.842484610818608,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6,6.3,6.4,7.9,6.7,7.9,7.3
2016-05-01 08:00:00,2016-05-02 20:00:00,F6040,117.583,23.717,6.300100479459683,1.4351749136867509,5.3,3.776936658464224,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6,6.3,6.4,7.9,6.7,7.9
2016-05-02 08:00:00,2016-05-03 20:00:00,F6040,117.583,23.717,4.177937772790518,1.5780666820533042,6.7,6.811428703216474,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6,6.3,6.4,7.9,6.7
2016-05-03 08:00:00,2016-05-04 20:00:00,F6040,117.583,23.717,1.7573625313457408,0.525095525730535,1.6,6.994131097955375,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6,6.3,6.4,7.9
2016-05-04 08:00:00,2016-05-05 20:00:00,F6040,117.583,23.717,3.6167335930276296,1.320688282329229,3.3,1.5392458703287102,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6,6.3,6.4
2016-05-05 08:00:00,2016-05-06 20:00:00,F6040,117.583,23.717,2.6029863295393434,0.9247571370876811,2.6,3.134086698699951,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6,6.3
2016-05-06 08:00:00,2016-05-07 20:00:00,F6040,117.583,23.717,3.134705667304161,0.9673020236922412,3.0,2.82823939074398,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0,1.6
2016-05-07 08:00:00,2016-05-08 20:00:00,F6040,117.583,23.717,3.2013181755409645,1.0384817843680594,2.2,2.0254596644271072,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7,3.0
2016-05-08 08:00:00,2016-05-09 20:00:00,F6040,117.583,23.717,6.867157439434693,0.6748137189019872,4.1,1.7735906708540634,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5,3.7
2016-05-09 08:00:00,2016-05-10 20:00:00,F6040,117.583,23.717,9.476120443146847,2.210907454892664,5.6,6.5579158991079485,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7,8.5
2016-05-10 08:00:00,2016-05-11 20:00:00,F6040,117.583,23.717,9.297405059707533,2.121641775466628,5.8,11.054451834364873,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6,7.7
2016-05-11 08:00:00,2016-05-12 20:00:00,F6040,117.583,23.717,6.277112708267063,2.1246375865308664,4.0,9.780195542169864,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2,6.6
2016-05-12 08:00:00,2016-05-13 20:00:00,F6040,117.583,23.717,7.815549663207951,2.4537406709089282,7.9,5.696476093592098,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7,3.2
2016-05-13 08:00:00,2016-05-14 20:00:00,F6040,117.583,23.717,5.929957635866009,1.26100974997928,3.8,8.583362869445299,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9,5.7
2016-05-14 08:00:00,2016-05-15 20:00:00,F6040,117.583,23.717,6.3495642130503605,3.2231197791229533,3.8,5.822708901004808,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0,3.9
2016-05-15 08:00:00,2016-05-16 20:00:00,F6040,117.583,23.717,11.313645880235136,2.8364234682168217,7.0,5.937342425786773,3.8,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3,5.0
2016-05-16 08:00:00,2016-05-17 20:00:00,F6040,117.583,23.717,10.167808416496136,2.3352918086425234,7.2,10.924080075994684,3.8,3.8,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3,5.3
2016-05-17 08:00:00,2016-05-18 20:00:00,F6040,117.583,23.717,7.5656421632944655,1.8045253585843284,3.8,9.672772608862882,7.0,3.8,3.8,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7,5.3
2016-05-18 08:00:00,2016-05-19 20:00:00,F6040,117.583,23.717,6.798854857751008,1.8807623822799544,3.4,8.09504949845635,7.2,7.0,3.8,3.8,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6,6.7
2016-05-19 08:00:00,2016-05-20 20:00:00,F6040,117.583,23.717,5.677410594690378,1.6903286017887922,6.5,6.925259986132232,3.8,7.2,7.0,3.8,3.8,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3,1.6
2016-05-20 08:00:00,2016-05-21 20:00:00,F6040,117.583,23.717,4.211358165162322,1.5115396334257412,6.7,7.718457187856041,3.4,3.8,7.2,7.0,3.8,3.8,7.9,4.0,5.8,5.6,4.1,2.2,3.0,2.6,3.3
