,time,id,lon,lat,10U,10V,10UV,MSL,3h_Dvalue,6h_Dvalue,9h_Dvalue,12h_Dvalue,max_Dvalue,2_min_wind_force,great_wind_force,2_Min_Wind_Force,Great_Wind_Force,delta_ec_ob
0,2016-03-01 20:00:00,F2273,117.9,24.035,-3.2258531357584417,1.9165150654580336,3.752220469216884,0.6630329938926707,0.978821565657654,0.2727651414335241,2.139773467018699,2.2482835613079715,2.2482835613079715,2.7,4.6,2.6111111111111107,3.571428571428571,-1.0522204692168837
1,2016-03-02 20:00:00,F2273,117.9,24.035,-2.81347224980928,1.6392644471212838,3.2561962514631606,0.15214784962518024,1.9882835613079808,1.3076431313149897,1.533490509813646,1.5137170427949511,1.9882835613079808,3.6,6.3,3.0952380952380962,4.32,0.3438037485368395
2,2016-03-03 20:00:00,F2273,117.9,24.035,-4.9401529764805465,-0.5711607922383519,4.973061037391352,0.8212646836807379,1.5431214060156435,0.8365269774421904,0.8215475381406351,0.3823120754711909,1.5431214060156435,3.7,5.0,3.1428571428571432,3.761904761904762,-1.2730610373913516
3,2016-03-04 20:00:00,F2273,117.9,24.035,-4.6433460161523366,-3.010491197782956,5.533870207878609,0.8195519445006312,1.6287639332277877,0.4307645373309015,1.9185950326765349,1.266029118266374,1.9185950326765349,5.6,6.8,4.04,4.52,0.0661297921213908
4,2016-03-06 20:00:00,F2273,117.9,24.035,-7.0716467547760775,-6.941748660138086,9.90939262946342,3.2690465305795438,2.1876879245282908,2.9727924473910434,2.248123503234865,3.5850020972195584,3.5850020972195584,13.5,19.6,6.870967741935482,8.666666666666668,3.5906073705365795
5,2016-03-07 20:00:00,F2273,117.9,24.035,-7.413604530754662,-8.681802639532298,11.416445559376873,3.4924368276040236,1.5997519830244755,1.3135784687159455,0.8723568686848466,1.5499999999998408,1.5997519830244755,13.3,19.3,6.806451612903228,8.583333333333334,1.8835544406231275
6,2016-03-08 20:00:00,F2273,117.9,24.035,-4.592233017246219,-7.901361783580077,9.13893440832716,2.944101349363109,0.908821565657604,0.3182835613079078,1.754895477137552,0.728283561308217,1.754895477137552,8.1,13.2,5.035714285714286,6.774193548387097,-1.0389344083271599
7,2016-03-09 20:00:00,F2273,117.9,24.035,-4.130301996369549,-5.6243404360619875,6.9780083062386975,1.6202777127334684,1.5994619956500171,0.9166119158293212,2.0062381639917253,2.598821565657545,2.598821565657545,8.2,11.6,5.071428571428571,6.258064516129032,1.2219916937613018
8,2016-03-10 20:00:00,F2273,117.9,24.035,-1.4737166477576895,-3.3825379636537702,3.689634647690359,1.2693258354653378,1.5717316019281498,0.25140496732365136,2.7711784343423456,3.1900000000000546,3.1900000000000546,3.8,6.3,3.1904761904761902,4.32,0.11036535230964084
9,2016-03-11 20:00:00,F2273,117.9,24.035,-7.797054809933162,-8.152969870544087,11.28117819286184,2.826294266076616,1.8842550471447344,1.3468384488106722,0.4559539985807533,0.5674777167934053,1.8842550471447344,12.0,17.0,6.387096774193548,7.9393939393939394,0.7188218071381591
10,2016-03-12 20:00:00,F2273,117.9,24.035,-7.604103012878494,-6.626023767955581,10.085959230731603,1.8216255572882567,1.0094172024371346,0.22746139154673986,3.1557449528550023,3.007358965904018,3.1557449528550023,9.9,13.0,5.678571428571429,6.709677419354838,-0.18595923073160314
11,2016-03-13 20:00:00,F2273,117.9,24.035,-4.355991199128527,-2.7301570440601086,5.140857595004574,1.1715167738559558,1.0831214060156071,0.2391505242816265,2.138866358871041,1.5894043632207513,2.138866358871041,6.2,9.4,4.28,5.5,1.0591424049954261
12,2016-03-14 20:00:00,F2273,117.9,24.035,-2.8522292899372226,-1.5098583452274337,3.2272099629600675,0.2730322816405533,0.8034480406206512,0.8420279100600965,3.574124293397972,3.5195377022979533,3.574124293397972,4.7,7.4,3.619047619047618,4.76,1.4727900370399327
13,2016-03-15 20:00:00,F2273,117.9,24.035,3.4118630185256373,3.382470508726163,4.804364265913348,0.6641079364952702,1.0599999999998315,0.4191330370261994,2.866238163991852,2.6984926070334723,2.866238163991852,1.1,3.4,1.6875,3.0,-3.7043642659133478
14,2016-03-16 20:00:00,F2273,117.9,24.035,-4.1579008574586185,-3.7817103642612384,5.6204513003508865,1.864034616362801,2.1406707564651697,2.4840588406360657,0.40203093057562,1.5969089204571674,2.4840588406360657,6.2,9.0,4.28,5.357142857142857,0.5795486996491137
15,2016-03-17 20:00:00,F2273,117.9,24.035,-6.110249577454506,-5.934590907712692,8.517894055498056,2.061696414583139,1.9916588062624208,1.1891505242818994,0.9868785939843292,0.31564252721204866,1.9916588062624208,7.7,9.9,4.88,5.678571428571429,-0.8178940554980558
16,2016-03-18 20:00:00,F2273,117.9,24.035,-5.688794795327518,-5.488893859094678,7.905083302518243,2.2156197153715307,1.2242550471445384,0.15107600869919224,1.983970881733626,1.76283724060454,1.983970881733626,9.5,13.2,5.535714285714287,6.774193548387097,1.5949166974817572
17,2016-03-19 20:00:00,F2273,117.9,24.035,-4.528791497790645,-3.2073858220575726,5.549529371216695,0.8529277809357154,0.8882835613081852,0.01064042999269077,2.4446113117261348,2.327149920178499,2.4446113117261348,4.9,6.6,3.7142857142857135,4.44,-0.649529371216695
18,2016-03-20 20:00:00,F2273,117.9,24.035,-2.806611934245625,-3.2471510032296336,4.29197625660082,1.7674138323404804,2.713134245232596,2.0646544774156155,1.1439074273408778,1.0475493504500264,2.713134245232596,11.2,16.0,6.129032258064518,7.636363636363638,6.90802374339918
19,2016-03-21 20:00:00,F2273,117.9,24.035,-7.346462321618558,-9.51541966875083,12.021385948192966,3.9504680648874455,2.3463767380702616,2.197954602683581,1.253584290679214,2.1956873204251224,2.3463767380702616,13.7,19.1,6.935483870967742,8.527777777777779,1.678614051807033
20,2016-03-22 20:00:00,F2273,117.9,24.035,-6.673742672599398,-7.978886370550832,10.401993509622852,3.0895469728058065,1.7807470500749791,1.6344640928696208,0.8272523458219894,0.8008669629739416,1.7807470500749791,8.1,12.3,5.035714285714286,6.483870967741938,-2.301993509622852
21,2016-03-23 20:00:00,F2273,117.9,24.035,-6.689437031764737,-6.783331160876436,9.52691710051382,2.5067149159324345,1.5354824691397653,0.9485852139754344,1.3850870356062617,2.199342082751059,2.199342082751059,10.4,11.6,5.857142857142858,6.258064516129032,0.8730828994861799
22,2016-03-24 20:00:00,F2273,117.9,24.035,-5.140027126672916,-3.667416291099853,6.314255388813317,1.907981376576004,2.4109779054446108,1.193474044703521,1.4290645637489658,1.6032619784635926,2.4109779054446108,8.4,10.8,5.142857142857143,6.0,2.0857446111866835
23,2016-03-25 20:00:00,F2273,117.9,24.035,-5.856274777577612,-4.8375787371673935,7.5959280083993574,1.5965518015245834,1.0599423675703292,0.02080933054412526,2.8425787536268667,2.6743126795743137,2.8425787536268667,9.1,11.2,5.3928571428571415,6.129032258064518,1.5040719916006422
