now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-11-30 08:00:00,2015-12-01 20:00:00,F6118,117.232,23.601,6.243951137366201,0.9203661524175004,5.7,8.74107016552873,5.8,7.2,7.0,6.8,6.8,10.8,8.5,5.7,9.4,6.1,5.9,9.1,2.8,7.7,7.4
2016-01-01 08:00:00,2016-01-02 20:00:00,F6118,117.232,23.601,4.292126751416189,1.3192799883839823,7.8,8.280922106655801,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4,8.4,6.0,3.8,8.4,10.0,10.2
2016-01-02 08:00:00,2016-01-03 20:00:00,F6118,117.232,23.601,3.85468377902942,0.8814559629890937,2.5,4.308999662121844,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4,8.4,6.0,3.8,8.4,10.0
2016-01-03 08:00:00,2016-01-04 20:00:00,F6118,117.232,23.601,4.423026219737183,1.1997664398753614,3.4,4.503584567417172,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4,8.4,6.0,3.8,8.4
2016-01-04 08:00:00,2016-01-05 20:00:00,F6118,117.232,23.601,4.161402687022534,1.6011037758684097,3.9,3.7375329383916354,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4,8.4,6.0,3.8
2016-01-05 08:00:00,2016-01-06 20:00:00,F6118,117.232,23.601,10.772528783420173,1.2786473314558862,10.8,6.626146529962193,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4,8.4,6.0
2016-01-06 08:00:00,2016-01-07 20:00:00,F6118,117.232,23.601,8.185384251613858,1.3599741536183956,8.4,10.549955954148054,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4,8.4
2016-01-07 08:00:00,2016-01-08 20:00:00,F6118,117.232,23.601,10.316091124254768,1.917407910223801,11.2,8.085859926146304,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3,3.4
2016-01-08 08:00:00,2016-01-09 20:00:00,F6118,117.232,23.601,8.894806690706371,1.4394282999342067,12.2,10.677885199612524,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0,4.3
2016-01-09 08:00:00,2016-01-10 20:00:00,F6118,117.232,23.601,8.509035465411863,1.3599815368291956,8.6,9.169493712850237,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5,7.0
2016-01-10 08:00:00,2016-01-11 20:00:00,F6118,117.232,23.601,8.712469683959865,2.3599513603077185,8.0,9.08640779852483,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5,3.5
2016-01-11 08:00:00,2016-01-12 20:00:00,F6118,117.232,23.601,9.70541112552228,1.5593558290760257,6.1,8.955489113567234,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2,7.5
2016-01-12 08:00:00,2016-01-13 20:00:00,F6118,117.232,23.601,8.518219776257231,1.3995479796068366,8.5,9.479914358652232,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9,11.2
2016-01-13 08:00:00,2016-01-14 20:00:00,F6118,117.232,23.601,8.426579720140113,1.3578631074792609,10.0,9.29531120389274,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3,10.9
2016-01-14 08:00:00,2016-01-15 20:00:00,F6118,117.232,23.601,8.921374984161533,1.5152202119159028,6.3,8.360071216729247,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6,7.3
2016-01-15 08:00:00,2016-01-16 20:00:00,F6118,117.232,23.601,8.625263436355638,1.8802063968149696,6.0,9.412776036772513,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5,9.6
2016-01-16 08:00:00,2016-01-17 20:00:00,F6118,117.232,23.601,6.779011259897659,3.2041760789007867,5.5,7.246080310122335,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8,9.5
2016-01-17 08:00:00,2016-01-18 20:00:00,F6118,117.232,23.601,10.107229844261234,3.000013292297467,6.0,7.171909407664073,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5,7.8
2016-01-18 08:00:00,2016-01-19 20:00:00,F6118,117.232,23.601,12.677218806560244,3.1997580921397457,13.6,10.320650620202196,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4,2.5
2016-01-19 08:00:00,2016-01-20 20:00:00,F6118,117.232,23.601,10.976609907400782,1.2783469965301038,11.2,12.26763141850462,6.0,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9,3.4
2016-01-20 08:00:00,2016-01-21 20:00:00,F6118,117.232,23.601,10.845256384418391,1.5208605449467996,10.4,10.050755187519345,13.6,6.0,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8,3.9
2016-01-21 08:00:00,2016-01-22 20:00:00,F6118,117.232,23.601,7.407023779136785,5.282065412188786,9.4,11.38024304429234,11.2,13.6,6.0,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4,10.8
2016-01-22 08:00:00,2016-01-23 20:00:00,F6118,117.232,23.601,9.774780635823157,3.4447330292805423,4.8,7.944105060972518,10.4,11.2,13.6,6.0,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2,8.4
2016-01-23 08:00:00,2016-01-24 20:00:00,F6118,117.232,23.601,7.588917909902598,3.4015347056897562,4.4,9.959743579590649,9.4,10.4,11.2,13.6,6.0,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2,11.2
2016-01-24 08:00:00,2016-01-25 20:00:00,F6118,117.232,23.601,9.237724109314817,2.003254526880254,6.2,7.845630037191159,4.8,9.4,10.4,11.2,13.6,6.0,5.5,6.0,6.3,10.0,8.5,6.1,8.0,8.6,12.2
