predict_time,MSL,ob,10UV,ob_p
2015-07-03 20:00:00,1.865199926211744,4.0,5.284449324623245,5.9976673
2015-07-04 20:00:00,2.582428992190671,11.3,2.596631371950884,4.9521565
2015-07-05 20:00:00,2.666863012039244,11.4,7.629126649588544,4.0971003
2015-07-06 20:00:00,2.7811143600843025,8.6,2.5259994207815715,4.2095222
2015-07-07 20:00:00,3.2656216608572777,9.4,4.287397507011385,4.1690044
2015-07-08 20:00:00,2.93809853412904,18.4,6.1690917148714695,5.32467
2015-07-09 20:00:00,3.9742333623933055,12.6,7.353242393441103,10.268052
2015-07-10 20:00:00,3.680245931385116,10.1,10.835741412649616,7.350069
2015-07-11 20:00:00,2.3123577647444336,5.9,7.839023594719312,7.060852
2015-07-12 20:00:00,2.777095329740291,3.5,7.344109114870817,6.3675094
2015-07-13 20:00:00,2.7765269469114173,2.5,3.025569480226584,6.17301
2015-07-14 20:00:00,2.0157137584307065,2.9,3.5189117199596387,5.9480124
2015-07-15 20:00:00,1.9860950625659368,1.9,2.0772358393619053,5.1852274
2015-07-16 20:00:00,1.9124964614377404,1.8,2.9486556049860164,4.910063
2015-07-17 20:00:00,2.9572895551820015,5.2,5.22495834697183,5.240285
2015-07-18 20:00:00,3.4060943074669017,8.8,3.943921295652505,5.5689907
2015-07-19 20:00:00,2.2651558192204675,10.0,4.094447842055678,6.7111473
2015-07-20 20:00:00,1.0966057245719871,8.2,12.18679713624334,5.8999424
2015-07-21 20:00:00,1.4667417817822752,7.6,10.253797884864607,8.911893
2015-07-22 20:00:00,0.8862669663946008,7.6,8.822616483433688,8.4357195
2015-07-23 20:00:00,1.5578128827746696,4.9,7.457950522262165,7.7987847
2015-07-24 20:00:00,0.8559936881397334,7.0,6.697205749994176,7.6055584
2015-07-25 20:00:00,0.8775434177970283,3.9,7.809751531465308,7.1595807
2015-07-26 20:00:00,1.7138294103450562,3.9,5.894015942541047,6.4529757
2015-07-27 20:00:00,2.0641219912182582,4.6,5.07933849340717,5.5382347
2015-07-28 20:00:00,1.0794132119251572,3.9,6.085086094092917,5.2311206
2015-07-29 20:00:00,1.936683828443961,3.9,4.809578886028495,5.226741
2015-07-30 20:00:00,2.333193988955258,1.9,2.2006097628194765,4.9962277
2015-07-31 20:00:00,2.1138493247876795,2.3,1.5811631124620242,4.1121845
2015-09-01 20:00:00,2.3316121400615657,4.1,2.502249740065873,4.195382
2015-09-02 20:00:00,2.345755072739508,4.3,0.8357211330219197,4.1810703
2015-09-03 20:00:00,2.047067426459876,2.9,1.4919100144692987,3.6243944
2015-09-05 20:00:00,1.5442119221864914,5.7,7.387784503801763,4.300453
2015-09-06 20:00:00,2.474960238712016,8.0,6.106875159507758,5.628834
2015-09-07 20:00:00,3.1809486123366923,8.2,7.394992309031161,5.3726635
2015-09-08 20:00:00,3.2648923478619736,7.2,8.831671014057905,5.9230356
2015-09-09 20:00:00,2.891654943571666,8.7,7.994492867246777,6.1639004
2015-09-10 20:00:00,2.4529878924789728,7.5,6.445261516156531,5.9526396
2015-09-11 20:00:00,2.4510708133321937,6.2,3.8140698870776815,5.5356226
2015-09-12 20:00:00,3.6445998909235873,8.7,8.949616718887887,5.406608
2015-09-13 20:00:00,4.129194622389605,10.6,11.007257144106006,6.46011
2015-09-14 20:00:00,3.4377506179622515,10.2,9.590737524629448,7.0825877
2015-09-16 20:00:00,3.534621363487304,8.2,9.096886843272596,6.681192
2015-09-17 20:00:00,2.8622881950157084,8.1,7.389311680768907,6.4154406
2015-09-18 20:00:00,1.986098721712324,7.8,4.5439517440338655,6.1641955
2015-09-19 20:00:00,2.185830519107867,3.3,5.113153205852892,5.6165686
2015-09-20 20:00:00,2.9355299391970675,3.8,6.5494038724036505,5.7084875
2015-09-21 20:00:00,2.402537848443899,7.4,4.2491288768951705,5.728653
2015-09-22 20:00:00,1.8567464544161112,6.4,2.9745479338704985,5.2691503
2015-09-23 20:00:00,2.010312341898043,3.9,5.125264847406784,5.5231647
2015-09-24 20:00:00,1.9877486986815711,7.9,4.685338354456869,6.2513075
2015-09-25 20:00:00,2.258936007139255,9.1,4.684675823515303,5.9489794
2015-09-26 20:00:00,2.1828933401246786,11.1,8.805079841796863,6.365822
2015-09-27 20:00:00,3.1356876189864806,10.0,6.130444334198128,7.4708204
2015-09-28 20:00:00,6.332372824521031,8.9,9.789997554526538,7.094757
2015-09-29 20:00:00,2.115649970246864,5.0,7.036290300842541,7.2389073
2015-09-30 20:00:00,2.2160659356361516,3.3,3.5525825008255176,7.901545
2016-07-01 20:00:00,1.9798268339557128,1.7,4.1954856277982895,4.050851
2016-07-02 20:00:00,2.187509920780485,2.4,3.997052389876013,4.0689855
2016-07-03 20:00:00,2.249037431201714,2.5,3.0533406416060664,4.5716
2016-07-04 20:00:00,2.807262722132464,4.4,4.606573508167691,4.154861
2016-07-05 20:00:00,3.4405542930823003,3.5,2.758036918418718,4.0712013
2016-07-06 20:00:00,3.42744929989135,6.2,6.349703857636485,3.7739108
2016-07-07 20:00:00,2.966846858724693,7.1,6.121688169206058,4.6234446
2016-07-08 20:00:00,3.2337892543315547,5.0,8.14436176484193,4.425306
2016-07-09 20:00:00,0.41277109967302295,4.7,10.707373666100272,5.6031885
2016-07-10 20:00:00,0.5520847378037388,6.3,10.240432421576406,6.7084804
2016-07-11 20:00:00,0.8168602109858512,4.5,7.761748715894344,5.9395094
2016-07-12 20:00:00,1.8029000962301325,4.8,6.096623881986798,5.8332253
2016-07-13 20:00:00,1.7250529841147682,3.1,5.539836131110199,5.21497
2016-07-14 20:00:00,1.6072620910250637,3.1,5.4932761462268624,4.9753275
2016-07-15 20:00:00,1.5920190452261522,4.5,6.761777157158524,4.940742
2016-07-16 20:00:00,1.7103232174250709,4.8,7.1634703454815805,5.352803
2016-07-17 20:00:00,1.5507741388368004,4.1,5.953897669420374,5.43824
2016-07-18 20:00:00,1.9847126570940643,3.9,5.049476766370911,5.09664
2016-07-19 20:00:00,2.04045318607632,2.7,3.243102584489,4.6499214
2016-07-20 20:00:00,2.0346466989642518,2.6,3.1230489907379475,4.4543433
2016-07-21 20:00:00,1.733886545474661,4.0,4.169148597397618,4.420643
2016-07-22 20:00:00,1.71787476656516,3.0,5.768454855776353,4.529021
2016-07-23 20:00:00,2.1988874682758706,3.3,3.3495298451239788,4.956686
2016-07-24 20:00:00,2.9168511115211686,2.4,1.4064125298256445,4.3225584
2016-07-25 20:00:00,2.2119647067540877,1.8,2.1098193631643807,3.601604
2016-07-26 20:00:00,2.161028275374065,3.0,2.184430949309608,3.5142224
2016-07-27 20:00:00,1.803114847860229,4.4,4.680733651769323,3.7478354
2016-07-28 20:00:00,2.3568558710951493,4.7,6.819431054681053,4.7631764
2016-07-29 20:00:00,2.9579243283506003,4.6,3.2074881044166297,4.8637586
2016-07-30 20:00:00,3.1383526662704067,4.4,4.965321430498333,4.3301387
2016-07-31 20:00:00,4.152030127357648,7.1,4.780459806847816,3.9431767
2016-09-01 20:00:00,1.7260997919438523,5.7,6.709472389123688,5.455825
2016-09-02 20:00:00,2.8998478077171512,5.0,4.309208649926065,5.4988694
2016-09-03 20:00:00,3.4230414622008998,7.5,4.446800278614316,4.7608433
2016-09-04 20:00:00,2.8764038492564623,8.4,3.5453186806395713,4.9250793
2016-09-05 20:00:00,2.7035648817740143,9.2,3.3925152295885823,5.2560906
2016-09-06 20:00:00,1.618754328368027,9.8,4.2449334622430435,4.6580725
2016-09-07 20:00:00,2.0250586881502386,3.2,6.419949242201402,6.0639415
2016-09-08 20:00:00,2.432427622422665,6.4,4.3450688466082905,5.4332438
2016-09-09 20:00:00,1.5430777107917493,2.3,7.416230113839419,4.5632725
2016-09-10 20:00:00,1.9771026802555984,2.7,2.603111781418773,5.7168703
2016-09-11 20:00:00,2.4717578568357794,4.3,2.8900921083931204,4.372877
2016-09-12 20:00:00,3.3612832416775973,9.7,7.066383522553933,4.360668
2016-09-13 20:00:00,5.155443888111563,9.1,4.470633254034632,6.119484
2016-09-14 20:00:00,14.702917339036162,11.3,23.679568540125555,5.5992775
2016-09-15 20:00:00,2.2381485025147185,5.9,6.309298996966192,10.047917
2016-09-16 20:00:00,3.2626634477211383,4.2,2.426808341422926,5.3781843
2016-09-17 20:00:00,3.0173496649364324,5.3,2.6873527303265883,4.3098316
2016-09-18 20:00:00,3.440997968898273,8.3,3.4238538041783464,4.774213
2016-09-19 20:00:00,3.7986420758866175,8.8,6.164612246235057,5.0257144
2016-09-20 20:00:00,3.7939178140225054,9.8,8.870463597048225,6.3662095
2016-09-21 20:00:00,2.965950299492647,11.1,8.363785953772636,7.0736895
2016-09-22 20:00:00,3.347630302077391,9.3,8.225196887855374,6.5541744
2016-09-23 20:00:00,3.1836021831815065,8.6,7.8699924977205535,6.546523
2016-09-24 20:00:00,2.7106077985483807,9.6,8.15101044635378,6.6006827
2016-09-25 20:00:00,2.930694475799555,9.3,7.503003385459468,6.87883
2016-09-26 20:00:00,7.855541886287256,6.1,7.376605574820082,6.3315506
2016-09-27 20:00:00,8.564622532451379,11.7,14.308722339095151,6.805236
2016-09-28 20:00:00,2.2275803318235603,8.7,10.409816083769284,9.005821
2016-09-29 20:00:00,2.452388566262244,9.5,6.056648163746754,9.310131
2016-09-30 20:00:00,3.9987248712080814,3.4,4.738352576265672,6.9696846
2017-07-01 20:00:00,2.00081911229222,2.1,3.437400756602538,4.616014
2017-07-02 20:00:00,1.8644444544896719,1.8,2.0059659212860783,4.1307592
2017-07-03 20:00:00,2.0209708702967646,1.1,2.316880255113047,4.058144
2017-07-04 20:00:00,2.90001067247249,2.5,2.5318825369222826,4.2484374
2017-07-05 20:00:00,1.9941259372263849,4.1,3.64094676833888,3.7102442
2017-07-06 20:00:00,2.6682809368589915,4.5,4.17187242688438,4.006851
2017-07-07 20:00:00,2.1711521300979943,2.0,4.668260411733804,4.8296123
2017-07-08 20:00:00,1.9701392565742708,1.6,4.369826776410717,4.7992077
2017-07-09 20:00:00,2.35920426930727,1.5,2.27641595289138,3.713472
2017-07-10 20:00:00,2.622581722185487,1.2,3.0037746475084246,3.4979405
2017-07-11 20:00:00,2.7254880130634547,2.9,1.9360550710572904,3.7152863
2017-07-12 20:00:00,2.670349173097861,0.0,1.8363783148071549,3.1876497
2017-07-13 20:00:00,2.7857743560746258,1.7,2.899439650182825,3.0305576
2017-07-14 20:00:00,3.665453668866349,4.9,3.903272174854808,3.0838606
2017-07-15 20:00:00,3.3296402522350945,3.8,4.905935478860519,3.8678715
2017-07-16 20:00:00,3.2724814623604743,11.4,7.857734065688592,3.836977
2017-07-17 20:00:00,3.1783829727463626,2.7,6.504742259539323,5.013969
2017-07-18 20:00:00,3.4701562653120845,2.6,3.306889597396503,4.335616
2017-07-19 20:00:00,2.7944176407231685,3.0,2.9862014703442985,3.2801936
2017-07-20 20:00:00,3.1647332522807123,1.0,3.5752593937142554,3.378367
2017-07-21 20:00:00,2.771154565595566,2.5,3.0706298969575876,3.8845487
2017-07-22 20:00:00,2.0926645281524543,4.6,3.535850197417551,3.3225873
2017-07-23 20:00:00,2.977660262280778,4.4,3.1839918468736017,4.0806117
2017-07-24 20:00:00,2.523991851021833,1.2,2.9665206450994845,3.6370087
2017-07-25 20:00:00,2.2057959525729984,0.9,4.272635102379712,3.3770792
2017-07-26 20:00:00,2.635021073580788,3.9,2.920947495438529,3.6425092
2017-07-27 20:00:00,3.5656543250247523,3.7,4.5801312325105,4.27075
2017-07-28 20:00:00,3.1350004783936365,5.1,4.868923788562964,4.9554205
2017-07-29 20:00:00,4.673088616749965,6.5,6.889924527335472,4.6531096
2017-07-30 20:00:00,2.3692591683312685,6.3,14.186171783473457,5.47568
2017-07-31 20:00:00,1.99080368095872,7.5,7.81318455386557,6.7463408
2017-09-01 20:00:00,4.835942127041222,10.2,10.520951025704326,6.213641
2017-09-02 20:00:00,4.643482850290867,14.8,8.984700168046363,6.904535
2017-09-03 20:00:00,1.561559288922126,11.2,12.395992222146035,7.717435
2017-09-04 20:00:00,2.3023267082713796,5.2,3.77011316877126,5.8846793
2017-09-05 20:00:00,2.2207749627988282,1.3,3.0986440794356795,4.3186336
2017-09-06 20:00:00,1.8872209199342933,0.9,4.475216734019021,4.4232426
2017-09-07 20:00:00,2.138791090647942,3.3,5.146416095551492,4.879192
2017-09-08 20:00:00,2.2901025669916635,1.1,1.8559219672403788,5.424205
2017-09-09 20:00:00,2.098386020068574,1.4,3.0514856362368064,4.7329187
2017-09-10 20:00:00,2.1575806275710647,2.3,3.915973141048279,4.4548626
2017-09-12 20:00:00,4.792686505093798,5.7,8.705157086687953,4.376092
2017-09-13 20:00:00,4.117136760685867,7.4,5.522121184703464,5.571439
2017-09-14 20:00:00,2.395388770348859,10.1,4.970991072344716,5.4513235
2017-09-15 20:00:00,3.5561729168175584,1.6,6.172666789307669,4.8395295
2017-09-16 20:00:00,3.1492151982931773,3.1,5.787002382846304,5.408739
2017-09-17 20:00:00,2.8907885402639977,4.9,5.3115444663928315,4.537063
