now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,10UV_-2,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-07-01 08:00:00,2015-07-03 20:00:00,F6127,117.707,23.78,5.647247495658951,1.2647563368232109,3.0,7.899746069826953,8.658996785577493,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4,6.4,6.3,5.7,4.9,4.6,3.6
2015-07-02 08:00:00,2015-07-04 20:00:00,F6127,117.707,23.78,2.800715156109885,1.5138117397044653,10.5,4.851818487252442,7.594056353366526,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4,6.4,6.3,5.7,4.9,4.6
2015-07-03 08:00:00,2015-07-05 20:00:00,F6127,117.707,23.78,7.234521555852762,2.293678116127012,9.9,2.415450725900099,5.030009572482687,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4,6.4,6.3,5.7,4.9
2015-07-04 08:00:00,2015-07-06 20:00:00,F6127,117.707,23.78,1.856051438689268,2.2479293559925964,9.6,1.824659939040456,6.71338253234149,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4,6.4,6.3,5.7
2015-07-05 08:00:00,2015-07-07 20:00:00,F6127,117.707,23.78,3.3514750122386023,2.990887179449828,8.4,1.5221333061463975,7.741649944496433,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4,6.4,6.3
2015-07-06 08:00:00,2015-07-08 20:00:00,F6127,117.707,23.78,6.451251705700908,2.341816697943159,16.5,5.457169971844512,7.495548944013118,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4,6.4
2015-07-07 08:00:00,2015-07-09 20:00:00,F6127,117.707,23.78,7.327923945944803,3.987738314746253,12.5,18.320271744562852,11.910775686187213,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7,5.4
2015-07-08 08:00:00,2015-07-10 20:00:00,F6127,117.707,23.78,10.002615811683716,3.7465178339010654,10.8,9.883217049526575,14.078615143355842,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0,4.7
2015-07-09 08:00:00,2015-07-11 20:00:00,F6127,117.707,23.78,7.4383392082882835,2.1854143735024536,7.4,9.415508666887504,9.843320550450557,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0,3.0
2015-07-10 08:00:00,2015-07-12 20:00:00,F6127,117.707,23.78,7.525335117689421,1.5963966453358582,4.5,6.680137277537828,9.454073711215145,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2,4.0
2015-07-11 08:00:00,2015-07-13 20:00:00,F6127,117.707,23.78,3.0659816102420017,1.604472871026246,3.8,5.305872051363107,8.243855758106472,10.8,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2,4.2
2015-07-12 08:00:00,2015-07-14 20:00:00,F6127,117.707,23.78,3.436188752242157,0.9744975108267226,2.6,4.644423106409508,5.00368421123763,7.4,10.8,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9,5.2
2015-07-13 08:00:00,2015-07-15 20:00:00,F6127,117.707,23.78,1.4301129837695463,1.1550791024264981,1.8,2.514463799898825,3.6484211561199738,4.5,7.4,10.8,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4,4.9
2015-07-14 08:00:00,2015-07-16 20:00:00,F6127,117.707,23.78,2.604155270358978,0.9752716132231852,1.8,1.880330154462536,3.3838688432294917,3.8,4.5,7.4,10.8,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6,5.4
2015-07-15 08:00:00,2015-07-17 20:00:00,F6127,117.707,23.78,4.276991990360101,1.9436373641539149,3.2,3.0175539495504635,1.5154589214732022,2.6,3.8,4.5,7.4,10.8,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3,5.6
2015-07-16 08:00:00,2015-07-18 20:00:00,F6127,117.707,23.78,3.3937817623821847,2.4653246837672214,9.6,4.024503127519477,1.848977698976604,1.8,2.6,3.8,4.5,7.4,10.8,12.5,16.5,8.4,9.6,9.9,10.5,3.0,4.3,5.3
