now_time,predict_time,id,lon,lat,10UV,MSL,ob,10UV_-1,10UV_-2,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-01-22 08:00:00,2016-01-24 20:00:00,F6054,117.689,23.533,12.112483133762893,4.19579053900884,15.3,14.100102890348694,13.163655409162073,15.3,15.7,18.5,16.3,11.7,10.0,11.8,12.0,14.1,12.3,13.3,12.1,12.3,14.3,10.0
2016-01-23 08:00:00,2016-01-25 20:00:00,F6054,117.689,23.533,11.602497094874597,3.251108094782694,15.1,11.675515861390078,13.892321431261545,14.8,15.3,15.7,18.5,16.3,11.7,10.0,11.8,12.0,14.1,12.3,13.3,12.1,12.3,14.3
2016-01-24 08:00:00,2016-01-26 20:00:00,F6054,117.689,23.533,10.852073588298447,2.259752465633256,13.1,11.391514221088688,11.483161160438394,17.5,14.8,15.3,15.7,18.5,16.3,11.7,10.0,11.8,12.0,14.1,12.3,13.3,12.1,12.3
2016-01-25 08:00:00,2016-01-27 20:00:00,F6054,117.689,23.533,8.680749871225414,2.1196663993623592,12.9,10.512158957822312,11.816221548604545,15.3,17.5,14.8,15.3,15.7,18.5,16.3,11.7,10.0,11.8,12.0,14.1,12.3,13.3,12.1
2017-12-01 08:00:00,2017-12-03 20:00:00,F6054,117.689,23.533,11.157284300746722,2.160215717354617,14.4,12.754656328460054,15.1581455280381,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9,14.2,14.3,19.4,20.6,5.0,10.8
2017-12-02 08:00:00,2017-12-04 20:00:00,F6054,117.689,23.533,13.409558163935799,3.310697830544541,17.1,12.667851382961176,13.074264276656532,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9,14.2,14.3,19.4,20.6,5.0
2017-12-03 08:00:00,2017-12-05 20:00:00,F6054,117.689,23.533,12.959816471614914,4.1009692833688405,16.6,14.309173151828695,11.704383747337621,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9,14.2,14.3,19.4,20.6
2017-12-04 08:00:00,2017-12-06 20:00:00,F6054,117.689,23.533,10.30802607130898,1.9890447271160383,14.0,13.274040934934936,14.801410588919046,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9,14.2,14.3,19.4
2017-12-05 08:00:00,2017-12-07 20:00:00,F6054,117.689,23.533,14.108174996595777,3.669489745430951,15.5,10.539945598957473,13.070555944664294,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9,14.2,14.3
2017-12-06 08:00:00,2017-12-08 20:00:00,F6054,117.689,23.533,14.287236674536883,3.4708868925455363,15.7,13.437905066992714,11.707798963180704,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9,14.2
2017-12-07 08:00:00,2017-12-09 20:00:00,F6054,117.689,23.533,7.970627399867864,1.465736228126275,15.9,14.100365076993947,11.72522190234708,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3,15.9
2017-12-08 08:00:00,2017-12-10 20:00:00,F6054,117.689,23.533,12.795120932618545,4.1268820600910185,16.3,7.268440875600024,13.655343220050135,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4,18.3
2017-12-09 08:00:00,2017-12-11 20:00:00,F6054,117.689,23.533,12.910231131375143,3.8073305681833753,15.4,12.581519498444822,7.629303436636162,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1,15.4
2017-12-10 08:00:00,2017-12-12 20:00:00,F6054,117.689,23.533,13.904417272747992,3.3860856416033585,16.1,13.745291298315232,13.061491104830965,15.9,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2,15.1
2017-12-11 08:00:00,2017-12-13 20:00:00,F6054,117.689,23.533,14.846843781570469,3.629629262315576,16.9,13.819681588846874,13.238881320269973,16.3,15.9,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3,16.2
2017-12-12 08:00:00,2017-12-14 20:00:00,F6054,117.689,23.533,13.080783490028093,3.1002037311657205,18.4,14.883107973076491,13.760731299885853,15.4,16.3,15.9,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1,14.3
2017-12-13 08:00:00,2017-12-15 20:00:00,F6054,117.689,23.533,10.62200716869575,2.313094592256108,13.1,12.988909466579845,15.774579185261805,16.1,15.4,16.3,15.9,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2,10.1
2017-12-14 08:00:00,2017-12-16 20:00:00,F6054,117.689,23.533,15.113466399657213,4.497821868193113,7.2,10.4255524418126,12.406185290744116,16.9,16.1,15.4,16.3,15.9,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0,19.7,15.2
2017-12-16 08:00:00,2017-12-18 20:00:00,F6054,117.689,23.533,13.677532887009704,4.02525727766681,15.8,14.297859957806654,15.912524838796813,13.1,18.4,16.9,16.1,15.4,16.3,15.9,15.7,15.5,14.0,16.6,17.1,14.4,16.5,18.0
