predict_time,MSL,ob,10UV,ob_p
2015-12-01 20:00:00,0.9994192695421588,3.1,2.1481846731496717,6.2829733
2015-12-02 20:00:00,3.522519500321096,4.2,3.7972297721523267,5.4381123
2016-01-03 20:00:00,0.7108419015662548,1.9,1.2971897685527067,5.517576
2016-01-04 20:00:00,1.5243338767536443,2.5,1.5664773016336526,5.2257986
2016-01-05 20:00:00,1.4297373684411239,2.3,1.228044064718642,5.644039
2016-01-06 20:00:00,1.005867080813914,4.2,4.180155213040419,5.2349377
2016-01-07 20:00:00,1.0274321885001427,3.0,3.2253521458962044,6.818178
2016-01-08 20:00:00,1.4950168334830778,5.7,3.672156092808556,5.6226892
2016-01-09 20:00:00,1.7269036032137135,4.0,2.1363630476729,6.566327
2016-01-10 20:00:00,1.975073216153305,4.4,2.3037588355128014,5.7757463
2016-01-11 20:00:00,2.1977351855546203,2.4,2.8083837302490102,6.1775007
2016-01-12 20:00:00,1.0107229252654406,3.5,3.3062211095071623,5.908739
2016-01-13 20:00:00,1.5853572897506183,3.7,2.9918239157544666,6.5901375
2016-01-14 20:00:00,1.1950585301949561,6.0,2.8143190364852617,6.002446
2016-01-15 20:00:00,1.1643338767537443,2.2,2.9253687699094515,6.149185
2016-01-16 20:00:00,2.2042856916868923,3.1,2.725915806356268,6.2516317
2016-01-17 20:00:00,3.2907229252654133,7.4,2.7902500376593182,6.238882
2016-01-18 20:00:00,2.4009548536915872,7.9,4.249310272145544,6.3112793
2016-01-19 20:00:00,2.812875103604256,8.3,4.765660129903157,6.627123
2016-01-20 20:00:00,1.357192043543705,6.2,3.3372823642668608,7.1624956
2016-01-21 20:00:00,1.3398726779346362,4.7,4.6772929233404055,6.74638
2016-01-22 20:00:00,5.442114719125357,9.1,3.1993778508151784,6.7945414
2016-01-23 20:00:00,4.320954853691546,9.1,3.7546112826242535,6.765481
2016-01-24 20:00:00,3.7727896074848095,5.5,2.55132344998767,6.81188
2016-01-25 20:00:00,2.725181930779627,5.5,2.6959639978135668,5.892337
2016-01-26 20:00:00,3.442591030006497,2.3,2.834907183367035,6.24662
2016-01-27 20:00:00,1.894864377000204,2.3,3.279214973030948,6.5036306
2016-01-28 20:00:00,3.656076106751017,4.5,3.281671783439948,6.290616
2016-01-29 20:00:00,2.324780796791856,3.0,1.5929517001467388,6.2112446
2016-01-30 20:00:00,1.4205656974257863,6.1,4.053667370171239,5.823285
2016-01-31 20:00:00,3.4181697997240685,5.1,4.832659214427194,6.8698006
2016-02-01 20:00:00,2.872298610645089,3.6,4.2801715339267785,6.9465923
2016-02-02 20:00:00,1.8009924421385222,2.8,2.5765683459904145,6.3977757
2016-02-03 20:00:00,1.5290641273161327,3.4,2.9434107108011625,6.2791767
2016-02-04 20:00:00,2.0977685365028265,5.7,1.8800418379652168,6.6292286
2016-02-05 20:00:00,3.195020941747772,5.4,2.2334359887648745,5.87475
2016-02-06 20:00:00,2.810160989030919,5.6,2.29153925477614,5.7326
2016-02-07 20:00:00,1.6387717079549018,1.9,2.02447247426129,6.073492
2016-02-08 20:00:00,1.2581282546326522,2.7,2.1004768345672264,5.81419
2016-02-09 20:00:00,2.1430028933078797,2.3,2.2543527667431937,5.929676
2016-02-10 20:00:00,1.2411036863423988,2.4,2.4862105658043685,6.0842466
2016-02-11 20:00:00,1.5118915810189717,2.3,1.9694919666168669,6.086684
2016-02-12 20:00:00,0.7933142361267755,2.0,1.3869509357188907,5.46253
2016-02-13 20:00:00,0.2379146527911189,2.8,1.4106972325933382,5.294263
2016-02-14 20:00:00,3.060397154956036,6.5,4.124932028969656,5.6626415
2016-02-15 20:00:00,1.3280380533753942,5.3,2.8442894697863217,6.66002
2016-02-16 20:00:00,1.2377538505443226,3.1,2.1940162099909357,5.7689476
2016-02-17 20:00:00,1.0800292426827127,2.3,2.6537146250541204,5.578908
2016-02-18 20:00:00,1.9199624115530007,3.5,1.9593115256295133,5.9130754
2016-02-19 20:00:00,2.8545112799189383,3.1,1.4117638104861925,5.8115788
2016-02-20 20:00:00,1.7501275088495731,8.3,4.8851192284634415,5.651374
2016-02-21 20:00:00,1.4085374642247643,4.0,4.514496244105326,7.0718174
2016-02-22 20:00:00,2.919858121210723,3.9,1.6365605081798664,6.849045
2016-02-23 20:00:00,3.4143212349893015,3.1,6.157460935023496,5.591941
2016-02-24 20:00:00,3.112841752655868,6.0,4.819121503406613,6.790435
2016-02-25 20:00:00,2.3972108377670343,5.7,3.5585711303854626,7.1729183
2016-02-26 20:00:00,1.6274509827235306,6.1,1.9278205645941224,6.314352
2016-02-27 20:00:00,1.9447661108335976,2.1,1.7884755748026344,5.538435
2016-02-28 20:00:00,3.1951232748838265,1.8,2.1327941323199835,5.719036
2016-02-29 20:00:00,2.2535038709681885,7.1,4.667712413966318,5.890111
2016-12-01 20:00:00,3.546358077653053,2.8,3.1535826130767366,5.7949247
2016-12-02 20:00:00,2.743148728741744,5.8,3.006291006445867,6.4307747
2016-12-03 20:00:00,1.7674843336717458,5.0,1.7739883776159269,6.4678288
2016-12-04 20:00:00,1.851759447665472,1.8,1.4675378039946059,5.215803
2016-12-05 20:00:00,4.180892130826805,2.5,2.002616378319828,5.633149
2016-12-06 20:00:00,3.711659265587855,2.0,2.3090561208113707,5.846304
2016-12-07 20:00:00,2.603513970983272,2.4,2.364627907633047,6.0902023
2016-12-08 20:00:00,3.493919971767923,2.8,1.9015548862602816,6.149563
2016-12-09 20:00:00,4.647465539447809,3.4,3.399040877249155,5.8049927
2016-12-10 20:00:00,3.812730992885349,3.6,2.9781495338900665,6.3127546
2016-12-11 20:00:00,2.6771748448021526,4.6,3.1483210269714808,6.1827
2016-12-12 20:00:00,1.92201851607922,6.1,1.3258421006933496,5.8227987
2016-12-13 20:00:00,2.5869198846535246,2.6,2.3713058466623624,5.2145147
2016-12-14 20:00:00,3.194954110618255,4.5,3.830652198224783,5.8721895
2016-12-15 20:00:00,3.7284205223734266,6.4,4.335319083765949,6.5141506
2016-12-16 20:00:00,5.1733221718025115,5.9,3.752905304109084,6.7674913
2016-12-17 20:00:00,3.8462267989434618,2.8,2.500885305528061,6.5964966
2016-12-18 20:00:00,2.7728561801467317,2.2,1.719623462756609,5.5450172
2016-12-19 20:00:00,2.7944296335972467,1.8,1.5603568062536024,5.4097443
2017-01-03 20:00:00,1.7880127897242346,2.0,2.22559929864352,5.793768
2017-01-04 20:00:00,1.3036024179888273,2.3,1.8158704202235376,6.001795
2017-01-05 20:00:00,1.491634131170258,2.6,2.003278931139852,5.6658974
2017-01-06 20:00:00,0.9886709290046838,2.4,3.3080037212358184,5.2279654
2017-01-07 20:00:00,1.8032572565834928,3.7,2.129424674592248,6.2430353
2017-01-08 20:00:00,2.940977756180132,3.6,3.0303570010175767,5.026326
2017-01-09 20:00:00,1.9188025461194231,4.0,3.2959486529566675,5.899188
2017-01-10 20:00:00,2.5982301614254766,4.4,3.442322910554014,6.351742
2017-01-11 20:00:00,1.827975330510867,5.4,2.2002081858039646,6.39555
2017-01-12 20:00:00,2.583777496105768,5.3,1.6233831764039868,5.865556
2017-01-13 20:00:00,3.1002446984733747,4.3,4.205678847245031,5.069167
2017-01-14 20:00:00,3.4037253509345646,6.3,3.8597176291524797,6.7670355
2017-01-15 20:00:00,2.614625820601532,4.4,2.822308939943722,6.9155464
2017-01-16 20:00:00,2.916564742427795,5.8,4.664354582157771,6.057948
2017-01-17 20:00:00,2.0858294923666563,4.2,3.2031112965541912,6.797018
2017-01-18 20:00:00,1.7474697769466732,4.0,2.5274390829508624,5.5875063
2017-01-19 20:00:00,3.9403677830398482,3.8,1.8312560736745929,5.9761686
2017-01-20 20:00:00,2.4387358442234017,6.5,4.511245583999338,5.173338
2017-01-21 20:00:00,3.609484184760959,3.8,1.9319727175438661,6.9722137
2017-01-22 20:00:00,4.218151005500658,2.6,3.1606957939042317,5.519762
2017-01-23 20:00:00,4.605752212777587,6.5,4.5601374651357816,6.826394
2017-01-24 20:00:00,3.6182448473837217,5.6,4.413150296813957,7.156213
2017-01-25 20:00:00,2.7906894450834443,5.9,3.487786959859343,7.3015385
2017-01-26 20:00:00,3.3717114107594166,3.2,2.6981381664158675,6.226059
2017-01-27 20:00:00,2.9658856165694942,2.7,2.5745092529164166,5.928341
2017-01-28 20:00:00,1.5706079279958658,3.8,3.3537190023167436,6.269122
2017-01-29 20:00:00,1.9432239056354768,2.6,1.3716503456642886,6.109153
2017-01-30 20:00:00,2.313251232407879,7.8,5.168848943333044,5.3385744
2017-01-31 20:00:00,2.620367783039569,6.3,2.5434301479357444,7.1313114
2017-02-01 20:00:00,2.8338799997716246,4.7,5.2929770471304485,5.9826307
2017-02-02 20:00:00,2.855616228930104,6.1,3.687661445795272,7.0888014
2017-02-03 20:00:00,1.1523254921648909,6.1,1.8506111803728569,6.5581436
2017-02-04 20:00:00,2.1115566028105377,2.5,1.2309287073169912,5.304717
2017-02-05 20:00:00,1.5230861351112708,4.1,4.533471526055089,5.38157
2017-02-06 20:00:00,2.6808774448686563,6.9,4.4583074349682175,6.6678305
2017-02-07 20:00:00,0.2032301904113183,5.9,2.6657346097043124,7.1725836
2017-02-08 20:00:00,4.4537489795294505,8.8,4.078719474336238,5.732128
2017-02-09 20:00:00,3.029993975824027,9.0,2.430680702749659,6.7716627
2017-02-10 20:00:00,3.41698744188966,3.2,2.812410115535516,5.955268
2017-02-11 20:00:00,2.3121836133752818,1.6,3.0198628343874296,6.7070913
2017-02-12 20:00:00,2.905204833268044,3.4,2.9608422874576936,6.351844
2017-02-13 20:00:00,3.4506559649018977,3.0,3.2145117968652195,6.2408104
2017-02-14 20:00:00,2.630183762285924,4.4,2.853330572234717,6.511244
2017-02-15 20:00:00,1.1230550384790376,4.9,2.1099437051037957,6.378439
2017-02-16 20:00:00,1.320884065917312,1.8,1.3394689844106793,5.704364
2017-02-17 20:00:00,0.6771625423934893,2.5,1.7688783404162296,5.6158924
2017-02-18 20:00:00,0.8162445464710117,2.6,3.0751931338509424,6.2373867
