now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-10-01 08:00:00,2015-10-01 20:00:00,F6084,117.756,23.937,10.467501810748846,3.6869300640606752,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9,3.9,4.4
2015-10-02 08:00:00,2015-10-02 20:00:00,F6084,117.756,23.937,8.075148516496862,3.545506697269957,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9,3.9
2015-10-03 08:00:00,2015-10-03 20:00:00,F6084,117.756,23.937,8.053710900047383,3.3610895086916344,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1,2.9
2015-10-04 08:00:00,2015-10-04 20:00:00,F6084,117.756,23.937,6.725952490032216,3.3475683648365475,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1,2.1
2015-10-05 08:00:00,2015-10-05 20:00:00,F6084,117.756,23.937,7.6439872858977465,3.1527765398159318,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3,2.1
2015-10-06 08:00:00,2015-10-06 20:00:00,F6084,117.756,23.937,6.737307255956716,2.414219275458322,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3,2.3
2015-10-07 08:00:00,2015-10-07 20:00:00,F6084,117.756,23.937,3.981037367063186,1.5136464762762216,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7,3.3
2015-10-08 08:00:00,2015-10-08 20:00:00,F6084,117.756,23.937,7.6020511417894205,3.057493256416137,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3,2.7
2015-10-09 08:00:00,2015-10-09 20:00:00,F6084,117.756,23.937,8.547416834600519,3.01824022199412,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7,3.3
2015-10-10 08:00:00,2015-10-10 20:00:00,F6084,117.756,23.937,7.067019615921511,4.4448196131021405,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7,3.7
2015-10-11 08:00:00,2015-10-11 20:00:00,F6084,117.756,23.937,9.506387033275413,3.5599243960558624,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4,2.7
2015-10-12 08:00:00,2015-10-12 20:00:00,F6084,117.756,23.937,9.283245487529747,4.021367360555246,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7,4.4
2015-10-13 08:00:00,2015-10-13 20:00:00,F6084,117.756,23.937,9.142542468839356,3.152272141757976,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9,5.7
2015-10-14 08:00:00,2015-10-14 20:00:00,F6084,117.756,23.937,8.039680247515163,2.5357869294676902,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5,2.9
2015-10-15 08:00:00,2015-10-15 20:00:00,F6084,117.756,23.937,8.747537558533043,3.3420393530904002,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0,2.5
2015-10-16 08:00:00,2015-10-16 20:00:00,F6084,117.756,23.937,11.22721909068634,4.005979544264278,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7,5.0
2015-10-17 08:00:00,2015-10-17 20:00:00,F6084,117.756,23.937,10.187216179453808,4.2482141405070015,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3,1.7
2015-10-18 08:00:00,2015-10-18 20:00:00,F6084,117.756,23.937,9.952717734685654,4.3098418691437255,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8,4.3
2015-10-19 08:00:00,2015-10-19 20:00:00,F6084,117.756,23.937,8.202162243563787,4.629319157559053,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6,3.8
2015-10-20 08:00:00,2015-10-20 20:00:00,F6084,117.756,23.937,8.968467949909451,4.559536876288688,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7,3.6
2015-10-21 08:00:00,2015-10-21 20:00:00,F6084,117.756,23.937,8.536871006204581,4.387294053774326,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6,2.7
2015-10-22 08:00:00,2015-10-22 20:00:00,F6084,117.756,23.937,8.61520211231627,2.9951187600191815,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3,3.6
2015-10-23 08:00:00,2015-10-23 20:00:00,F6084,117.756,23.937,6.665699407137318,3.096754126431052,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0,4.3
2015-10-24 08:00:00,2015-10-24 20:00:00,F6084,117.756,23.937,8.22687426810122,3.1541525983018346,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7,2.0
2015-10-25 08:00:00,2015-10-25 20:00:00,F6084,117.756,23.937,7.062960984179628,2.02081570951907,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8,2.7
2015-10-26 08:00:00,2015-10-26 20:00:00,F6084,117.756,23.937,2.1835041802924944,0.9215212333174352,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2,3.8
2015-10-27 08:00:00,2015-10-27 20:00:00,F6084,117.756,23.937,7.380796877702553,2.331250689416379,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3,3.2
2015-10-28 08:00:00,2015-10-28 20:00:00,F6084,117.756,23.937,6.430415558549657,2.2224169208009243,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8,3.3
2015-10-29 08:00:00,2015-10-29 20:00:00,F6084,117.756,23.937,1.6690405847752685,1.5917428861400822,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4,2.8
2015-10-30 08:00:00,2015-10-30 20:00:00,F6084,117.756,23.937,11.004650571808224,3.7057111744363738,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8,2.4
2015-10-31 08:00:00,2015-10-31 20:00:00,F6084,117.756,23.937,9.65497290290251,3.3597141146699414,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9,3.8
2015-11-01 08:00:00,2015-11-01 20:00:00,F6084,117.756,23.937,9.617814143093515,3.289289933326927,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4,2.9
2015-11-02 08:00:00,2015-11-02 20:00:00,F6084,117.756,23.937,10.914717148409181,3.7788210588220177,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2,4.4
2015-11-03 08:00:00,2015-11-03 20:00:00,F6084,117.756,23.937,9.687693652253929,4.0411204368680265,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5,2.2
2015-11-04 08:00:00,2015-11-04 20:00:00,F6084,117.756,23.937,6.408912576146459,2.7237002357381925,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2,3.5
2015-11-05 08:00:00,2015-11-05 20:00:00,F6084,117.756,23.937,5.024432948241559,2.3665118623488297,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7,3.2,3.2
2015-11-07 08:00:00,2015-11-07 20:00:00,F6084,117.756,23.937,1.381118465554367,1.5907928013539276,1.7,2.4,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1,3.7
2015-11-08 08:00:00,2015-11-08 20:00:00,F6084,117.756,23.937,4.759178686477815,2.4702785673421204,2.6,1.7,2.4,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1,2.1
2015-11-09 08:00:00,2015-11-09 20:00:00,F6084,117.756,23.937,10.758539673649747,3.2151073001704162,5.1,2.6,1.7,2.4,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6,3.1
2015-11-10 08:00:00,2015-11-10 20:00:00,F6084,117.756,23.937,10.81954935174559,3.279986042076416,6.9,5.1,2.6,1.7,2.4,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5,3.6
2015-11-11 08:00:00,2015-11-11 20:00:00,F6084,117.756,23.937,10.526888841150992,3.165153434400509,4.8,6.9,5.1,2.6,1.7,2.4,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5,2.5
2015-11-12 08:00:00,2015-11-12 20:00:00,F6084,117.756,23.937,6.479385340970162,1.6220809219994408,4.0,4.8,6.9,5.1,2.6,1.7,2.4,2.7,2.8,3.4,3.9,3.4,5.2,5.3,4.1,3.5
