now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2015-07-01 08:00:00,2015-07-01 20:00:00,59321,117.533,23.75,7.836786316049229,1.3298114838846686,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4,6.0,4.9,5.9,5.2,4.8,4.4
2015-07-02 08:00:00,2015-07-02 20:00:00,59321,117.533,23.75,6.9635356764230885,1.2848606058981886,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4,6.0,4.9,5.9,5.2,4.8
2015-07-03 08:00:00,2015-07-03 20:00:00,59321,117.533,23.75,4.7574475458867935,1.6265570835024619,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4,6.0,4.9,5.9,5.2
2015-07-04 08:00:00,2015-07-04 20:00:00,59321,117.533,23.75,6.251534290799085,2.869468936508042,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4,6.0,4.9,5.9
2015-07-05 08:00:00,2015-07-05 20:00:00,59321,117.533,23.75,6.630185956996321,3.0642063869472618,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4,6.0,4.9
2015-07-06 08:00:00,2015-07-06 20:00:00,59321,117.533,23.75,6.519890206387324,3.2234747962502297,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4,6.0
2015-07-07 08:00:00,2015-07-07 20:00:00,59321,117.533,23.75,11.262379366323614,9.14082227261531,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1,5.4
2015-07-08 08:00:00,2015-07-08 20:00:00,59321,117.533,23.75,14.759737417228449,10.082662727491881,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5,4.1
2015-07-09 08:00:00,2015-07-09 20:00:00,59321,117.533,23.75,8.934334099169472,3.0435486831148637,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4,3.5
2015-07-10 08:00:00,2015-07-10 20:00:00,59321,117.533,23.75,8.568289090166259,3.635668659824773,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7,5.4
2015-07-11 08:00:00,2015-07-11 20:00:00,59321,117.533,23.75,7.374581605603288,2.2001565326855825,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0,4.7
2015-07-12 08:00:00,2015-07-12 20:00:00,59321,117.533,23.75,4.580301388929168,2.0213887354171898,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2,5.0
2015-07-13 08:00:00,2015-07-13 20:00:00,59321,117.533,23.75,3.319647407531665,1.7068602794987555,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2,4.2
2015-07-14 08:00:00,2015-07-14 20:00:00,59321,117.533,23.75,3.279376161381123,1.7081744851758458,2.8,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1,4.2
2015-07-15 08:00:00,2015-07-15 20:00:00,59321,117.533,23.75,1.8862058557399568,1.8245816595700717,2.7,2.8,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4,5.1
2015-07-16 08:00:00,2015-07-16 20:00:00,59321,117.533,23.75,2.0402331216567577,2.02550417618761,2.3,2.7,2.8,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7,4.4
2015-07-17 08:00:00,2015-07-17 20:00:00,59321,117.533,23.75,5.181869752180199,2.9055213935199617,3.0,2.3,2.7,2.8,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1,4.7
2015-07-18 08:00:00,2015-07-18 20:00:00,59321,117.533,23.75,8.73502109541801,3.343233702038105,8.2,3.0,2.3,2.7,2.8,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6,3.1
2015-07-19 08:00:00,2015-07-19 20:00:00,59321,117.533,23.75,11.068654424755573,1.2644998522484912,7.4,8.2,3.0,2.3,2.7,2.8,3.5,3.6,5.8,8.7,9.3,16.9,8.3,9.2,10.1,10.6
