now_time,predict_time,id,lon,lat,10UV,MSL,ob,ob_-1,ob_-2,ob_-3,ob_-4,ob_-5,ob_-6,ob_-7,ob_-8,ob_-9,ob_-10,ob_-11,ob_-12,ob_-13,ob_-14,ob_-15
2016-01-01 08:00:00,2016-01-01 20:00:00,59129,117.6,24.133000000000006,1.3241833910769878,1.003327757919351,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8,2.4,2.5,2.5,2.7,3.5,3.9
2016-01-02 08:00:00,2016-01-02 20:00:00,59129,117.6,24.133000000000006,1.241716556454722,0.6443366539435829,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8,2.4,2.5,2.5,2.7,3.5
2016-01-03 08:00:00,2016-01-03 20:00:00,59129,117.6,24.133000000000006,1.1029918155260463,1.0442978994053649,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8,2.4,2.5,2.5,2.7
2016-01-04 08:00:00,2016-01-04 20:00:00,59129,117.6,24.133000000000006,1.1728385812434137,0.9578420075805524,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8,2.4,2.5,2.5
2016-01-05 08:00:00,2016-01-05 20:00:00,59129,117.6,24.133000000000006,2.2955139153713207,1.3692252111610514,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8,2.4,2.5
2016-01-06 08:00:00,2016-01-06 20:00:00,59129,117.6,24.133000000000006,3.5856764243594847,2.24820408096366,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8,2.4
2016-01-07 08:00:00,2016-01-07 20:00:00,59129,117.6,24.133000000000006,1.5854184894895622,1.2135566978283805,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9,1.8
2016-01-08 08:00:00,2016-01-08 20:00:00,59129,117.6,24.133000000000006,3.277598542095397,2.774656705134248,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6,1.9
2016-01-09 08:00:00,2016-01-09 20:00:00,59129,117.6,24.133000000000006,1.6079581786928618,1.8438338397581904,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8,3.6
2016-01-10 08:00:00,2016-01-10 20:00:00,59129,117.6,24.133000000000006,2.2526376290585657,1.5676120551179338,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3,2.8
2016-01-11 08:00:00,2016-01-11 20:00:00,59129,117.6,24.133000000000006,2.8826979167971465,2.178352244143298,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2,2.3
2016-01-12 08:00:00,2016-01-12 20:00:00,59129,117.6,24.133000000000006,2.5463082510107697,2.018949437264041,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4,2.2
2016-01-13 08:00:00,2016-01-13 20:00:00,59129,117.6,24.133000000000006,2.0609986278815007,1.971943541785777,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6,2.4
2016-01-14 08:00:00,2016-01-14 20:00:00,59129,117.6,24.133000000000006,1.6297449733049745,1.2973226790151102,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9,2.6
2016-01-15 08:00:00,2016-01-15 20:00:00,59129,117.6,24.133000000000006,2.352388347067596,2.0140627796679382,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8,2.9
2016-01-16 08:00:00,2016-01-16 20:00:00,59129,117.6,24.133000000000006,1.5569759197602493,2.7254979845123444,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6,2.8
2016-01-17 08:00:00,2016-01-17 20:00:00,59129,117.6,24.133000000000006,2.9070020543348045,2.9135751118301414,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6,1.6
2016-01-18 08:00:00,2016-01-18 20:00:00,59129,117.6,24.133000000000006,2.63355571436378,3.1378442626823926,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5,2.6
2016-01-19 08:00:00,2016-01-19 20:00:00,59129,117.6,24.133000000000006,3.6236438554902577,3.3443828308588763,4.6,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2,1.5
2016-01-20 08:00:00,2016-01-20 20:00:00,59129,117.6,24.133000000000006,1.9801555697994209,2.043791817566444,5.6,4.6,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1,2.2
2016-01-21 08:00:00,2016-01-21 20:00:00,59129,117.6,24.133000000000006,3.469201549523288,2.5800461769154026,3.7,5.6,4.6,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5,3.1
2016-01-22 08:00:00,2016-01-22 20:00:00,59129,117.6,24.133000000000006,4.397406802476288,5.256761656825802,5.8,3.7,5.6,4.6,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5,2.5
2016-01-23 08:00:00,2016-01-23 20:00:00,59129,117.6,24.133000000000006,4.421526838279728,3.1410440544036646,9.9,5.8,3.7,5.6,4.6,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3,3.5
2016-01-24 08:00:00,2016-01-24 20:00:00,59129,117.6,24.133000000000006,3.094437002556054,3.5848591246797232,5.4,9.9,5.8,3.7,5.6,4.6,3.1,3.9,3.5,1.9,2.3,2.6,2.6,2.7,2.4,3.3
